marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
mercedes-benz,Vito,15 100 €,1 800 cm³,125 CP,Diesel,Monovolum,53 000 km,N/A,2021,Manuala,"Proprietar pers juridica (pretul NU include TVA insa se poate deduce total deoarece este autoutilitara)
Vand mercedes vito an 2021 km 52000 reali, 2 locuri, motor 1.8 diesel, diverse optiuni (navigatie cu apple car play, camera, distronic, line assist, faruri led, jante in 2 culori v-class etc)
Masina a fost cumparata din Belgia, pt uz persona, insa e prea buna pt necesitatile mele Estetic-mecanic impecabila. Masina avea usa laterala si usa stanga spate infundate, acestea au fost schimbate impreuna cu bara spate care era si ea crapata. A fost vopsita integral din cauza zgarieturilor. Nu a fost lovita, piese motor originale etc. Am pozele de cand am luat-o. Se pot trimite pe whatapp la fel si seria de sasiu pt verificari. Au fost facute schimburi plus discuri fata, spate, placute si baterie cu startstop.
Mentionez ca nu ma ocup cu vanzarea auto.
Nu ma intereseaza niciun fel de schimb!!.
S a inmatriculat masina, pozele fiind mai vechi"
mercedes-benz,CLS,34 700 €,2 925 cm³,286 CP,Diesel,Berlina,98 000 km,N/A,2019,Automata,"Mercedes-Benz CLS 350d 4MATIC AMG
98000KM - reali, verificabili in reprezentanta
Motorizare 3.0d Bi-turbo 286 cai
9G-Tronic
-Trapă
-Faruri MULTIBEAM LED
-Camere 360*
-Keyless go /entry
-Lane-Assist
-Side-Assist
-Pachet AMG interior, exterior din fabrica
-Scaune comfort cu memorie
-Scaune cu INCALZIRE si Ventilatie
-Asistent recunoaștere semne circulație
-Tracțiune 4x4
-Park assist, masina parcheaza singura
-65 lumini ambientale
-Oglinzi anti-orbire pliabile electric
-Bluetooth
-Apple Car Play
-Isofix
-Praguri iluminate
-5 moduri de condus:Individual/Sport+/Sport/Comfort/ECO
-Portbagaj electric cu softclose
-Asistent activ unghi mort.
-Asistent activ pentru mentinerea benzii de rulare
-Cruise Control
-Volan reglabil electric AMG+Padele
-Jante originale AMG R19
-Ceasuri plasma 3 moduri de design
-Revizie recentă:-Ulei+filtre motor
-2chei
Masina nu are daune !!
Istoric complet doar la reprezentanta !
Rog si ofer seriozitate!
Pretul este negociabil in limita bunului simt."
mercedes-benz,C,10 000 €,1 796 cm³,204 CP,Benzina,Berlina,199 000 km,Alb,2014,Automata,"Mercedes-Benz C250 import America
Fabricație 2014
Vamă plătită
Rar efectuat
198.000 KM
motor 1.8 Turbo 204cp
Raport CarVertical disponibil
Dotari:
Pachet AMG
Cutie de viteze automata
Comenzi volan
Navigație dedicată
Pilot automat + limitator
Senzori ploaie
Senzori presiune pneuri
Climatronic 2 zone
Incalzire scaune fata
Scaune cu reglaj electric fata + memorie
Tapiterie piele
Plafon negru
Trapa
Geamuri electrice fata - spate
Oglinzi electrice incalzite
Cotiera fata + spate
Harman kardon
jante pe 18 AMG in stare perfectă"
mercedes-benz,Vito,9 500 €,2 200 cm³,N/A,Diesel,Minibus,385 000 km,Alb,N/A,Automata,"Mercedes Vito 2013 8+1
385000 km
Cutie automată
Climă
etc"
mercedes-benz,GLK,10 300 €,2 143 cm³,170 CP,Diesel,SUV,167 000 km,Gri,2011,Automata,"Mercedes-Benz GLK 220 CDI 4matic
Prima inmatriculare: 09.2011
Motorizare 2200 cmc 170 CP EURO 5
Tractiune integrala permanenta 4 MATIC
Transmisie automata 7 G tronic
DPF
istoric complet la Mercedes
Roti vara aliaj OEM 19”
roti iarna aliaj OEM 17”
Clima automata
Senzori parcare fata-spate
Tapiserie piele + textil
Volan multifunctional
Tempomat
Sistem navigatie
Airbag cortina
Airbaguri frontale + toracice
Airbag genunghi la sofer
Senzor presiune roti
Suspensie sport de fabrica
Scaune incalzite fata
Stare foarte buna. Proprietar.
Nu accept schimburi!"
mercedes-benz,GLE Coupe,66 900 €,3 000 cm³,272 CP,Diesel,Coupe,47 000 km,Negru,2022,N/A,"MERCEDES GLE COUPE
350d 272Cp
An 2022.
Km47.000
Pachet Amg Interior-exterior(black edition)
Schimbul de ulei etc
La reprezentanța Mercedes
Pentru mai multe informații la tel
07********66"
mercedes-benz,GLC,33 250 €,1 998 cm³,306 CP,Hibrid,SUV,123 750 km,Albastru,2021,Automata,"Mercedes Benz Glc 300 de 4Matic AMG Line
Motorizare: 2.0d 194 + 112 Electric = 306 Cp
Autonomie electric: 50 km +/-
An fabricatie 2021/01
Masina cu istoric doar in reteaua Mercedes, ultima revizie efectuata recent in reprezentanta, fara nici un fel de dauna ofer raport Carvertical.
- Pachet AMG Interior + Exterior
- Jante aliaj AMG 19"" cu anvelope Pirelli
- Faruri MULTIBEAM LED cu
- Asistent pentru faza lunga
- Lumina de zi LED
- Stopuri LED
- Oglinzi exterioare reglabile si pliabile electric, incalzite, antiorbire pe partea soferului
- Asistent pentru unghiul mort
- Senzori parcare fata si spate 360'
- Camera spate
- Sistem KEYLESS ENTRY
- Incalzire Auxiliara Webasto
- Portbagaj Electric
- Pachet lumini exterioare
- Praguri iluminate
- Pachet EXTENIE PIELE Bord + Fete de Usi
- Tapiterie piele + alcantara
- Scaune fata reglaj electric
- Scaune fata incalzite
- Bancheta SPATE incalzita
- Sistem muzica BURMESTER
- Volan AMG multifunctional cu comenzi pentru schimbarea treptelor
- Pachet lumini AMBIENTALE configurabile in 64 culori
- Oglinda interioara antiorbire
- Bord VIRTUAL
- Navigatie multimedia infotainment MBUX
- Apple Carplay / Android Auto
- Camera multifunctionala cu recunoastere semne de circulatie
- Senzori lumina/ploaie
- Senzori presiune pneuri
- Incarcare WIRELESS
- Pachet Driving assistance
- Sistem mentinere banda de circulatie Active lane keeping assist
- Sistem schimbare banda de circulatie Active lane change assist
- Pilot automat DISTRONIC PLUS
- Franare de urgenta Active braking assist
- Moduri de condus Dynamic drive select
- Aplicatie Mercedes Me activa
- 2 Cabluri de Incarcare
- Carlig Remorcare
!!! Nu Accept Variante !!!"
mercedes-benz,C,23 800 €,2 000 cm³,258 CP,Benzina,Coupe,162 000 km,Albastru,2018,Automata,"Vand sau schimb !
Masina are ulei filtre cauciucuri continental de iarna si placute de frana noi !
Optiuni :
Trapa
Sistem audio burnmeister
Side assist
Incalzire in scaune
Masina are stage 1 de la 80.000 km de cand am cumparat o !
Acum are 162.000 km reali in crestere !
Faruri automate full led ( schimba faza lunga se muta in functie de cum virezi volanul si ocoleste masina din fata )
Camera 360
Lumini ambientale din fabrica ( 3 culori )
Boxe in tetiere
Asistenta la franare ( franeaza singura in caz de coliziune )"
mercedes-benz,GLE,41 500 €,1 950 cm³,320 CP,Plug-In Hybrid,SUV,122 854 km,Albastru,2021,Automata,"Mercedes-Benz GLE 350de 4MATIC Plug-in Hybrid – 2021 – 41750€
An fabricație: 08.2021
Înmatriculare: 10.2021
Kilometraj: 122.582 km
Tracțiune: 4MATIC
Transmisie: automată 9G-Tronic
Combinație motor: Diesel + Plug-in Hybrid (OM654 + ME05, 320 CP)
Culoare exterior: Manufaktur Cavansite Blue – metalizat
Interior: piele maro (imitație de piele, finisaje aluminiu albastru)
Fără daune, fără elemente revopsite, mici urme normale de uzură.
Preț: 41.750 €
Echipare principală și dotări premium
Performanță și confort:
•	Suspensie pneumatică AIRMATIC DC / Semi-Active Air Suspension
•	Adaptive Damping System Plus (ADS+)
•	Sistem de frânare regenerativ și funcție plug-in hybrid (AC 7,7 kW, Type 2)
•	Pachet Driving Assistance (L2): Distronic Plus, Active Stop&Go, Asistență la păstrarea benzii
•	Adaptive Cruise Control Plus (DISTRONIC PLUS)
•	Active Parking Assist cu cameră 360°
•	Active Adjustment Damping “Normally Open”
•	Suspensie adaptată pentru drumuri dificile (B00)
•	Jante aliaj 19” 5 spițe design AMG
•	Anvelope de vară echipate
•	Asistență la ieșire și avertizare obstacole laterale
Interior și confort:
•	Trapă panoramică glisantă automată
•	Scaune față încălzite, cu reglaj lombar și senzor de greutate pasager
•	Reglaj lombar frontal (U22)
•	Volan sport îmbrăcat în piele
•	Pachet interior crom
•	Tapițerie maro din imitație de piele
•	Covoare din velur premium
•	Iluminare interioară ambientală (Interior Lighting Package)
•	Plafon textil gri
•	Oglinzi interioare și exterioare heliomate (auto-dimming)
•	Ușă portbagaj automată (Easy Pack)
•	Parasolare duble pentru geamurile spate (Twin Roller Blinds)
Tehnologie și multimedia:
•	Sistem multimedia MBUX cu ecran central mare (Size L)
•	Navigație Hard Drive (NTG6) + actualizări gratuite hărți
•	Apple CarPlay + Android Auto
•	Hermes LTE + Mercedes Connect EV + Remote Access
•	Sistem audio digital DAB
•	Headunit Connect 20 MID (NTG6)
•	Proiecție logo pe oglinzi (Logo Projection via Mirror)
•	Sistem de recunoaștere indicatoare rutiere (Road Sign Recognition)
•	Sistem E-Call de urgență
•	Pachet USB (față și spate)
•	Asistent pentru trafic stop&go și adaptare viteză pe rută
Siguranță și asistență la condus:
•	9 airbag-uri, inclusiv laterale spate
•	Protecție pentru genunchi (KNEEBAG)
•	Sistem monitorizare presiune pneuri (TPM)
•	Asistență la parcare cu funcție cross-traffic
•	Asistență activă la schimbarea benzii (Assistance Changeover)
•	Faruri LED dinamice cu fază lungă automată (IHC+)
•	Sistem de avertizare pietoni și vehicule la ieșire (Exit Warning Assist)
•	Centuri spate cu indicator de stare (U01)
•	Fixare ISOFIX pentru scaune copii
Echipare tehnică:
•	Motor Diesel OM654 + sistem plug-in hybrid ME05 (85 kW electric + 194 CP diesel)
•	Transmisie automată 9 trepte 9G-Tronic
•	Punte spate HA, punte față VL + VR
•	Sistem evacuare Euro 6D + Bluetec SCR generația 3
•	Rezervor AdBlue și sistem DPF generația 1.5
•	Încărcare AC 1 fază și 3 faze (până la 7,7 kW)
•	Cablu Type 2 și cablu Schuko 8m incluse
Alte dotări notabile:
•	Geamuri fumurii (dunkel getönt)
•	Pachet oglinzi (Mirror Package)
•	Pachet parcare nivel înalt (Parking Package High)
•	Control climatizare automată (Air Conditioning System)
•	Suport pentru instalarea radio digital DAB/DMB
•	Sistem de spălare parbriz încălzit
•	Funcție de control adaptiv al vitezei și menținerea distanței
•	Control pentru asistență la direcție (Steering Changeover)
Descriere generală:
Vehiculul se află într-o stare excelentă, folosit responsabil, fără accidente sau revopsiri. Toate reviziile efectuate la zi. Mașina oferă combinația perfectă între puterea motorului diesel, economia sistemului hibrid și confortul tipic Mercedes-Benz."
mercedes-benz,CLS,4 650 €,3 000 cm³,265 CP,Diesel,Coupe,246 000 km,Gri,2009,Automata,"Vând Mercedes cls w219 320D din anul 2009.
Sunt singurul proprietar pe România și spun asta mașina fiind importată din Anglia de mai bine de 7 ani în vederea înmatriculării dar rulată a fost în proporție de 80% pe teritoriul Marii Britanii, a fost mai mult o mașină de weekend.
Țin să menționez ca mașina a avut parte de cea mai bună îngrijire pe tot parcursul deținerii, se pot observa toate aceste lucruri la momentul vizionarii, în același timp ca orice mașină are și semne de uzuri datorită vârstei, nimic nu este perfect atâta timp cat nu mai este nou!
Ca și opțiuni mașina beneficiază de următorele:
-navigație CD, MP3 cu, card de memorie
-scaune încălzite și ventilate față cu memorie
-oglinzi full electrice pliabile și încălzite
-senzori presiune pneuri
-senzori ploaie
-cotiera încălzită și refrigerată
-oglindă retrovizoare heliomata
-folie geamuri în parametri legali cu omologare
-set de jante pe 18 cu, cauciucuri de vară Continental
-set de jante pe 18 cu, cauciucuri de iarnă noi Kumho
-2 chei
Impozit achitat, fiscal la fața locului.
Mai sunt multe lucruri de explicat despre mașină dar asta a-s prefera s-o facem la fata locului sau la telefon, pentru ca a-r fi prea mult de scris aici.
Prețul este negociabil în limita bunului simț, rog să nu se vină cu oferte din alea clasice gen; ‘vin astăzi și o iau dacă mi-o lași cu atât…’ s.a.m.d., motivul vânzării fiind simpla nevoie a unei mașini mai mari, nu accept variante!Plata numerar la fața locului.
Ps: se pot trimite la cerere mai multe poze cu mașina pe exterior pe what’s up sau messenger, aici limita este de 8 poze!
Vă mulțumesc și vă urez toate cele bune!"
mercedes-benz,C,4 350 €,2 185 cm³,136 CP,Diesel,Break,224 000 km,Negru,2011,Manuala,"Mercedes C200 CDI BlueEfficiency
Motorizare: 2.2 Diesel, 136 cai putere
Prima inmatriculare: 2011
-Interior piele - textil in stare perfecta, foarte ingrijit si curat
-Incalzire in scaune pe 3 nivele
-Senzori parcare fata-spate
-Sistem Multimedia, redare prin CD MP3/Aux
-Conectivitate Bluetooth (Handsfree/Audio)
-Comenzi volan
-Dublu Climatronic, cu ventilatie si pentru pasagerii din spate
-Oglinzi heliomate, incalzite
-Geamuri electrice
-Senzori ploaie/lumina/presiune roti
-Senzori oglinda anti-orbire
-Cruise control (Pilot automat)
-Jante de aliaj OEM 16' echipate cu anvelope foarte bune de iarna
-Faruri cu functia Auto
Masina se prezinta intr-o stare atat tehnica cat si optica foarte buna!
Mai multe detalii la telefon!"
mercedes-benz,CLA,14 500 €,2 143 cm³,170 CP,Diesel,Berlina,237 000 km,Negru,2013,Automata,"Mercedes CLA 220D
AMG / Trapa Panoramica
#Mercedes CLA
*Tara de provenienta Austria
*Motorizare 2.2 diesel
*170CP / 350 Nm
*Filtru de particule activ!
*Cutie automata 7G-tronic plus
*237.000 km
*Norma de poluare EURO6
*An fabricatie: 2013
*Tractiune fata
*Serie sasiu :
WDD1173031N020294
#Dotari:
AMG PAKET 45AMG
Trapa panoramica ( 2 pozitii ).
Active braking assist
Blind spot assist ( asistenta unghi mort ).
Assistance graphic
ASSYST PLUS
ATTENTION ASSIST
ABS+AFU
ESP
Navigatie 3D
Conexiune bluetooth
CD / DVD / USB x2 / slot card
Handsfree
4x geamuri electrice
Privacy glass
Oglinzi electrice
Oglinzi incalzire
Comenzi vocale
Interior piele
Volan reglabil pe inaltime si adancime
Volan imbracat in piele perforata
Padele volan
Pilot automat
Limitator viteza
Moduri de condus ( ECO , SPORT , MANUAL ).
Centura activa
Sistem start-stop
Dublu climatronic cu afisaj digital
Incalzire in scaune
Senzori parcara fata / spate
Camera marsarier
Inscriptii praguri luminate Mercedes Benz
Senzori ploaie
Senzori lumini
Senzori presiune pneuri
Faruri xenon
Faruri adaptive si automate
Airbag-uri ( sofer+pasager ) laterale fata si cortina
Park assist
Pedestrian Protection
Mercedes Benz Emergency call system
Frana de mana electrica
Auto Hold
Suport de pahare
Sistem ISOFIX
Cotiera reglabila si cu spatiu de depozitare.
Cotiera spate
Spatiu depozitare in scaune ( sofer+pasager ).
Servodirectie asistata
Spalatoare faruri
Inchidere centralizata cu semnal acustic
Presuri AMG
Jante R18
Cusaturi rosii"
mercedes-benz,A,500 €,1 700 cm³,95 CP,Diesel,Hatchback,N/A,Gri,2001,Manuala,"Mercedes A170 CDI
Motor 1700 cc
An fabricație 2001"
mercedes-benz,GLE Coupe,79 900 €,2 993 cm³,435 CP,Benzina,SUV,65 000 km,Alb,2023,Automata,"Mercedes-Benz GLE 53 AMG COUPE 4-Matic+
An Fabricație: 2023-10
Motorizare 3.0 Benzina Mild-Hybrid 435Cp MHEV Euro 6 ( Impozit 0 ) Cel Mai Bun Și Economic Motor !!
Km: 65.000 Reali Cu Toate Reviziile Efectuate La Timp În Reprezentanța Mercedes, Accept Orice Testare Inclusiv Reprezentanța !! Ofer Serie Pentru Verificare: W1N1673611A828327 !
GARANȚIE VALABILĂ 2027 ! FĂRĂ ACCIDENTE ÎN ISTORIC, VOPSEA ORIGINALĂ !! KIT EXTERIOR MAXTON-DESIGN !
Primul Propietar Cumpărată De Nouă Din Reprezentanța Mercedes-Benz România , Preț De Nou 125.000€ Dețin Factura Achiziției !!
Autoturismul Este Ca Nou 65.000KM Efectuați În Extern, Rog A Face Diferența Și A Nu Compara Cu Altele !!
Modelul Cel Mai Full !
Culoare Exterior Alb-Perlat
Pachet AMG PERFORMACE
Faruri Multibeam LED
Trapă Panoramică
Soft-Close Uși-Portbagaj
Distronic+ Fucție Franare
Head’Up Display Reglabil
Lane Assist Mentine Banda
Side Assist Avertizare Unghi Mort
Pedestrian Alert Detectare Pietoni
Cameră 360* Față-Spate-Lateral
Suspensie Pneumatică Reglabilă
Individual/Comfort/Sport/Sport+
Dublu Climatronic Față-Spate
Sistem Ionizare Aerului+Parfum
Interior Bi-Color Individual Roșu-Negru
Plafon Negru Alcantara
Lumini Ambientale Multicolor
Keyless Go / Keyless Entry
Scaune Electrice Încalzite/Ventilate
Masaj În Scaune + Memorie
Scaune Spate Încalzite
Interior Piele Nappa+Alcantara
Sistem Audio Burmester
Ceasuri Digitale 5 Moduri
Individual/Comfort/Sport/Super Sport/Classic
Volan Încalzit/Electric Amg Performance
Buton Reglare Evacuare (Stock)
Cutie Viteze SPEEDSHIFT 9G-TRONIC
Apple Carplay / Wireless Charging / WiFi
Plafon Negru Specific AMG
Praguri Laterale Aluminiu
Carlig Remorcare Electric
Pachet Exterior Chrom
Jante Aliaj 22’ Anvelope Noi
Autoturismul Este Aproape Nou !!
Accept Orice Testare/Verificare !
Accept Unele Variante Auto !
Mai Multe Detalii La Telefon !"
mercedes-benz,C,12 000 €,2 196 cm³,177 CP,Diesel,Berlina,300 000 km,Gri,N/A,Automata,"Mercedes-Benz C 220
Cutie Viteze 7G-Tronic
Motor 2.2 177cp
Jante aliaj originale 17
Anvelope iarnă
Culoare gri metalizat
Cârlig electric
Panoramic
Tapiterie bej piele
Incalzire in scaune, ventilate
Scaune electrice
Memorie scaune + volan + oglinzi
Lumini ambientale
Sistem audio
Sistem navigatie
Faruri LED directionale autoadaptive
5 moduri de condus (ECO, CONFORT, SPORT, SPORT + , INDIVIDUAL]
Senzori ploaie
Senzori parcare fata-spate
Senzori presiune anvelope
Driving assistance
Pilot automat
Active park assist ( Masina Parcheaza Singura )
Brake assist ( Masina Franeaza Singura in caz de coliziune cu auto sau pietoni )
ALTE INFORMATII:
Masina are servisul la zi !!!
Stare  buna, atat tehnic cat si estetic
Mai multe detalii telefonic"
mercedes-benz,ML,5 695 €,2 995 cm³,224 CP,Diesel,SUV,360 382 km,Negru,2008,Automata,"ACCEPT UNELE VARIANTE + DIFERENȚA DIN PARTEA TA
Mercedes ML320
An: 2008
Motor: 3000, 224 cai.
KM: 360.xxx
Masina se prezintă într-o stare foarte bună, a fost revopsită în totalitate în noiembrie 2024, se poate dovedii prin poze tot procesul de vopsire.
Pe lângă asta, interiorul a avut parte și de o cosmetică profesională.
Este pregătită la orice oră de drum.
Ulei motor schimbat + filtre + ulei cutie.
NU S-A TRACTAT NICIODATĂ CU EA!
TRACTABIL 3500KG!
Dotări:
Încălzire scaune.
Ventilație scaune.
Scaune electrice.
Telescoape cu două module de mers (sport și confort).
Senzori parcare față spate.
Cutie automată cu 7 rapoarte (manual sau standard).
Dublu climatronic ( compresor A/C schimbat vara trecută, bagă foarte bine ).
Pachet OFF ROAD care conține reglaj pe înălțime ( 3 nivele ).
Asistenta coborâre.
Asistentă teren accidentat.
Reglaj tracțiune (auto, față sau integrală).
Volan mahon cu comenzi.
Computer de bord.
Pilot automat.
Faruri automate.
Faruri cu xenon.
Senzori presiune roți.
Cornering + follow me home.
Navigație originală.
Oglinzi electrice + încălzite.
Interior crem piele, întreținut în detaliu.
Bancheta spate încălzită.
Climatronic spate pentru pasageri.
Cârlig remorcare.
Jante aliaj pe 19 echipate cu cauciucuri iarnă.
Accept unele variante!!
Pentru mai multe detalii aștept mesaj privat sau telefonic."
mercedes-benz,C,7 800 €,2 143 cm³,136 CP,N/A,Berlina,242 000 km,Gri,2012,Automata,"Vă propunem o ofertă de vânzare a autoturismului marca Mercedes, model C class.
— Istoric complet Olanda, cu RDW, la cerere.
7800
Se emite factura fiscala!
C class FACELIFT
2012/08.
MOTORIZARE 2.2 diesel 136 cai, cutie automata.
Kilometraj 242.000 REAL, se trec în factură de vânzare.
Nivel de echipare Avantgarde, având următoarele dotări:
- Trapa
- Mod conducere ECO, SPORT
- Stopuri cu iluminare LED
- Sistem alarmă
- Lumini ambientale
- Lumini de zi LED
- Oglinzi cu reglaj și închidere electrică
- ABS, ASR, ESP
- Volan din piele perforată
- Climatizare cu reglaj individual pe 2 zone
- Instrumentar de bord color
- Conexiuni AUX, USB, Bluetooth audio și apeluri telefonice
- Încălzire scaune
- Interior semipiele
- Scaune față cu reglaj electric
- Senzori parcare față/ spate cu afișaj și avertizare sonoră
- Senzori ploaie și lumini
- Jante aliaj originale 17
- Cârlig remorcare
Etc.
Transparență 100%.
Vă mulțumim"
mercedes-benz,E Class,5 650 €,2 148 cm³,136 CP,Diesel,Berlina,298 510 km,Alb,2009,Automata,"Mercedes E200 CDI , avantgarde, W211, 2148 cmc, facelift,an 2009, automata , functioneaza impecabil, nu are nici un defect, itp valabil aprilie 2026, asigurare valabila august 2026 , rovinieta valabila august 2026,
SCHIMBAT recent :
_ ulei cutie automată
_ ulei motor
_ toate cele 4 filtre
_ plăcuțe frână
Dotari :
- Trapă electrică
~ Proiectoare ceață
~ Faruri cu funcția Comming Home & Leaving Home
~ Portbagaj cu deschidere automată din telecomandă.
~ Jante aliaj 17"" originale Mercedes
~ Senzori ploaie
~ Senzori lumină
_ Folie omologata
~ Interior full piele
- Volan piele , reglabil
~ Comenzi Volan
~ Sistem navigație mare inclusiv România full Europa
~ Comenzi vocale cu Voice control
~ Tempomat
~ Scaune încălzite față, cu reglaj electric
~ Tetiere spate cu acționare la buton
~ Bluetooth
~ Cutie viteze automată cu 2 moduri de condus ,Confort sau Standard , 5G Tronic ,
~ Cutia funcționează perfect
~ Cotieră față cu depozitare
~ Cotieră spate cu suporți pahare
~ 4 geamuri electrice
~ Oglinzi electrice încălzite
~ Roată rezervă, cric, cheie de roți.
_ Doua chei cu cip si telecomanda
- Senzori parcare față/spate
- Propietar in acte , taxe platite la zi.
- Dublu climatronic.
- Scaunele spate adaptabile pentru copii.
- EURO 4 norma de poluare.
- cel mai fiabil motor mercedes diesel 2148 cmc , consum mixt 5,5 l motorina la 100 km.
- autoturismul se poate vedea în Drobeta Tr.Severin.
- autoturismul nu a avut nici un accident și nu necesită nici o investiție , tel zero,șapte,doi,patru,trei,zero,unu,patru,nouă,opt."
mercedes-benz,Vito,11 799 €,2 200 cm³,163 CP,Diesel,Minibus,176 232 km,N/A,2013,Manuala,"Mercedes Vito Modelul Lung
Motorizare: 2.2 Diesel 163 Cp
Cutie de viteze Manuala 6+1 trepte
Norma de Poluare: EURO 5
An de fabricatie: 05.2013
Import GERMANIA ! Proprietar persoana fizica !
Autoturism M1
- 9 locuri
Accept orice test asupra masinii sau a kilometrilor !
Ultima intrare in Reprezentanta Mercedes 2024 ! Istoric verificabil !
- Livrarea la Domiciliu este GRATUITA !
Dotari:
- Navigatie Multimedia Touchscreen
- Camera Marsalier
- Aer Conditionat
- Pilot Automat
- Geamuri electrice
- Oglinzi electrice
- Jante aliaj R17
- Faruri automate
- Lumini automate
- Inchidere Centralizata
- Abs
- Esp
Etc"
mercedes-benz,E Class,11 950 €,2 187 cm³,204 CP,Diesel,Coupe,177 197 km,Alta culoare,2015,Automata,"0°7°4°8°9°2°4°8°7°3
* PRET 11 950 EURO NEGOCIABIL
* POSIBIL SI BUYBACK
* 177 XXX KM REALI
* MERCEDES E250 C207 COUPE *
* An fabricație 15.06.2014
* Motor 2.143 CDI / DIESEL
* 150 KW = 204 CP
* Cutie de Viteze Automată + MOD Sport + Manual prin Impulsuri sau PADELE F1
* 3 Moduri de condus Economic / Sport / CONFORT
* Cutia schimbă perfect fără probleme sau anomalii
* Consum mediu garantat 5.5 %
* Dublu climatronic perfect funcțional
* Torpedeu refrigerat
* Cotiera frigorifica
* Cameră fază scurtă / lungă
* Faruri ILS - LED INTELIGENT SISTEM cu cornering și Adaptive
* Stopuri Full Led
* Geamuri electrice fata spate
* Oglinzi electrice și încălzite heliomate retractabile electric
* Geamuri Fumurii partea Spate
* Volan Piele Sport AMG Multifunctional reglabil diferite pozitii
* Tempomat-Pilot automat cu functie accelerare Deccelerare si Limitare Viteza
* Comenzi pe Volan Manuale si Vocale
* Computer de bord cu multiple detalii privind consumul si autonomia acestuia cu afișaj mare Digital color
* Radio Cd / Usb / Steack / Auxiliar / Car Kit Bluetooth / + Redare Audio din Telefon
* Asb , esp , Srs Airbag
* Model 12 Airbag-uri
* Esp decuplabil
* Senzori de lumina
* Senzori de ploaie
* Senzori presiune pneuri
* Senzori de parcare cu avertizare acustica și afișaj pe Navigație
* Faruri Automate
* Fallow Me Home / Leave From Home
* Inchidere centralizata pe cheie si deschidere portbagaj
* Jante aliaj Originale MERCEDES R18 SPECIFIC AMG
* GRILĂ RADIATOR Cromata SpeCific AMG
* Plafon Negru Interior Specific AMG
* Interior curat Placut fără urme de uzură anormală
* Tapiserie din Piele extinsă pe fetele de usi
* Scaune Sport / Scoică Amg cu reglaj ELECTRIC
* Model 4 Locuri
* Discuri Frână Ventilate
* Itp + Asigurare + Rovinietă VALABILE
* SE VINDE DOAR CU PERFECTAREA DOCUMENTELOR SI ELIBERAREA CERTIFICATULUI FISCAL
* STARE FOARTE BUNĂ TEHNIC ESTETIC SI MECANIC
* TOTUL PERFECT FUNCȚIONAL
* NU ARE MARTORI APRINȘI LA BORD
* NU ARE URME DE INCIDENTE RUTIERE
* CULOARE DEOSEBITĂ ""DYAMOND GOLD
* ROG SI OFER SERIOZITATE !"
mercedes-benz,C,24 290 €,1 995 cm³,194 CP,Diesel,Coupe,189 800 km,Gri,2019,Automata,"Vand C class coupe facelift C220d 2.0d 194cp 4MATIC
Pachet AMG interior/exterior , an 2019 190.000km, cu istoric la Mercedes.
Masina cumparata de noua de la reprezentanta din Romania, un singur proprietar, fara accident.
Scaune electrice, cu memorii si incalzite
Cutie automata 9+1
Camera spate, senzori fata/spate/laterali
Navigatie mare MBux Premium
climatronic
Lane assist
Distronic+
Faruri multibeam led
Trapa panoramica
Keyless
Ceasuri bord digitale
Apple carplay/android auto
Etc.
Pentru alte intrebari puteti apela. 0722__611__961"
mercedes-benz,E Class,3 999 €,2 986 cm³,224 CP,Diesel,Break,N/A,Albastru,2006,Automata,"Mercedes E320 CDI
3.0 diesel v6
224 C.P.
12.2005 euro4
7g-tronic
Distronic
Webasto
Airmatic
Incalzire scaune fata/spate
Trapa
Harman/kardon
Portbagaj electric
Memorii scaun sofer
Navigatie mare
Bluetooth
Etc..
Masina ruleaza perfect
Toate dotarile sunt fuctionale
Nu fac schimb
Se vinde cu factura
Fiscal pe loc"
mercedes-benz,GLK,10 990 €,2 143 cm³,204 CP,Diesel,SUV,260 000 km,Negru,2013,Automata,"•• Mercedes GLK  250 CDI  ••
- Import Germania.
- Recent Adus.
- Pachet Sport.
** Mașina se Poate Achiziționa și în Rate Prin TBI Leasing **
** RATE GARANȚIE **
- 4 Matic.
- Automat 7 + 1 Trepte.
- Padele Volan.
- Euro 6.
- 2,2 Diesel.
- 204 Cp.
- 260000 Km.
- Carte Service și Hârtii TUV la Zi.
- Toate Reviziile Făcute în Rețeaua Mercedes.
- Seria VIN: WDC2049041G037148..
- Primul Rând de Nr Roșu Scos.
- Se Oferă Factura.
** DOTĂRI **
- Navigație
- Full Europa + Harta RO.
- 2 Moduri De Condus.
- Lumini Zi Led.
- Stopuri Spate Led.
- Dubluclimatronic.
- Auto Hold.
- Scaune Încălzite.
- Pilot Automat.
- Start - Stop Semafor.
- Senzori Ploaie + Lumini.
- Senzori Parcare Față + Spate cu Afișaj.
- Volan Piele cu Comenzi.
- Computer Bord.
- Inchidere Centralizata pe Cheie.
- 2 Chei Telecomanda.
- 4 X Geamuri Electrice.
- Oglinzi Electrice și Încălzite.
- Interior Velur.
- Scune Reglabil Electric.
- Bluetooth.
- Cârlig Remorcare Demontabil.
- Telefon.
- Etc…
- Stare Estetica Si De Funcționare Impecabilă.
- Merita Văzută.
- Pret: 10990 Euro Neg.
- Telefon 07******44."
