marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
fiat,Punto,4 000 lei,1 298 cm³,75 CP,Diesel,Hatchback,226 500 km,Negru,2006,Manuala,"Vând Fiat Punto, an fabricatie 2006, motor 1.3 diesel, economic si fiabil.
Masina se prezintă în stare bună de functionare, cu reviziile efectuate la timp. ideal pentru începători.
consum redus și întreținere ieftină
Date tehnice:
-Motorizare: 1.3 diesel
-Putere: 75 CP
-Norma de poluare Euro 4
-Cutie manuala, 5 trepte
﻿﻿-Kilometraj: 225.xxx km
Dotari si confort:
-Aer conditionat
-Geamuri electrice fata
-Inchidere centralizată cu telecomandă
-Radio/CD + comenzi pe volan
-Servodirectie
-Tracțiune față
-Bluetooth prin modulator
Schimbul de ulei făcut recent
-fiscal pe loc."
fiat,Stilo,750 €,1 900 cm³,140 CP,Diesel,Hatchback,160 000 km,Gri,2005,Manuala,"Fiat Stilo 2005,1,9 Diesel
ITP valabil pana în Iulie 2026"
fiat,Punto,3 600 €,1 400 cm³,77 CP,GPL,Berlina,166 000 km,Albastru,2017,Manuala,"Fiat punto 1.4 benzina gpl
se poate vedea la Sebeș jud Alba
mașina nu are nici un defect
merge f bine
Rate print TBI 500 lei pe luna
Gpl este valabil până în 2028
preț 3600
accept unele variante
ideal uber bolt"
fiat,Ducato,4 850 €,2 300 cm³,131 CP,Diesel,Pickup,955 000 km,Alb,2015,Manuala,"Fiat Ducato 2015
2.3 multijet 131hp
ITP 09/2026
Mașina rulează și funcționează perfect
Km reali 955000
Preț negociabil
Proprietar
Se oferă factură fiscală."
fiat,500,4 900 €,1 400 cm³,N/A,Plug-In Hybrid,Cabrio,120 000 km,Gri,2010,Automata,"Vând Fiat 500 Cabrio
Cutie automată
Cauciucuri iarnă noi plus jante aliaj
Aer condiționat
Geamuri electrice
Proprietar, fiscal pe loc!
Zero Sapte Trei Zero Patru Nouă Șapte Patru Nouă Doi"
fiat,Tipo,5 800 €,1 248 cm³,95 CP,Diesel,Hatchback,290 000 km,Maro / Bej,2018,Manuala,"Proprietar
Mașină cu istoric service .
Filtru de particule (DPF) recondiționat recent .
Stare exelenta interior , exterior și mecanic . Recent schimbat discuri , placute , amortizoare spate , pompă apă   și ulei+filtre
Cauciucuri Continental allseason 2024 aproape noi
Dotării :
- ac funcțional
- încălzire scaune față
- volan și schimbător îmbrăcat în piele
- pilot automat cu limitator de viteză
- servo city
- cornering
- oglinzi electrice + încălzire
- day light led
- cui de tractare thule omologat din fabrica
Dotoari extra :
- led proiectoare
- led faza scurtă
- led interior
- led număr înmatriculare
- paravantrui geamuri
- 2 seturi de presuri ( mocheta și cauciuc)
- tăviță portbagaj
- camera trafic 70 mai
- folie PPF pe bara spate
- folii spate omologate rar + parasolar
Toate ledurile sunt de cea mai buna calitate .
Pentru mai multe detalii puteți să mă aplecați la numărul din anunț ."
fiat,Qubo,2 500 €,1 300 cm³,90 CP,Diesel,Monovolum,183 576 km,Alb,2012,Manuala,"Fiat Qubo 1.3 Diesel 90 Cp 2012
Telefon ０７２８５８１９７５
Fiat Qubo recent adus pe roți din Italia in stare foarte bună de funcționare, rulează perfect fără probleme tehnice sau erori la bord
An fabricație 2012
Motorizare 1.3 diesel, 90 cai , distribuție pe lanț
Rulaj km 183576 absolut reali
Unic proprietar în Italia cumpărată de nouă din reprezentanta Fiat
Aer condiționat
Servo city
Geamuri Electrice
Pilot automat
Oglinzi Electrice încălzite
Abs ESP
Închidere Centralizată
Anvelope noi
Mașina este radiată din Italia pentru România, dețin toate actele necesare pentru inmatriculare
Nu sau scos numere roșii provizorii
Accept orice test sau mecanic
Mașina nu necesită investiții în viitorul apropiat, rulează foarte bine
Nu are urme de rugină
Nu doresc schimburi cu alte mașini
Preț 2500 €
Telefon ０７２８５８１９７５"
fiat,500,5 499 €,1 200 cm³,69 CP,Benzina,Coupe,178 000 km,Negru,2010,Automata,"Fiat 500 1.2i 69 CP Automată
Dacă ești în căutarea unei mașini de oraș elegante, economice și ușor de condus, acest Fiat 500 1.2i din 2010 este alegerea perfectă. Cu un motor pe benzină de 69 CP, cutie automată și un design iconic italian, Fiat 500 rămâne una dintre cele mai populare opțiuni pentru șoferii urbani.
Disponibil acum la XAX Auto Timișoara – showroom Moșnița Nouă
Motorizare: 1.2 benzină, 69 CP
Cutie: automată
Kilometraj: 178.000 km
An fabricație: 2010
Dotări: plafon panoramic, pachet crom, climatizare, Servo City, ABS, ESP, volan piele reglabil, sistem audio MP3 + Bluetooth, jante aliaj 16
Design compact și iconic
Fiat 500 este simbolul perfect al stilului italian în segmentul auto. Mic, elegant și extrem de ușor de recunoscut, acest model se potrivește oricărui șofer care caută o mașină urbană cu personalitate.
Acest exemplar vine echipat cu plafon panoramic și pachet crom, care îi oferă un aspect modern și rafinat. Jantele din aliaj de 16” completează designul său compact și atrăgător.
Motor și performanță
Fiat 500 este echipat cu un motor de 1.2 benzină, 69 CP, suficient de agil pentru drumurile de zi cu zi și economic în același timp. Cutia automată face ca traficul urban să fie mult mai relaxant, fără stresul schimbării manuale a treptelor.
Consum redus, întreținere ușoară și fiabilitate – acestea sunt atuurile care fac din Fiat 500 una dintre cele mai iubite mașini de oraș.
Dotări și confort
Chiar dacă este un model din 2010, acest Fiat 500 vine cu dotări utile pentru siguranță și confort:
Plafon panoramic pentru un plus de lumină și aer
Climatizare pentru un confort optim
Servo City – direcție asistată ideală pentru parcare și manevre rapide în oraș
Sistem audio MP3 + Bluetooth pentru conectivitate și muzică la drum
Volan din piele reglabil cu comenzi integrate
ABS și ESP pentru siguranță
Geamuri și oglinzi electrice
Proiectoare ceață pentru vizibilitate sporită
Experiența de condus
Fiat 500 este recunoscut pentru manevrabilitatea excelentă în oraș, iar cu funcția Servo City, direcția devine extrem de ușoară, perfectă pentru parcări strâmte. În plus, dimensiunile compacte îl fac ușor de folosit zilnic, fără compromisuri la capitolul confort.
Pentru cine este potrivit?
Tineri activi care vor o mașină modernă, accesibilă și cu design cool
Șoferi urbani care caută o mașină mică, economică și ușor de parcat
Familii care doresc o a doua mașină practică pentru oraș
Cei care apreciază lifestyle-ul italian și vor o mașină cu personalitate
Notă: Acest anunț a fost redactat cu bună credință, însă pot apărea greșeli. Pentru orice nelămurire, nu ezitați să ne contactati"
fiat,500,3 990 €,1 248 cm³,70 CP,Diesel,Berlina,109 000 km,Gri,2012,Manuala,"Mașinuța se prezintă în stare foarte buna tehnic si estetic ! Interiorul este curat , fără mirosuri !Este un model recunoscut la nivel global pt fiabilitate și nu numai, fiind declarată în 2008 “Mașina anului” .
Cutia de viteze este manuala in 5 trepte !Motorul este de 1.3 Diesel, foarte fiabil ,cu un consum foarte bun urban , de 5%
Este o mașină ideală de oraș si nu numai , foarte manevrabilă și ușor de condus ! Ca și dotări are următoarele:
-Geamuri electrice
-Oglinzi electrice
-Servo-City
-Aer condiționat perfect funcțional
-Asistenta la plecarea din panta
-Computer de bord
-Navigatie Android dedicata
-Închidere centralizată (2 chei)
-Faruri cu lupa
-Volan și scaun șofer reglabil
-Comenzi pe volan
-Cauciucuri M+S 95%
Mașina se vinde doar cu transcrierea actelor către noul proprietar , inclusiv FISCAL!
ITP și Asigurare valabile!
Prețul este ușor negociabil ! Vă rog, nu insistați cu schimburi sau cu oferte aberante!
Tel.07******01"
fiat,Panda,4 450 €,1 248 cm³,N/A,Diesel,Off-road,161 500 km,Gri,2006,Manuala,"Fiat Panda 4x4 Cross
An fab. 2006
Km. 161500 reali
Motorizare 1,3Jtd fara filtru de particule de fabrica
Distributie lant schimbata la 120000km
4x4 cu blocant la buton ELD
plafon panoramic cu deschidere
Climatronic perfect functional
Radio mp3 original cu comenzi pe volan
Proiectoare
Geamuri electrice fata
Paravanturi geamuri
Eleron luneta
Oglinzi electrice si incalzite
Bancheta spate multifunctionala pt. marire portbagaj.
Carlig tractare.
Senzori parcare
Spalator faruri.
Tapiterie stofa fara rupturi- Huse piele
Subwoofer.
Jatne aliaj cu anvelope de iarna + un set jante aliaj cu anvelope vara
Revizie recenta la 160000km cu inlocuire..Discuri si placute fata spate...Suporti etrier spate + etrier stg. spate..
Arcuri spate.. amortizoare fata si flanse..Bucsi brate fata.. Cardan nou.. egr nou... filtre si ulei motor Selenia..
Ulei cutie si grupuri inlocuit.
Pret usor neg."
fiat,500L,5 990 €,1 300 cm³,N/A,Diesel,Hatchback,94 000 km,Negru,2017,Manuala,"Fiat 500L 1.3 Diesel 2017 Euro 6
Telefon ０７３４１５６３６０
An fabricație 2017
Motorizare 1.3 diesel, euro 6
Distribuție pe lanț
Rulaj 94.000 km reali
Import Italia, fără rugină
Unic proprietar în Italia, cumpărată de nouă din reprezentanță
Acte și numere valabile – se poate circula
Stare tehnică și estetică excelentă
Interior deosebit, realizat la comandă, foarte îngrijit
Exterior fără zgârieturi sau elemente revopsite
Dotări
Cutie manuală 6+1 trepte
Comenzi pe volan
Cruise control
Faruri automate cu funcție cornering
Start/Stop
Mod eco de condus, consum mixt 4.7%
Senzori parcare, ploaie, lumini și presiune anvelope
Computer de bord digital
Geamuri electrice față/spate
Oglinzi electrice încălzite
Închidere centralizată
Sistem multimedia cu Bluetooth
Dublu climatronic
Cotiere față și spate
Jante aliaj R17
Anvelope noi all season
Mașina funcționează impecabil
Accept orice test
Nu doresc schimburi
Mașina se poate vedea în Timișoara
Preț 5990 euro
Telefon ０７３４１５６３６０"
fiat,500L,5 000 €,1 400 cm³,100 CP,Benzina,Monovolum,227 152 km,Alb,2012,Manuala,"Vând Fiat 500, motorizare 1.4 benzină, transmisie manuală, model cu 4 uși, ideal pentru oraș sau navetă   compact, economic și ușor de întreținut.
Detalii mașină:
An fabricație: 2012
Culoare: Alb
Motorizare: 1.4 benzină
Transmisie: Manuală
Caroserie: Monovolum compact, 4 uși
Climatizare funcțională
Geamuri electrice
Radio CD player funcțional
Kilometraj: 227152 km
Mașina este întreținută și pregătită pentru drum.
Alte informații:
Nu necesită investiții imediate
Consum redus   ideală pentru oraș
Documente la zi
Preț: 5000€"
fiat,Grande Punto,2 700 €,1 600 cm³,120 CP,Diesel,Hatchback,206 802 km,Rosu,2009,Manuala,"Fiat Grande Punto 1.6 diesel 16v 2009 120hp
Servo city
Asr
Esp
Abs
Comenzi volan
Cotiera între scaune
Închidere centralizată
Perfecta pt orice vârstă
Folie luneta și geamuri spate omologate rar
Distribuție schimbata la 203.000 km, plăcuțe frână față/spate
ITP valabil până septembrie 2026
Are mici imperfecțiuni datorită vârstei
Merge bine
Se vinde doar cu perfectarea actelor
Se oferă fiscal
Mașina se poate vedea și testa in Campina, cartier Turnătorie"
fiat,500E,21 000 €,N/A,95 CP,Electric,Hatchback,3 430 km,Rosu,2025,Automata,"Model: Fiat 500e
An fabricație: 2025
Kilometraj: 3.430 km
Culoare: Roșu
Autonomie reală: ~190 km
Transmisie: Automată
Tracțiune: Față
Caroserie: Hatchback 3 uși
Stare: Ca nou, utilizat foarte puțin
Un singur proprietar (câștigat la concurs)
Specificatii & Echipare :
Motor electric silențios și eficient
Încărcare rapidă + încărcare AC
Bluetooth, Apple CarPlay / Android Auto
Aer condiționat
Mod ECO
Jante aliaj
Senzori parcare
Ideal pentru oraș – consum extrem de mic
Cablu de incarcare + Kit auto
Avantaje cumpărător :
Mașină practic nouă, doar câteva mii de km
Foarte ieftin de întreținut
Perfectă pentru oraș, trafic, navetă
Costuri reduse de încărcare
Spatioasă pentru clasa ei, ușor de parcat
Fără accidente, fără probleme tehnice"
fiat,500,8 999 €,1 200 cm³,69 CP,Benzina,Cabrio,98 000 km,Alb,2017,Automata,"Fiat 500 Cabrio
Dacă îți dorești o mașină urbană, compactă și plină de stil, acest Fiat 500 Cabrio 1.2i din 2017 este alegerea perfectă. Elegant, economic și distractiv la condus, acest model reprezintă combinația ideală între design italian și funcționalitate modernă.
Disponibil acum la XAX Auto Timișoara – showroom Moșnița Nouă
An fabricație: 2017
Motorizare: 1.2 benzină, 69 CP
Cutie: automată
Kilometraj: 98.000 km
Dotări: plafon textil retractabil, pachet crom, climatronic, navigație, jante aliaj 16”, ABS, ESP, sistem audio MP3 cu Bluetooth/USB/AUX
Design urban și lifestyle italian
Fiat 500 Cabrio este simbolul unei mașini de oraș cu personalitate. Designul său retro-modern este recunoscut imediat pe stradă, iar varianta Cabrio adaugă un plus de libertate și stil datorită plafonului textil retractabil.
Pachetul Crom și jantele din aliaj de 16” subliniază aspectul premium, iar dimensiunile compacte îl fac perfect pentru traficul urban și parcările aglomerate.
Motor și performanță eficientă
Sub capotă regăsim un motor de 1.2 benzină, 69 CP, care oferă un consum redus și costuri de întreținere minime. Este genul de mașină ideală pentru oraș, dar suficient de agilă pentru escapadele de weekend.
Cu cutia automată, condusul devine mult mai plăcut și lipsit de stres, ceea ce îl face perfect pentru șoferii moderni.
Dotări pentru confort și siguranță
Acest Fiat 500 Cabrio vine echipat cu multiple funcții care îl transformă într-o mașină practică și sigură:
Plafon textil retractabil – bucură-te de condus în aer liber
Climatronic – temperatură optimă pe tot parcursul anului
Navigație cu meniu modern și intuitiv
Sistem audio MP3 cu Bluetooth, USB și AUX
ABS & ESP pentru siguranță sporită
Proiectoare ceață pentru vizibilitate mai bună
Servo City – direcție asistată, excelentă pentru oraș
Volan din piele reglabil cu comenzi integrate
Oglinzi și geamuri electrice pentru un plus de comoditate
Experiența de condus cu Fiat 500 Cabrio
Acest model nu este doar o mașină, ci o experiență. Compact, agil și prietenos cu traficul urban, Fiat 500 Cabrio este perfect pentru cei care doresc să combine utilul cu plăcutul.
Modul Servo City face ca direcția să fie extrem de ușoară, ideal pentru parcare și manevre rapide în oraș. În același timp, poziția la volan, volanul sport cu piele și comenzile integrate oferă o senzație premium.
Pentru cine este potrivit acest model?
Tineri activi care caută o mașină accesibilă, modernă și cool
Șoferi urbani care vor o mașină mică, ușor de parcat și economică
Familii care își doresc o a doua mașină pentru oraș
Persoane care iubesc libertatea – plafonul cabrio face condusul o experiență unică
Notă: Acest anunț a fost redactat cu bună credință, însă pot apărea greșeli. Pentru orice nelămurire, nu ezitați să ne contactati"
fiat,Grande Punto,4 490 lei,1 200 cm³,70 CP,GPL,Hatchback,200 000 km,Galben / Auriu,2007,Manuala,"Preț actualizat că ființa ultimul preț !
MOTOR 1,2 BENZINA
200.000 km reali ( accept verificare )
GPL OMOLOGAT
INSTALATIE 2021
AC
GEAMURI ELECTRICE FATA
SERVO CITY ( MERGE EXTREM DE USOR )
BATERIE NOUA CU GARANȚIE CUMPĂRATA 18 NOIEMBRIE 2025
Kit ambreiaj nou
MERGE BINE SI IN BENZINA SI IN GPL
CONSUM F MIC ( APROXIMATIV 20 LEI GPL -100KM ORAS )
ITP valabil 19 noiembrie 2026
Nu este o mașină pentru pretențioși
Are nevoie de atenție că să fie
Este o mașină perfecta pentru a face livrarari sau pentru naveta .
Asigurarea valabilă până pe 12 decembrie
Cost 870lei / an
Nu fac schimb
Prețul ușor negociabil la fata locului"
fiat,Linea,1 450 €,1 368 cm³,120 CP,Benzina,Berlina,185 000 km,Negru,2008,Manuala,"Fiat Linea
Motorizare 1.4 benzina/ 120 CP
Cutie manuala 5 trepte
Fabricatie 10/2008
Specificatii si dotari:
* Climatronic
* Geamuri electrice fata
* Comenzi volan
* Proiectoare ceata
* Cotiera centrala
* Computer Bord
* Oglinzi reglabile electric
* Anvelope de vara
*** Auto se prezinta bine din punct de vedere Tehnic/Mecanic - Optic prezinta zgarieturi superficiale
***   Proprietar   ***
• Posibilitate FINANTARE.
• Posibiltate rate FĂRĂ AVANS in baza buletinului/acordare rapida,aprox.1/2 ore.
• Credit Auto pentru persoane fizice/Aprobare rapida prin Banca Transilvania și TBI.
• Leasing Auto pentru societăți comerciale si PFA
• Oferim asistenta in vederea înmatriculării/transcriere noul proprietar.
• Posibilitate Buy-Back,preluam mașina Dvs.ca avans pentru oricare dintre mașinile aflate in stocul nostru.
• Pentru mai multe detalii,ne puteți contacta telefonic."
fiat,500,6 450 €,1 242 cm³,70 CP,Benzina,Cabrio,62 000 km,Negru,2014,Manuala,"Fiat 500 - 62.000 km în creștere, sunt proprietarul mașinii.
Mașina are toate service făcute în fiecare an fără să luăm în calcul km puțini făcuți anual, chit complet distribuție schimbat.
Ultimul service făcut la 61.800 km. Ce a constat în ulei,filtre, discuri noi frâna, plăcuțe noi frâna.
Mașina are chilometrii reali, eu personal i-am făcut inspecție car vertical și verificare service mecanic înainte de a o cumpăra, totul a ieșit perfect.
Ca dotări, pachetul crom interior exterior, faruri de ceață, senzori de parcare , navigație , Waze, Apple car play, USB C, climatronic, linguatronic, comenzi pe volan, geamuri electrice, oglinzi reglaj electric, mufa auxiliară, tapițerie piele în două culori, volan crem, cauciucuri iarnă  foarte bune.
La ultimul service s-a făcut o revizie la decapotare și s-a constatat ca, clemele de ghidaj devin casante din cauza frigului și sa recomandat ca decapotare sa o facem pana la jumate și nu total, este riscul de la frig să fie casante clemele și să se rupă.
Eu personal de 2 ori am mers decapotat la cumpărare și mai odată tot la timp scurt după achiziție, pentru noi nu a fost asta o problemă, am folosit-o ca o mașină normală pentru dotării și chilometrii putini.
Nu doresc schimb, deja am achiziționat nouă mașina. Pentru cine îi interesat este o mașină fiabilă cu un consum mic în oras și foarte dotată pentru modelul acesta, sper să ajungă la cineva care o apreciază la fel de mult ca noi."
fiat,500L,5 000 €,900 cm³,105 CP,Benzina,Break,220 000 km,Negru,2013,Manuala,"Vand Fiat 500 L Living 7 locuri.
Motor 0.9 / 105 hp  benzina consum mic.
Anul 2013
Geamuri electrice
Geamuri negre de fabrica
Oglinzi electrice si incalzite
Aer condiționat functional
Carlig remorcare de fabrica
City pentru mers in oras sa se vireze foarte usor
Consumul in oras  mic si o mașină spațioasă de familie.
Manuala 6+1
5500 euro"
fiat,Scudo,3 000 €,1 997 cm³,120 CP,Diesel,Minibus,285 000 km,Alb,2007,Manuala,"Fiat scudo
9 locuri
An 2007
Motor 2.0 120 cai
Funcționează foarte bine, mici defecte estetice."
fiat,500,11 500 €,1 400 cm³,200 CP,Benzina,Hatchback,117 000 km,Gri,2016,Manuala,"Abarth 595/ Competione/
Motor 1400/180cp
Prima înmatriculare 2018
Culoare: gri
Interior: piele Mocha Brown
Dotari:
Scaune Recaro
Faruri xenon
Trapa panoramica electrica
Oglinzi electrice
Clima
Bord plasma
Senzori parcare spate
Geamuri electrice
CD/ Aux/ Bluethoot
Proiectoare ceata
Jante aliaj
Închidere centralizată
Variante 12000 EURO"
fiat,500,3 390 €,1 199 cm³,N/A,Benzina,Coupe,136 000 km,Rosu,N/A,N/A,"Pornește la drum cu mașina mult visată!
Doar la CXX RULATE
Mașini pe stoc | Finanțare rapidă | Livrare la domiciliu
0% Avans
Km reali
Livrare la domiciliu
Ce beneficii ai?
Rate Fixe prin Tby Bank
Fâră adeverință de venit, doar cu Buletinul
Finanțare până la 60 luni
Dobândă de la 7,9%/An (în funcție de scoring)
Valabil pentru salariați și pensionari, chiar și venituri din afara țări
Fiat 500
Motor 1.2 benzină
Cutie manuală 5 plus  1
An fabricație 2007
Jante aliaj cu anvelope ms în stare ca noi
Închidere centralizată
Aer condiționat
Oglinzi rabatabil electric
geamuri electrice
Faruri automate
Sistem muzică
Suport pahare
Va asteptam la parcul nostru auto ,sa alegeti masina potrivita la cel mai bun pret!
Posibilitate transport oriunde în țară
Mai multe detalii la telefon! Vă mulțumim!"
fiat,Tipo,5 300 €,1 400 cm³,120 CP,Benzina,Hatchback,200 km,Albastru,2017,Manuala,"Vand Fiat tipo 1.4turbo 120cai+GPL de fabrica euro6
*geamuri electrice
*oglinzi electrice
*comenzi volan
*pilot automat
*AC
*Servo city
*senzori de parcare
*navigatie
*GPL de fabrica recent adusa in tara proprietar in acte mai multe detalii la telefon"
fiat,Tipo,5 500 €,1 400 cm³,120 CP,Benzina,Berlina,198 000 km,Negru,2018,Manuala,"Vand Fiat Tipo
Caroserie: sedan/berlina
An fabricație: 2018
Kilometraj: 189.000 km
Motorizare: 1.4L benzină +GPL de fabrică
Putere: 120 cp
Transmisie: manuala 6+R
Norma euro: 6
Dotari:
-Climatronic
- sistem start/stop
- mod CITY (servodirectie electrica mai usor de rotit volanul)
-senzori parcare spate cu afișaj
- jante aluminiu cu anvelope vara 195/65R16
- geamuri electrice față-spate
- daylight/lumini de zi
- faruri/stopuri halogen
- oglinzi reglabile si rabatabile manual
- cotiera
- radio -bluetooth auxiliar USB
- ABS/ESP
- isofix
- suport de pahare
- spatii de depozitare față/spate
-portbagaj electric deschidere pe buton
-comenzi volan
-volan piele
-lumini automate adaptabile
-asistenta la urcarea in rampa
-voice control :comenzi vocale
A nu se compara cu motorizarea de 95 de cp care mănâncă ulei ,acesta este 1.4 120 cp cu turbo și GPL de fabrică !!!
Masina se prezinta foarte bine tehnic, nu necesita nicio investiție. Mici defecte estetice specifice varstei si a kilometrilor.
Pretul este in EURO
Masina se poate vedea in Bucuresti
Mai multe detalii la telefon sau Whatsapp"
fiat,Bravo,2 900 €,1 910 cm³,150 CP,Diesel,Hatchback,197 000 km,Gri,2007,Manuala,"Motorul 1.9 multijet (diesel) 150 cai
Anul fabricației 2007
Fără dpf din fabrica
Full piele
Trapa panoramică
Jante aliaj R17
Senzori lumini
Senzori ploaie
Oglinzi rabatabile electric
Hill holder
Cruise control
Follow me home
Încălzire scaune
Tun de bass din fabrică
Senzori presiune roți
Senzori parcare spate din fabrică
Geamuri electrice
Limitator viteză
Cornering lights
Cauciucuri all season
Mașina se prezintă intr o stare bună tehnic, distribuția,schimbul de ulei și toate filtrele schimbate acum 1 luna. Întreținută cu mare atenție, motivul vânzării fiind o nouă achiziție.
Prezintă mici defecte estetice conform vârstei
Accept și schimburi"
fiat,Ducato,2 950 €,3 000 cm³,160 CP,Diesel,Monovolum,300 000 km,Gri,2007,Manuala,"Se vinde Fiat Ducato cu motorul de iveco 3.0 de 160 cp, an 2007.Masina nu a facut comunitate, este in stare foarte buna mecanic,are carlig remorcare, nu are aer conditionat Are 300000 km.
Dimensiunile de incarcare sunt 2m latime cu 4,2 m lungime si 2,45m inaltime.Se vinde pentru ca nu este folosita.Are sircou webasto.MASINA NU MAI ARE MOMENTAN ASIGURARE si ITP"
fiat,500,3 600 €,1 200 cm³,70 CP,Benzina,Hatchback,123 000 km,Gri,2013,Manuala,"Fiat 500 1.2 Benzina 70 Cp 2013 Euro 5 Varianta Gucci
Telefon ０７２２９１３８５７
An 2013
Motor 1.2 benzina
70 cai
Euro 5
Cutie de viteze manuala
Rulaj 123000 km
ZFA31200000989815
Plafon panoramic
Sistem audio cu bluetooth
Clima funcțională
Geamuri si oglinzi electrice
Jante de aliaj
Masina rulează perfect ,mai are acte valabile până în noiembrie
Dețin toate actele pt înmatriculare
Proveniență Italia
Pret 3600 euro
Telefon ０７２２９１３８５７"
fiat,Punto,3 300 €,N/A,N/A,Diesel,Coupe,112 000 km,Alb,2013,Manuala,"De vânzare: Fiat Punto 2013 1.3 Multijet
Motor diesel economic – consum mixt 4,5L/100km
An fabricație: 2013
Kilometraj: 112.654km
Euro 5 – perfect pentru oraș și drum lung
Revizii la zi, fără probleme tehnice
Înmatriculat în România, acte în regulă, ofer fiscal pe loc
Dotări:
• Climatizare / aer condiționat
• Geamuri electrice față
• Închidere centralizată
• Navigație android
• Direcție asistată / City Mode
• Anvelope bune
Mașină ideală pentru navetă sau oraș, costuri de întreținere foarte mici. Motorul Multijet este recunoscut pentru fiabilitate și consum redus!
Preț: 3300 EUR, ușor negociabil.
Contact: 07******17
Se poate vedea și testa . Pentru mai multe detalii sau poze suplimentare, nu ezitați să mă contactați!"
fiat,Punto,2 000 lei,1 100 cm³,45 CP,Benzina,Hatchback,194 000 km,Rosu,1997,Manuala,"Mașina este perfect funcțională, are aproape 200000 km, roți vară din aliaj , roți iarnă, nu consumă ulei, ITP și RCA până în iunie 3026"
fiat,Panda,5 200 lei,1 300 cm³,70 CP,Diesel,Hatchback,167 000 km,Albastru,2005,Manuala,"Fiat Panda 2005
Motor: 1.3 multijet
Putere: 70 cai
Dotari:
-Aer conditionat perfect functional
-Geamuri electrice fata
-Buton city ce face directia mai usoara
-Scaun sofer reglabil pe inaltime
-Volan reglabil pe inaltime
-CD player Pioneer
-Inchidere centralizata
-ABS
Masina functioneaza perfect, doar are defecte estetice conform varstei
Masina se vinde din cauza nevoii de ceva mai spatios
Perfecta pentru incepatori, naveta si oras
Ofer fiscal
ITP până în septembrie 2026
Toate actele sunt in regula
Preț: 5200 lei negociabil"
fiat,Grande Punto,3 550 €,N/A,N/A,Diesel,Hatchback,250 000 km,Negru,2011,Manuala,"~ Fiat Grande Punto
~ Motor: 1.3 Diesel
~ An fabricație: 2011
~ Km: 250.000
~ Norma de poluare: Euro 5
~ Cutie de viteze manuala
• Masina se prezintă in stare foarte buna,atât tehnic cat si estetic
• La exterior nu are rugina
* Masina vine echipata cu următoarele dotări !
- Geamuri electrice
- Oglinzi electrice
- Climatronic
- Navigatie Usb/Aux
- Comenzi pe volan
- Volan îmbrăcat in piele
- Pilot automat
- Computer de bord
- Mod City ( Direcție mai ușoară )
- Cotiera
- Start/Stop
- Senzori de parcare
- Senzori lumina
- Senzori ploaie
- He dap display
- Panorama
- Jante de Aliaj
- Proiectoare de ceata
- Carlig de remorcare
Pentru mai multe detalii sunați la numărul de telefon afișat !"
fiat,Scudo,3 199 €,1 600 cm³,100 CP,Diesel,Minibus,300 000 km,Gri,2007,Manuala,"Nu accept niciun fel de variante auto
""ofertele"" de prost gust, nu vor fi luate în seamă.
Nu veniți cu pretenții de mașină nouă la banii ăștia
Doar apel telefonic, fara mesaje
Vând Fiat scudo pe platforma de Peugeot expert sau Citroen jumpy Citroen dispatch Similar cu reunault trafic, Opel vivaro etc
Ideala pt familie numeroasa, transport copii, transfer aeroport, transport persoane sau muncitori, pt muncă, instalatori, electricieni, etc
CELE MAI MICI TAXE pt o duba posibile
An 2007
Motor 1.6 HDI EURO 4 (motor întâlnit și pe multe modele de Peugeot) f fiabil și economic
8+1 locuri în acte și în realitate
Aer condiționat functional
Servo,
ABS
geamuri electrice
inchiredere centralizata
radio/CD player
Comenzi volan
Torpedo refrigerat
Volan reglabil pe inaltime si adancime
Etc"
