marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
renault,Kangoo,6 250 €,1 461 cm³,90 CP,Diesel,Monovolum,227 732 km,Alb,2019,Manuala,"Vând  Renault Kangoo Maxi, an fabricație 2019, motor 1.5 dci Diesel, euro 6 fără Adblue, distribuite și schimburi efectuate recent, import Austria, nu s-au scos numere roșii, pret negociabil"
renault,Arkana,21 990 €,1 600 cm³,140 CP,Hibrid,SUV,52 000 km,Negru,2022,Automata,"RENAULT ARKANA 1.6 BENZINA HYBRID 140 DE CP
TRANSPORT LA DOMICILIU
ECHIPARE INTENS
KM LA BORD 52.000
PRIMA INMATRICULARE 2022
CUTIE AUTOAMTA
FARURI FULL LED
SCAUNE CU INCALZIRE
TAPITERIE PIELE *TEXTIL
LUMINI INTERIOARE AMBIENTALE
DUBLU CLIMATRONIC
SENZORI PARCARE
CAMERE 360
OGLINZI FULL ELECTRICE
NAVIGATIE
ANDROID AUTO / APPLE CARPLAY
RECUNOASTEREA SEMNELOR DE CIRCULATIE
JANTE ALIAJ 19”
COMENZI VOLAN
PILOT AUTOMAT CU DISTRONIC
KEYKESS GO AND ENTRY
LINE ASSIST
VOLAN CU INCALZIRE
AUTOHOLD
Tu iti alegi masina, noi ne ocupam de finantare!
Vino la un test drive gratuit pentru a testa calitatea autoturismelor.Este locul din care poti sa iti cumperi masina dorita in conditii de siguranta si incredere!
* AUTO BOX PLOIESTI *
*Posibilitate achizitionare cash si prin finantare(rate), cu sau fara avans. Aveti nevoie doar de buletin !
*Aprobare si finantare direct la sediul nostru sau totul online in maxim 1 ora!
*Pentru rate se accepta firme, persoane fizice si persoane care au mici probleme in biroul de credite, inclusiv pensionari !
* Finantare si pentru persoanele cu probleme in Biroul de Credit cu avans minim 10%!
* Finantare si pentru persoanele care lucreaza in afara tarii cu avans 0!
*Acceptam si masini in sistemul de buy-back, respectiv masina dvs se poate accepta ca avans pentru una de la noi.
*Vechime de minim 3 luni la locul de munca.
*Salariul incepand de la cel minim pe economie
*Actele le perfectam pe loc la biroul nostru din incinta parcului!
*Se eliberează factura fiscala!
*Punem la dispozitia clientului toate documentele necesare inmatricularii autovehiculului sau transcrierii acestuia.
*La cererea clientului putem intermedia tot procesul de inmatriculare(RAR, Politie, etc.)
Masini in rate cu avans 0
Rate fixe/Posibilitate achitare anticipat
Se accepta Soferi cu diurna / pensionari
Posibilitate finanțare doar cu buletinul
Aprobare online
Aprobare credit in maxim 2h
Avans ZERO
Dobânda de la 1% pe luna
Vârstă între 21 de ani și maxim 75 de ani.
In cazul in care nu răspundem va rog lăsați mesaj indicând autovehiculul care va interesează și detaliile dumneavoastră de contact , cu siguranța vom reveni cu telefon!
Adresa parcului nostru este : DN 1A Centura de Est a Ploiestiului
Daca folositi Waze sau GoogleMaps: AUTO BOX PLOIESTI
Program
Luni-Vineri -8.00-18.00
Sâmbătă. -9.00-16.00
AUTO BOX PLOIESTI"
renault,Clio,7 999 €,898 cm³,90 CP,Benzina,Hatchback,86 000 km,Alb,2019,Manuala,"*** Renault Clio IV Hatchback ***
- Prima inmatriculare 29.04.2020
- Motor 0.9 TCE
- Computer de bord
- Aer conditionat
- Geamuri electrice fata
- Oglinzi electrice incalzite
- Servodirectie
- Inchidere centralizata
- 2 chei tip cartela
- Lumini de zi led
- Proiectoare ceata
- Jante structurale 16""
- Sistem navigatie cu display 10"" cu conectare bluetooth pentru android si IOS
- Camera Marsarier
- Pilot automat
- Limitator viteza
- Comenzi langa volan
- Volan îmbrăcat în piele
- Sistem start&stop
Acte si taxe la zi, fiscal pe loc in limita programului de la taxe si impozite."
renault,Scenic,5 999 €,1 598 cm³,131 CP,Diesel,Monovolum,270 000 km,Gri,2016,Manuala,"Renault Scenic XMOD 1.5Dci 2016
-Renault Scenic XMOD
-Model Deosebit
-Fabricatie 2016
-Unic Proprietar
-Motorizare Diesel
-Capacitate 1598cc
-131 cp
-6 Viteze
-Norma Poluare Euro 6
Optiuni:
-Navigatie Color 3D R’Link CarPlay
-Joystick
-Dublu Climatronic
-Pilot Automat
-Computer de Bord
-Tapiserie Textil impermeabil
-Foarte Comfortabile
-DayLight LED
-Faruri Cu Lupa
-Proiectoare Ceata
-Ceasuri Bord Digitale Color
-Geamuri Electrice Fata / Spate
-Oglinzi Electrice Incalzite si Rabatabile Electric
-Inchidere Centralizata
-2 Chei-Cartele
-Keyless Go / Keyless Entry
-Radio CD Mp3 / Bluetooth / Auxiliar / USB
-Start / Stop La Semafor
-Lumini Ambientale
-Volan Reglabil Imbracat In Piele Cu Comenzi
-Scaun Sofer Reglabil
-Faruri Reglabile Electric
-Proiectoare Ceata
-Cornering
-Jante Aliaj Dedicate
-Senzori Ploaie
-Senzori Lumini
-Senzori Parcare Cu Afisaj
-Pachet Crom
-Torosuri Plafon Cromate
-Cotiere
-Torpedou Refrigerant
-Oglinda Heliomata Antiorbire
-Perdelute Geamuri Spate
-Geamuri Heliomate de Fabrica
-Stare Foarte Buna,Curata,Fara Uzura
-Km Reali,Carte Service
-SE ACCEPTA TESTARE REPREZENTANTA
-Pentru Mai Multe Detalii Va Rog SUNATI!
--Se Poate Inmatricula Rapid
-Toate Actele Se Fac La Parcul Nostru
-Putem Elibera Numere Rosii In Fiecare Zi de Luni Pana Vineri !!!"
renault,Kangoo,5 400 €,1 500 cm³,109 CP,Diesel,Monovolum,220 000 km,N/A,2012,Manuala,"Vând Renault Kangoo, Autoturism cu 5 locuri !
Import recent Franța
An fabricație 2012 luna 05
**1.5 disel ( 110 cp)..80kw
** Euro 5
**Cutie Viteză Manuală. 6+ 1
**Uși culisante pe ambele părți
**Climatronic
**Cârlig remorcare
**Senzori parcare spate
**Bluetooth, Aux
**Geamuri electrice
**Eglinzi rabatabile electric
**Senzori ploaie, lumini
Etc.
Pentru mai multe, poze,informaţii va rog sa ma contactați! 07******61"
renault,Megane,4 600 €,1 461 cm³,110 CP,Diesel,Break,297 651 km,Negru,2012,Manuala,"Vă prezint la vânzare un renault Megane Break în stare foarte bună, mașina a fost importată din Olanda, nu s-au scos numere roșii încă, Pe scurt mașina este full option pentru modelul său (faruri xenon adaptive, trapa, full Bose, semi-piele) și merge foarte bine, mașina a venit pe roți din Olanda, la mașină am schimbat la service pompa abs și un senzor de la filtrul de particule, totodată s-a verificat și filtrul de particule acesta fiind la doar 35% grad de ocupare. Cauciucurile sunt aproape noi, nu necesită investiții și nu are defecte ascunse.
Km sunt reali, certificați atât de RDW Olanda cât și prin cartea service a mașinii, pentru mai multe detalii aștept un mesaj, telefon.
• Model cu pachet BOSE, sistem audio de înaltă fidelitate
• Faruri xenon cu fază lungă automată
• Dotat complet, ideal pentru oraș și drumuri lungi
• Revizie recentă
• Interior piele/textil, bine păstrat, fără urme de fumat
• Panoramă complet funcțională
• Asistență la plecare din rampă
• Spălătoare faruri
Interior
• Banchetă spate rabatabilă fracționat
• Climatizare automată cu reglaj electronic (ECC)
• Senzor calitate aer interior (Air Quality Sensor)
• Cotieră spate
• Cotieră față
• Sistem audio premium BOSE
• Bluetooth
• Geamuri electrice față + spate
• Tetiere active
• Tapițerie din piele
• Volan îmbrăcat în piele
• Schimbător de viteze îmbrăcat în piele
• Suport lombar reglabil
• Sistem de navigație
• Scaun pasager reglabil pe înălțime
• Servodirecție variabilă în funcție de viteză
• Sistem multimedia integrat cu control prin joystick rotativ
• Computer de bord + display multifuncțional
• Buton Start/Stop
Exterior
• Cameră pentru marșarier cu ghidaj dinamic
• Oglinzi exterioare rabatabile electric
• Oglinzi exterioare reglabile electric
• Oglinzi exterioare de culoare neagră
• Oglinzi exterioare încălzite
• Bări longitudinale pe acoperiș
• Faruri cu aprindere automată
• Diferențial electronic blocabil
• Proiectoare de ceață halogen
• Acces fără cheie (Keyless Entry și keyless Go)
• Lumini de zi LED cu faruri xenon
• Jante din aliaj de 17
• Ștergător lunetă
• Spalatoare faruri
Siguranță
• Automatic High Beam - comutare automată fază lungă/scurtă
• Airbag-uri cortină spate
• Airbag-uri cortină față
• Airbag-uri laterale față
• Airbag șofer
• Airbag pasager
• Sistem de frânare antiblocare (ABS)
• Sistem de blocare automată a diferențialului
• Cruise control + limitator viteză (comenzi pe volan)
• Program electronic de stabilitate (ESP) + ABS
• Geamuri cu tentă închisă
• Funcție Hill Hold (asistență la pornirea în rampă)
• Senzori de parcare față și spate
• Senzor de ploaie
• Imobilizator electronic
VF1KZ140647680513"
renault,Megane,5 490 €,1 468 cm³,110 CP,Diesel,Break,228 000 km,Negru,2013,Manuala,"Vand Renault Megane 3 Bose 1.5dci 110cp  in stare impecabila!
Import Olanda
An de fabricatie 11.2012
Cutie manuala 6+1
Norma de poluare euro 5
Proiectoare ceata
Lumini de zi led
Inchidere centralizata
4xgeamuri electrice
Navigatie mare full europa
Carlig de remorcare
Camera marsalier
Senzori de ploaie
Senzori de lumini
Panorama dubla
Sistem audio bose
Oglinzi electrice si incalzite
Keyless entry
Keyless Go
Interior ca si nou
Senzori de parcare fata spate
Pilot automat
Volan din piele perforata cu comenzi
Jante originale pe 17 Renault GT cu anvelope de vara
Start/stop
Climatronic
Bluetooth audio
Bord computer
+multe altele !
A fost adusa personal pe roti si are numere de export valabile
Masina este impecabila si nu necesita investitii .accept orice test!
Se poate viziona in cluj! Nu ma intereseaza schimburi!"
renault,Clio,1 600 €,1 498 cm³,75 CP,N/A,Hatchback,196 000 km,Gri,2007,Manuala,"Renault Clio
- An 2007
- 1.5 dci
- 75 cp
- Euro 4
- Aer Conditionat
- Radio Cd
- Comenzi pe volan
- Jante de aliaj
3 seturi de numere rosii diponibile
!!! Pretul este FIX !!!"
renault,Kangoo,4 499 €,1 498 cm³,103 CP,Diesel,Pickup,148 209 km,Albastru,2008,Manuala,"Vand/schimb Renault Kangoo 1.5 diesel 103 cp an 09/2008
148200 km (carte service)
Fiscal pe loc
Bord computer
Aer condiționat
Inchidere centralizata
Geamuri electrice
Oglinzi electrice încălzite si heliomate
Pret 4499 euro
Distributie schimbata la 145100 km 01/2025
Accept SI VARIANTE la alt preț."
renault,Captur,6 890 €,898 cm³,90 CP,Benzina,Hatchback,221 500 km,Negru,2014,Manuala,"# Ren Captur
# An fabricație 27.06.2014
# Motorizare generatie noua 0.9tce 90cp
# Cutie manuala 5+1 trepte
# Norma de poluare Euro 5
# Import Germania
# 221500 km
# Dotari :
• Aer condiționat
• - 2 chei
• Android Auto
• Radio / MP3 / USB / Aux
• Daylight/lumini de zi
• Suport pahare
• Bancheta spate rabatabila în 3 moduri.
• ESP / ASR / ABS
• Jante originale R15 anvelope noi
• Geamuri laterale cu tentă din fabrică
• Geamuri fata electrice
• 6 airbaguri
• Bancheta spate cu sistem Isofix
• Oglinzi retrovizoare ajustabile electric
• Proiectoare ceata
• Pack Look
~ Autoturismul se prezinta in stare excelenta de functionare , fara probleme de ordin tehnic sau estetic
~ Toate actele se finalizeaza la vanzarea autoturismului.
~ Mai multe detalii telefonic!"
renault,Megane,3 799 €,1 500 cm³,90 CP,Diesel,Break,260 000 km,Alb,2011,Manuala,"AC
Oglinzi electrice
Comenzi volan
Airbag
Bluetooth
Pilot Automat
Mașină întreținută foarte bine cu ulei și filtre schimbate la fiecare 10000-12000 km
Perfectă de funcționare si de plecat la drum lung
Consum foarte mic 3/100 la 100km/h
Masina este personală , o am din februarie 2023 și am investit bani în ea pentru a o face impecabilă de mers.
Are telescoapele și bieleta schimbate luna aceasta, filtru de motorină schimbat în reprezentanta Dacia, pompa de injecție  schimbată , radiatorul schimbat în vara trecută pentru ca îmi pierdea freon plus alte investiți
Preț ușor negociabil la fața locului în limita bunului simț"
renault,Megane,4 550 €,1 600 cm³,130 CP,Diesel,Break,230 000 km,Alta culoare,2013,Manuala,"•Renault Megane•
-An fabricație : 2013
-Motorizare : 1600/diesel/130cp(cel mai fiabil motor)
-Distributie lant
-km : 230.000 Absolut reali
-Transmisie : Manuala 6+1 trepte
••Opțiuni••
-Interior maro+crem(Un interior rar si deosebit)
-Line assist(mentine banda)
-Navigatie Tom-Tom
-Dubluclimatronic
-Interior semi-piele
-Keyless go
-Keyless entry
-Interior piele isofix+cusătura albă
-Volan piele multifuncțional
-Senzori parcare spate
-Bluetooth/Usb/Aux/Cd
-Faruri automate/reglabile
-Proiectoare ceata
-Oglinzi electrice/încălzire
-Bare longitudinale
-Cruise control
-Start stop la semafor
-Senzori ploaie/lumini/pneuri
-Far led
-Jante originale bose
-Carlig remorcabil
-Bord digital
-Toate actele se finalizează la vânzarea autoturismului.
-Autoturismul functioneaza foarte bine"
renault,Koleos,4 450 €,1 996 cm³,150 CP,Diesel,SUV,225 000 km,Alta culoare,2009,Manuala,"*RENAULT KOLEOS-2.0 dci
*TRACȚIUNE 4WD ( 4X4) sau 4x2 ( Cuplare
Buton)
*Sistem sonorizare BOSE
*18.06.2009
*Interior piele
*Dublu climatronic
*Motor (1995cm) 150 cp
*Incalzire scaune
*Senzori de parcare față/spate
*Senzori ploaie și lumină
*214000 km
*EURO 4
*Manual 6+1 viteze
*Import recent GERMANIA
*Keyless entry keyless go
*Volan Multifuncțional
*Fără Accident
*Interior Ca NOU
*Scaune impecabile îngrijite ( Fără UZURA)
*Jante ORIGINALE de Aluminiu RENAULT KOLEOS 17”
*1 cheie tip cartelă
*Roata rezervă"
renault,Megane,5 800 €,1 500 cm³,110 CP,Diesel,Hatchback,226 000 km,Gri,2012,Automata,"Vand Renault Megane 1.5 dCi 110cp Edc Automat
An 2012
Euro 5
226.000km in crestere.
Ultima revizie generala in Octombrie 2025 care a inclus :
Ulei + toate filtrele originale renault
Baterie noua Varta
Tampon motor Original
Tampon antibalans Original
Bielete antiruliu + bielete de directie + capete de bara MeyleHd
Pilot automat
Senzori de Parcare
Bluetooth (conexiune youtube)
Navigatie
4 geamuri electrice
Oglinzi incalzite
Keyless entry
Cauciucuri noi de Iarna Montate + geometrie facuta la Autosoft.
2 chei,toate actele sunt in regula,Fiscalul se obtine pe loc.
Fara schimburi va rog.
Masina ruleaza excelent !"
renault,Kadjar,11 890 €,1 600 cm³,131 CP,Diesel,SUV,175 000 km,Alb,2016,Manuala,"Renault Kadjar 4x4 Bose Edition 1,6dCi 131cp / 2016 / Euro 6
• Data fabricație 01.2016
• Motorizare 1.6- 131 CP - Euro 6D
• Cutie de viteze manuală 6+1 trepte
• 175.000 km originali(verificabili în rețeaua Renault/Carvertical,etc.)
•4x4 / 4x2 / Diferențial blocabil la buton!
•Culoare : ALB PERLAT
•Numere de tranzit valabile 30 zile!
Lista optiuni :
• Lumini de zi full LED fata/spate
•Faza scurta / lunga LED
• Sistem Navigatie cu harti EU+RO
• Sistem audio profesional (Aux-IN/USB/SD)
• Ceasuri bord cockpit Digital ( 5 teme )
• Lane assist - asistenta mentinere banda
• Park Assist - asistenta la parcare
• Sign Assist - recunoastere semne de circulatie
• HighBeam Assist - schimba faza lunga/scurta
• Keyless Go - Pornire fara cheie in contact de la buton de start
•Parbriz Incalzit
• Keyless Entry - Deschidere masina cu cheia in buzunar
• Bluetooth telefon si audio
• Lumini ambientale selectabile 5 culori
• Senzori de parcare fata/spate cu afisaj
• Scaune semi piele
• Senzori de lumini - functie AUTO
• Climatizare automata 3 zone
• Inchidere centralizata
• Oglinzi retractabile heliomate cu incalzire
• Semnalizari in oglinzi LED
• Volan din piele multifunctional cu comenzi
• 4 geamuri electrice
• Pilot automat
• Senzori de ploaie
• Senzori de lumini
• Senzori de presiune anvelope
• Servotronic adaptiv
• Proiectoare de ceata
• Oglinda heliomata cu functie antiorbire
• Cotiera fata/spate cu spatiu de depozitare
• Cotiera spate cu suporti de pahare
• Isofix pt fixare scaun copil
• Auto Hold - ABS - ESP
• Airbaguri frontale+ laterale
• Folie auto omologata.
•Incalzite scaune
•Anvelope iarna 2024
Istoric service in reteaua Renault.
Km in crestere, masina fiind folosita zilnic.
Pret negociabil.
Nu sunt interesat de schimburi.
Va multumesc."
renault,Kadjar,9 900 €,1 200 cm³,N/A,Benzina,SUV,117 000 km,Rosu,2015,Manuala,"Renault Kadjar ""INTENS""
117.000.km 1,2 TCE 130CP
Cel mai performant motor
Cea mai dotata varianta
Jante pe 19.
ISTORIC SERVICE DOAR LA REPREZENTANTA cumparata de noua de la reprezentanta RO.
Fără daune , accidente sau revopsiri
Ca si noua.
Proprietar in act."
renault,Megane,2 890 €,1 400 cm³,130 CP,Benzina,Monovolum,197 000 km,Negru,2010,Manuala,"Vand Renault Scenic 1.3 benzina 131 cp
An fabricatie 2010
6 trepte
Km 197000
7 locuri
Navigație
Xenon
Spălătoare faruri
Pilot automat
Limitator de viteza
Climatronic 4 zone
Linie audio cu cd si mp3 si aux
Inchidere centralizata
4 geamuri electrice
Perdelute
Keyles goo
Keyless entry
4 geamuri electrice
Comenzi volan
Cotiera multifunctionala
Start stop
Sensori parcare fata spate
Senzori ploaie
Jante originale r17 cauciucuri M+S
State foarte buna de funcționare
Accept orice test"
renault,Fluence,4 000 €,1 498 cm³,110 CP,Diesel,Berlina,176 000 km,Gri,2010,Manuala,"• Renault Fluence 1.5 Dci 110Cp 6 Trepte
• An fabricație : 2010
• Km parcursi: 176.000 ABSOLUT REALI!!!
ATENȚIE KILOMETRI II PUTEȚI VERIFICA!
• Primul Proprietar!
• Aer Condiționat ( Climatronic)
• Keyless go
• Keyless entry
• Senzori de Parcare spate
• Geamuri Electrice față/spate
• Servo Direcție
• Comenzi Volan
• Volan piele
• Jante din aliaj originale Renault
• Pilot automat
• Limitator Viteza
• Computer De Bord
• Oglinzi Electrice
• Semnalizare Oglinzi
• Senzori Ploaie
• Senzori Lumini
• Proiectoare Ceata
• Faruri Reglabile
• Volan Reglabil
• Scaune Cu Reglaj
• Sistem Prindere ISO-Fix
• Suport Ochelari
• 10 Airbag
• ABS
• Radio CD
• Scaun sofer cu reglaj lombar + reglaj pe inaltime
• Consum foarte mic!
• Este o masina spatioasa, cu costuri de intretinere si carburant foarte mici
• Masina Personală!
• Revizie efectuata in urma cu 700Km
• Va rog sa nu comparați cu celalalte masini cu kilometri mulți!
• IMPECABIL, ATAT ESTETIC CÂT ȘI FUNCȚIONAL!!!"
renault,Megane,5 499 €,1 461 cm³,110 CP,Diesel,Break,N/A,Negru,2012,Manuala,"Renault Megane 3 BOSE 2012 LED Panoramic
*Se Poate Inmatricula Rapid*
*NUMERE ROSII La Cerere*
BOSE 2012 -CAMERA-Semi Piele-Led-Navigatie-Dublu Climatronic-Senzori-Jante Aliaj
-Import Recent NL
-Stare TOP
-Fabricatie 26.06.2012
-Motorizare Diesel
-1.5Dci
-81 Kw
-110Cp
-6+1 Viteze
-Norma Poluare Euro 5
Optiuni:
-Panoramic
-Dublu Climatronic
-Navigatie Color 3D
-Sistem Audio BOSE
-Day Light LED
-Camera Marsalier
-Tapiserie Semi-Piele
-Model Megane 3 BOSE
-Carte Service
-Stare Top
-Pilot Automat
-Computer de Bord
-Abs
-Esp
-Servo Frana / Directie
-Full Airbaguri
-Geamuri Electrice Fata / Spate
-Oglinzi Electrice Incalzite
-Oglinzi Cu Rabatare Electrica
-Inchidere Centralizata
-Keyless GO / ENTRY
-Pornire Cu Cartela In Buzunar
-2 Cartele(Chei)
-Faruri Reglabile Electric
-Proiectoare Ceata
-Senzori Ploaie
-Senzori Lumini
-Senzori Parcare Fata / Spate
-Camera Marsalier
-Carlig Remorcare + Priza 12V
-Jante Aliaj
-Torosuri Plafon
-Volan Reglabil Imbracat In Piele + Comenzi Radio/Cd/Navi/Pilot/Computer/Etc..
-Radio CD / USB /AUX / BLUETOOTH
-Conectare Telefon
-ISOFIX
-Etc..
-STARE TOP
-SE ACCEPTA TESTARE REPREZENTANTA
-Pentru Mai Multe Detalii Va Rog SUNATI!
*Bonus Nr Rosii-Acte Traduse-Programari RAR/Politie/Inmatriculare La Achizitia In RATE Prin TBi Bank sau Mogo*
--Se Poate Inmatricula Rapid
-Toate Actele Se Fac La Parcul Nostru
-Putem Elibera Numere Rosii In Fiecare Zi de Luni Pana Vineri !!!
-Detinem Numere De PROBE -Testare
-Serie Sasiu Pentru Verificare VF1KZ140647013232
-Nu Ezitati Sa Ne Contactati Telefonic Pentru O Programare/Testare Auto
-Relatii la Numarul de Telefon
- 07******73 -
*Descrierea autovehiculului este strict informativa , pot exista greseli umane de tipar.
In caz de nelamuriri cu privire la optiunile prezentate , ne puteti contacta telefonic :
-07******73
Plata Se Face In LEI La Cursul Bancii Transilvania !
—-VINCENT AUTOMOBILE PLOIESTI—-
Ne Gasiti Pe DN1  - Centura De West
Ploiesti  - Soseaua Buftea Nr.2H
Sens Giratoriu ROMPETROL
WAZE / GOOGLE - Vincent Automobile Ploiesti"
renault,8,7 049 €,N/A,N/A,Electric,Coupe,850 km,Negru,N/A,Automata,"Renault Twizy 80 Electric - Ca nouă! Doar 850 km!
An fabricație: 2021
Kilometraj: doar 850 km
Motor electric: 9 kW (12 CP)
Emisii: 0 g/km — 100% electric
Caroserie compactă, perfectă pentru oraș
Preț: 7049EUR
-Mașina este practic nouă, cu doar 850 km la bord.
-Autonomie optimă pentru deplasări urbane, ideală pentru navetă, livrări sau pur și simplu pentru un stil de viață eco.
-Încărcare rapidă la priză normală
-Costuri de întreținere extrem de reduse
-Dimensiuni compacte — găsești loc de parcare oriunde
-Aspect modern și exclusivist
- Acoperis panoramic
- Vopsea metalizata
- Senzori de parcare spate
- Parbriz degivrat
- Conectivitate Bluetooth
- Jante de aliaj de 13"" de culoare neagra
- Transmisie automata cu raport unic (reductor) si propulsie
- Tapiserie de culoare neagra
* Transmisie automat
* ﻿﻿Tractiune spate
* ﻿﻿Viteza maxima: 85 km/h
* ﻿﻿Autonomie: pâna la 100 de km
* ﻿﻿Încărcare complet: aprox. 3-4 ore la priză normala (220V)
* ﻿﻿Usi cu deschidere verticalã (stil fluture)
* ﻿﻿Geamuri laterale incluse
* ﻿﻿2 locuri in linie (sofer + pasager )
* ﻿﻿Bateria este proprietate, nu este inchiriata
- Spatiu de depozitare in stanga plansei de
bord (3,5 litri)
- Spatiu de depozitare in spatele scaunului pasagerului (55 litri), securizat cu cheie
- Sistem de franare regenerativa
- Spatiu de depozitare in dreapta plansei de bord (5 litri), securizat cu cheie
- Logo Renault in fata si in spate, de culoare bleu - cromat
- Imobilizator electronic codat
- Discuri de frana pentru toate cele 4 roti
- Computer de bord specific Z.E.: autonomie, numar de kilometri parcursi, eco-score
- Centura de siguranta pentru sofer cu prindere in 4 puncte si centura de siguranta pentru pasager cu prindere in 3 puncte
- Airbag frontal pentru sofer
-Protectii laterale"
renault,Megane,10 500 €,1 332 cm³,140 CP,Benzina,Break,169 850 km,Alb,2019,Automata,"10500 euro
Renault Megane Limited 2019
Motorizare 1.3 tce 140 cp benzina
Automata 7+1 rapoarte
Km 169.859 Istoric full Renault
Navigație R-link cu Android Auto și Apple CarPlay
Ceasuri digitale
Multisense Moduri condus SPORT NEUTRAL COMFORT ECO PERSONAL
Keyless entry și keyless go
Dublu climatronic
Pilot automat si limitator de viteză
Senzori parcare
Frana parcare electrica
Oglinzi reglabile și încălzite electric
Senzori lumina, ploaie
Jante aliaj 16
Se ofera factura , fiscal sj împuternicire RAR sau se face RaR la cererea clientului
Preț  10500 euro tva deductibil"
renault,Clio,6 699 €,1 500 cm³,N/A,Diesel,Break,176 354 km,N/A,2017,Manuala,"DESCRIERE
DESCRIERE
Renault Bass Reflex in acte 2016 luna 11
*Navigatie mare color 3Djoystick controler Euro 6
*Leduri lata si spate
-Tapiterie Limited EDITION
*Climatronic !
-asistenta faza lunga scurta
*ceasuri bord PLASMA CU 4 MODURI
*Live activ
*Dublu climatronic +senzor de calitatea aerului
*Volan sport piele perforata+comenzi
-day light+leduri fata
*Pilot automat+limitator viteza
*Sistem start+stop opreste motorul la semafor +indicator schimbare viteza
*Comenzi volan
*Intrare USB AUX
*Cotiera fata spate
*Senzori parcare fata+spate
*Senzori lumini ploaie
*Sistem audio arkamys 3d 12 boxe+usb+sd
*
*asistenta la plecare din rampa
*2 cartele
*4 gramuri electrice negre din fabrica
*perdelute geamuri
*Oglinzi electrice"
renault,Captur,15 980 €,1 333 cm³,130 CP,Benzina,SUV,41 000 km,Gri,2020,Automata,"Masina personala, ingrijita. Se vinde pentru un upgrade.
Se prezinta intr-o stare foarte buna atat interior cat si exterior.
Dotari:
Start/Stop si Auto-Hold
Faruri inteligente full led + stopuri led
Senzori de ploaie si de lumina (farurile si stergatoarele au mod auto)
4 geamuri electrice
Cutie automata EDC7 (7 trepte)
Buton selectare moduri condus : Sport / Eco / My Sense
Padele pe volan
Jante aliaj pe 18"" din fabrica (masina vine echipata cu anvelope de vara Bridgestone Turanza in stare foarte buna)
Ceasuri de bord digitale
Keyless entry & keyless go
Lumini ambientale la interior cu posibilitate de a alege culoarea
Oglinzi cu incalzire si pliabile electric
Asistenta franare automata in caz de impact
Lane Assist
Climatronic
Interior semi-piele
Navigatie EasyLink 7"" cu suport Apple CarPlay si Android Auto
Geamuri spate fumurii din fabrica
Senzori de parcare cu afisaj fata-spate
Camera marsarier
Masina se poate vedea in Ploiesti. Mai multe detalii la telefon."
renault,Koleos,12 790 €,2 000 cm³,177 CP,Diesel,SUV,258 000 km,Gri,2019,Automata,"Anunțul se adresează doar persoanelor care sunt în căutare de o mașină foarte bine întreținută, inspectată înainte de vânzare și fără modificări de kilometraj.
•Detailing interior/Exterior
•Renault Koleos  2
•Anul fabricatiei:22/02/2019
•Kilometraj:258.000km
•2.0 dCi•177cp•Euro6•4x2 Tractiune fata
•Cutie Automata mata X-Tronic 7+1
•Senzori detectare obstacol 360
•Camera Marsarier
•MULTI-SENSE®
•Parbriz cu sticla fonoabsorbanta
•Distronic Plus
•Cruise Control Adaptiv
•Lane Assist(Avertizare Parasire Banda)
•Active breaking(franare pentru evitarea unei coliziuni)
•Navigatie 3D•R•Link2•Touchscreen•MirrorLink
(Inclusiv Harta RO)
•Sonorizare 12 Difuzoare/Subwoofer
•Apple CarPlay•AndroidAuto
•Digital Virtual Cockpit
•Energy Smart Management
(Sistem recuperare energie la franare)
•Traffic sign recognition
(Recunoașterea semnelor de circulație)
•Light Assist (Asistenta Faza Lunga)
•LED Lights Interior Ambient(Lumini ambientale)5 Culori
•Triple(Stopuri)LED Edge light design
•keyless Go/Keyless Entry Full magic
•Mod Eco:Start/Stop Semafor
•Senzori Parcare Fata/Spate cu Afisaj/ultrasonic
•Faruri Automate
•Daylight(Lumini de zi) LED
•Climatronic Dual-Zone
•Radio•mp3•USB•AUX•Phone•SD Card
•Geamuri cu protectie termica
•Oglinzi Electrice•Incalzite•Rabatabile Electric
•Pachet Exterior Chrome
•Tempomat•Cruise Control Adaptiv
•Folow me home/Leave me home
•Senzori Ploaie/Lumini
•Faruri Automate•Reglabile Electric
•Proiectoare Ceata
•Cornering Lights(Luminarea virajului)
•Pachet Exterior Chrome
•Comenzi Volan
•Comenzi Vocale
•Schimbator Piele
•Air Quality Sensor(Senzor calitate aer)
•Shift DRIVE(Asistenta schimbare trepte de viteze)
•Oglinda Interioare Electrocromatica
•Imobilizator Electronic
•Asistență la frânarea de urgență
•Asistenta la pornire din Rampa
•Semnalizari in Oglinzi
•Senzori presiune anvelope
•Servodirectie assistata Electric
•X4 Geamuri Electrice
•Privacy Glass
•ABS/ESP/ASC/BAS/EBD/ASR
•Banchetă 1/3,2/3 cu sistem de rabatare(Easy folding)
•Siatem Isofix
•X2 Chei Tip Cartela
•Kit Roata rezerva Originala Nefolosita
•Covorase
•Jante Renault R19 Bicolore
•Carlig Remorcare complet detasabil
•Stare Mecanica/Estetica Impecabila
•Fara probleme ascunse
•Foarte intretinuta
•Accept orice test
•Import Franta/Acte Valabile
•Fara Schimburi
•Accept orice Test
•Pret:12.790€"
