marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
volvo,V40,10 500 €,1 969 cm³,120 CP,Diesel,Hatchback,252 053 km,Gri,2018,Automata,"GARANTAM KILOMETRAJUL REAL AL MASINI
Carte service, revizii VOLVO
+ Volan multifunctional din piele reglabil in inaltime si adancime
+ Oglinzi exterioare electrice , incalzite , rabatabile
+ Navigatie color 3D VOLVO contine Europa + FULL ROMANIA
+ Radio CD + MP3 + AUX + USB + IPOD + Bluetooth Audio
+ Bluetooth CarKit – conectare telefon mobil prin bluetooth
+ Web Browser – conexiune internet prin WiFi sau Bluetooth
+ Sistem CAR MODEM – adaugare cartela sim pentru conexiune internet si car wi-fi hotspot
+ Dublu Klimatronic
+ Scaune sport
+ Ceasuri bord model nou digitale full color 3D – 3 moduri : ELEGANCE / ECO / PERFORMANCE : se schimba formatul si culoarea in functie de modul de condus selectat
+ Sistem VOLVO ON CALL – conectarea telefonului mobil prin aplicatia Volvo On Call la masina , in acest mod se poate verifica direct de pe telefon starea masinii , inchiderea / deschiderea acesteia + multe altele
+ Incalzire in scaune
+ Faruri Full Led Thor Technology
+ Lumini de zi LED
+ Sistem ESC on/off – selectarea sau deselectarea modului de conducere sportiva
+ Senzori de parcare SPATE
+ Senzori de ploaie + stergatoare automate
+ Senzori de lumina + Coming hone + Leaving home
+ Sistem eco DrivE START/STOP – oprirea motorului in stationare pentru a reduce emisiile de CO2 si consumul de combustibil
+ Hill assist - Asistenta la plecarea din rampa
+ Sistem ISOFIX pentru fixarea scaunului de copil
+ Buton START/STOP ENGINE – buton pentru pornire/oprire motor
+ Pilot automat + Limitator de viteza
+ Cotiera FATA
+ 4 geamuri electrice
+ Computer de bord
+ Inchidere centralizata
+ Ornamente interioare fine line
+ Jante aliaj si CAUCIUCURI de iarnă
+ 2 chei
Transmisie automata
• Oglinzi electrice si incalzite
• Senzori parcare spate
• Senzori ploaie
• Senzori lumini
• Oglinzi pliabile electric
• 4xGeamuri electrice
• Bare Longitudinale
• Proiectoare ceata
• Dublu climatronic
• Cotiera fata/spate
• Pilot Automat
• ESP
• Bluetooth
• MP3
• CD
• Indicator stare centuri de siguranta
• 2 chei"
volvo,XC 60,30 999 €,1 998 cm³,197 CP,Diesel,SUV,173 000 km,Gri,2022,Automata,"VOLVO XC 60R DESIGN AWD 2.0 B4
WWW.GALLERYAUTOMOBILE.RO
Pret 30999 euro
Variante auto buy back la alt pret
Volvo Xc 60 R Design B4 AWD (4x4) Automat
175000 km
hibrid (diesel/electric)
197 cp
Automat
ABS
Incalzire scaune față
Cruise control la distanta
Avertizare de distanță
Șasiu adaptiv
Lumini adaptive de viraj
Tracţiune pe patru roţi
Iluminare ambientală
Android Auto
Apple CarPlay
cotieră
Asistent de pornire în Rampa
Bluetooth
Computer de bord
Sine de acoperiș
Geamuri electrice
Hayon electric
Oglinda laterala electrica
Oglinda laterala electrica pliabila
Reglaj electric al scaunului
Reglare electrică a scaunului cu funcție de memorie
Imobilizator electric
ESP
Asistent pentru faza lungă
Mâini libere
Limitator de viteza
Întunecare automată a oglinzii interioare
Isofix
Volan din piele
Faruri LED
Lumini de zi cu LED
Jante din aliaj
Senzor de lumină
Suport lombar
Suspensie pneumatică
Avertizare de oboseală
Volan multifuncțional
Sistem de navigație
Faruri de ceață
Vehicul pentru nefumători
Asistent de frânare de urgență
Acoperiș panoramic
Radio DAB
Senzor de ploaie
Controlul presiunii în anvelope
Istoricul service-ului păstrat
Curățarea farurilor
trapă
Închidere centralizată fără cheie
Servodirecție
Cauciucuri de vara
Sistem de sunet
Suspensie sport
Pachet sport
Scaune sport
Control vocal
Asistent pentru menținerea benzii
Încălzitor auxiliar
Pornire/oprire automată
Blind Spot Assist
Touch screen
Controlul tracțiunii
Tuner/Radio
USB
Recunoașterea semnelor de circulație
Grup de instrumente complet digital
Pachet de iarnă
Închidere centralizată Pachete:
Pachetul IntelliSafe PRO
Pachet ușor
Pachet media de sunet
Pachet asistent de parcare
Pachet de iarnă XS
Sisteme de asistenta:
Sistem de asistență la conducere
Sistem de asistență la conducere: Asistent pentru faza lungă
Sistem de asistență la conducere: Frână Multi Collision
Sistem de asistență la conducere: avertizare de somnolență (Driver Alert Control, DAC)
Sistem de asistență la conducere: Atenuare a benzii care
Geamuri laterale întunecate de la stâlpul B în sus Airbag-ul lateral pasagerului poate fi dezactivat
Airbag lateral șofer
Pregătirea programului de stabilizare a remorcii (TSA).
Sistem de frânare antiblocare (ABS)
Oglinzi exterioare/interioare cu atenuare automată
Oglinzi exterioare electrice pliabile
Oglinzi exterioare electrice reglabile si incalzite, ambele
Suport pentru picioare reglabil manual, scaune fata
Funcționarea automată a hayonului/capacului
Cap de cap antracit
Balustrade negre de acoperiș
Praguri cu inserții piano black
Electron. Blocare diferențială Corner Traction Control (CTC) cu vectorizare a cuplului
Trusa de prim ajutor/trusa de prim ajutor
Geamuri electrice fata si spate
Compartiment pentru portbagaj (net)
Transmisie automată - Geartronic (8 trepte)
Geam încălzit
Spoiler spate
Suporturi Isofix pentru scaune pentru copii
Airbag pentru genunchi pe partea șoferului
Sistem airbag pentru cap
Protecție prag de încărcare (aluminiu)
Suporturi lombare in fata, electrice. reglabil (în 4 direcții)
Volan (piele) cu multifuncțional
Sistem de monitorizare a calității aerului (Pachet interior cu zonă curată CZIP)
Lumină de ceață spate
Frână de parcare electrică
Sistem de monitorizare a presiunii în anvelope
Stergatoare de parbriz cu senzori de ploaie
Sistem de protecție împotriva loviturilor de bici (WHIPS)
Airbag lateral frontal
Senzor pentru detectarea aburirii geamurilor
Servodirecție - în funcție de viteză
Sistem de pornire/oprire
Subwoofere
Lumini de zi cu LED
Volvo la apel
Sistem de avertizare centura de siguranță , Preț : 30990 euro negociabil , Variante auto  la alt pret
Pret: Brut
Culoare: Gri
VIN (serie sasiu): YV1UZK5VCN1899231
Emisii CO2: 144 g/km"
volvo,XC 60,30 999 €,1 963 cm³,197 CP,Benzina,SUV,81 000 km,Albastru,2020,Automata,"Se vinde impreuna cu barele transversale thule + un set de roti de iarna pe 18 cu jante originale Volvo!
Se poate vedea in cluj sau floresti, pt mai multe detalii sunati la 07******08"
volvo,XC 60,7 400 €,2 400 cm³,163 CP,Diesel,SUV,346 000 km,Gri,2011,Automata,Masina este in stare buna fara tamponari .
volvo,XC 60,17 700 €,2 400 cm³,190 CP,Diesel,Break,177 000 km,Maro / Bej,2016,Automata,"Dotări:
• ​City Safety: Sistem de frânare automată la viteze mici (până la 50 km/h)
• ​DSTC (Dynamic Stability and Traction Control): Control dinamic al stabilității și tracțiunii.
• ​Airbag-uri: Airbag-uri frontale, laterale, cortină și SIPS (Side Impact Protection System).
• ​WHIPS (Whiplash Protection System): Protecție împotriva traumelor cervicale, integrată în scaunele din față.
• ​ABS, EBD, EBA: Sisteme de frânare (Anti-lock Braking System, Electronic Brake Distribution, Emergency Brake Assist).
• ​Tracțiune Integrală Permanentă (AWD)
• ​Transmisie Automată
• ​Motor: 2.4L Diesel, 5 cilindri, 190 CP (Euro 6 - fără AdBlue )
• ​Start/Stop System: Pentru eficiență sporită a combustibilului.
• ​Climatizare: Sistem de climatizare automată (dual-zone electronic, ECC).
• ​Sistem multimedia Sensus cu ecran color.
• ​Conectivitate Bluetooth, USB/AUX.
• ​Comenzi pe volan.
• ​Scaune: Tapițerie din piele (Momentum). Scaune față reglabile pe înălțime (cu reglaj electric opțional).
• ​Geamuri și Oglinzi: Geamuri electrice față/spate, oglinzi exterioare reglabile electric și încălzite.
• ​Lumini de zi LED (DRL - ""daytime running lights"").
• ​Faruri cu Xenon sau Bi-Xenon Adaptive
• ​Pilot Automat (Cruise Control).
• ​Senzori de parcare fata-spate
• ​Frână de parcare electrică.
• ​Hill Start Assist (Asistență la plecarea din rampă).
• ​Pachet Lumini Active (Active Bending Lights - ABL): Faruri ce urmăresc direcția volanului.
• ​Sistem de Navigație Sensus Navigation.
• ​Plafon Panoramic  deschizibil
• ​Scaune Încălzite (față și spate).
• ​Cameră pentru marșarier.
• ​Sisteme de Asistență Avansată (Pachet Driver Support):
• ​BLIS (Blind Spot Information System) - Asistent unghi mort.
• ​Adaptive Cruise Control (Pilot automat adaptiv).
• ​Lane Departure Warning (Avertizare la părăsirea benzii).
• ​Jante din aliaj de dimensiuni mai mari (ex. R18 și R19). Iara - Vara cu Jante
• ​Tapiterie integrală din piele
• schimbat uleiul la cutia de viteze și distribuția
I.T.P. valabil până în 04.04.2027"
volvo,EX90,23 900 €,2 000 cm³,235 CP,Diesel,SUV,305 000 km,Gri,2017,N/A,"Volvo XC90 2.0 ,7 locuri,D5 AWD Inscription
MOTORIZARE: 2.0 D, 235 CP, EURO 6, AWD, Automat
FOARTE INTRETINUTA !!! MERGE SI ARATA FOARTE BINE !!!Fara accidente(aveți serie să-și pt verificare). Toate reviziile la zi,cauciucuri iarna pe 20,fără niciun defect.
# INSCRIPTION
# BORD DIGITAL
# FARURI FULL LED
# INTERIOR PIELE
# SCAUNE ELECTRICE CU MEMORII
# SCAUNE INCALZITE
# NAVIGATIE COLOR 3D
# CITY SAFETY
# BLUETOOTH
# CLIMATRONIC 2 ZONE
# VOLAN IMBRACAT IN PIELE CU COMENZI
# AWD (4x4)
# Keyless Go
# Proiectoare ceata
# Computer de bord
# Senzori de ploaie si lumini
# Senzori Parcare
# Auto Start Stop
# Bord frigorific
# Oglinzi incalzite reglabile si rabatabile electric
# Portbagaj Electric
# Jante Aliaj
Tel 0 *************** 6"
volvo,XC 90,3 200 €,2 400 cm³,N/A,Diesel,SUV,200 000 km,Albastru,2012,Automata,"Vind volvo xc 90 din 2012 volan dreapta acte valabile uk ,motor si cutie sunt ok ,are mici defecte care se pot remedia ,nu merge semnalizarea pe dreapta si are ads aprins ,am schimbat discurile si placutele pe fata si spate si senzori pe fata ,am zenzori si pt spate ,are baterie noua bosch,, o vînd pt piese sau pt a fi folosită are 7 locuri ,pretul este de 3200 euro usor negociabil ,adica 100 maxim 200."
volvo,XC 60,21 700 €,1 959 cm³,184 CP,Diesel,SUV,187 000 km,Gri,2019,Automata,"Volvo XC 60 D4 2019 Inscription
Configuratie D4, cc 1969cmc
Norma de poluare Euro 6
Acceleratie 0-100 km/h, sec 8.4
Viteza maxima, km/h 205
Transmisie fata
Cutie Automata, schimba perfect
Cauciucuri M+S Continental schimbate rulate jumate de an
Masina achizitionata in Aug 2023 din Belgia, la 153km
Culoare deosebita atat interior cat si exterior in combinatie cu pachetul Inscription
Rulaj actual: 187000km
Climatronic 2 zone
ITP facut in aug 2025
Nu a fost implicata in evenimente rutiere.
Masina este pe persoana fizica, nu implica TVA, fiscal 'pe loc'.
3 chei
Franeaza singura in caz accident
Pilot automat adaptiv, plus driver assistant - conduce singura
Senzor oboseala sofer
Tapiterie UA00 - Tapiterie piele Moritz Blond/ Charcoal
Scaune full electrice cu memorii+incalzire
Cotiera (fata)
Volan piele
Volan cu comenzi
Keyless entry
Pornire motor Keyless
Senzor ploaie
Geamuri electrice fata
Geamuri electrice spate
Camere 360
Porbagaj soft close electric cu senzor la picior
Geamuri fumurii spate
Heads up display
Plus multe altele
Pret 21700, usor negociabil"
volvo,XC 60,12 799 €,2 000 cm³,190 CP,Diesel,SUV,235 700 km,Negru,2017,Automata,"07******51
Numere de export valabile
Pret 13399euro
* * * VOLVO XC 60 D4
* * * Motorizare: 2.0D - 190 CP - EURO 6
* * * Cutie viteze automata 8+1
An fabricatie 2017
Interior din piele
Scaune confort  electrice cu memorii;
Incalzire in scaune;
Volan din piele multifunctional;
Camera mers inapoi cu afisaj pe display
Senzori parcare fata spate cu afisaj pe display
Senzori plaoie +lumina faruri automate
Start stop la semafor
Dpf activ
2xchei
Bluetoooth  aux  usb
Soft close portbagaj
Jante aliaj originale Volvo XC60 pe 17
CEASURI BORD TFT (ceasuri bord cristale active) - Bord digital; 3 moduri
Navigatie Mare 3D (incl. full Europa + RO);
Sistem audio
Bixenon adaptiv;
Daylight Led - Lumini de zi cu Led;
Stopuri Led;
Oglinzi rabatabile electric si incalzite
Dublu Climatronic 2 zone;
Caroserie cu sistem de siguranta - S.I.P.S
SIPS™ - Sistemul de protecție împotriva impactului lateral (cadru otel);
Parbriz incalzit;
Dezaburire automata a parbrizului si a lunetei;
Computer de bord;
Buton ECO+;
Pornire - Oprire de la buton;
Active Bending Lights;
City Safety - franeaza automat la obstacole sub 30km/ora;
START/STOP - Opreste motorul la semafor sau cand masina este in stationare, pentru economisirea combustibi
Pentru mai multe detalii despre masina sunati sau video si poze suplimentare mesaj pe whatsapp"
volvo,XC 70,7 200 €,1 984 cm³,163 CP,Diesel,Break,269 500 km,N/A,2012,Automata,"Vand Volvo XC70 D3 diesel motor de Volvo in 5 pistoane, euro 5, capacitate cilindrica 2.0 - 163cp
-anul 2012, model Ocean Race
-tractiune numai fata, consum foarte bun
-269500 km reali (am poza dupa cartea de identitate italiana unde sunt trecuti km de la ultimele doua inspectii tehnice de acolo)
-import Italia -fara rugina pe dedesubt
-cutie automata in stare perfecta de functionare (ulei nou in ea)
-distributie, pompa de apa si celelalte curele si intinzatoare plus ulei (inclusiv in cutia de viteza)  si filtre noi schimbate in ianuarie anul curent.
-doua seturi de roti de aliaj- un set vara, un set iarna.
-airbaguri multiple, siguranta Volvo.
-geamuri electrice, inchidere centralizata,
-folie omologata
-city safety- opreste singura daca masina sau obstacolul din fata opreste brusc si dumneavoastra nu vedeti, etc, etc.
-carlig omologat
Pret  7200 E"
volvo,XC 60,22 499 €,1 986 cm³,211 CP,Diesel,SUV,224 000 km,Albastru,2021,Automata,"La pretul afisat se ofera Garantie 12 luni !
Se emite factura la cursul BT cu tva inclus si DEDUCTIBIL !
VOLVO XC60 2.0D 211CP mild Hybrid B4 AUTOMATIK=MOMENTUM PRO EDITION--(dotari de    varf)
AWD--4x4 permanent) ASISTENTA LA COBORARE
CULOARE DEOSEBITA--
LANE ASSIST-(asistenta mentinere a benzii de rulare)
SOFTCLOSE PORTBAGAJ-(actionarea electrica a haionului)
HANDS FREE TRUNK
CITY SAFETY-(franeaza automat la obstacole sub 30km/ora)
DRIVE ALERT-(sistem avertizare in caz de oboseala la volan)
COLLISION WARNING--avertizare apropierea de un obstacol iminent)
ACTIVE MAIN BEAM-
CONECTED DRIVE--(camera detectare semne rutiere)
CEASURI BORD TFT-(ceasuri bord cristale active)
KEYLESS ENTRY + KEYLESS GO--(se deschide--porneste--opreste si se inchide cu cheia in buzunar)
PREMIUM SOUND—HARMAN KARDON
CAMERA VIDEO MARSARIER
WIRELESS CHARGER
FARURI FULL LED ADAPTIVE. STOPURI FULL LED—MATRIX.
NAVI-DVD CU TOUCHSCREEN, INCLUDE HARTA RO IN DETALIU
MULTIMEDIA, DVD, USB. AUX, BLUETOOTH, TEL. VIDEO.
DUBLU CLIMATRONIC FATA CU AFISAJ DIGITAL
VOLAN SPORT piele nappa MULTIFUNCTIONAL
INCALZIRE IN VOLAN
OGLINZI HELIOMATE PLIABILE LA BUTON + MEMORII
SCAUNE COMFORT SEMIELECTRICE + INCALZIRE
COMENZI VOCALE RAPIDE
INSERTII ALUMINIU INTERIOR + CHROM EXTERIOR
PAKET LUMINI   EXTERIOR
SENZORI ploaie + lumina + pneuri
MRL PREMIUM AUTO SRL depune eforturile necesare pentru ca informaţiile oferite în anunţurile postate să fie corecte şi actuale. MRL PREMIUM AUTO SRL nu isi asuma raspunderea pentru eventualele erori neintentionate sau accidentale, omisiuni sau inexactitati cu referire la specificatiile auto, acestea neputand genera obligatii ferme pentru vanzator, cumparatorul/utilizatorul fiind pe deplin responsabil pentru utilizarea informatiilor si are obligatia de a se asigura de corectitudinea acestora"
volvo,V50,1 800 €,1 600 cm³,110 CP,Diesel,Break,290 000 km,Gri,2008,Manuala,Vând Volvo V50  masina rulează foarte bine ulei filtre schimbate recent
volvo,V40,7 500 €,1 969 cm³,190 CP,Diesel,Hatchback,244 000 km,Albastru,2015,Manuala,"Vand Volvo V40 - 2l diesel
241.000 Km reali
An fabricatie - 2015
Cutie manuala - 6+1 trepte
Dotari:
- Senzor ploaie
- Senzori de lumini
-Senzori parcare spate
- Sistem Start/Stop
- Key Wireless
- Incalzire in parbriz, oglinzi si luneta
- Climatronic
- Navigatie
- City Safety
- Pilot automat
- Asistenta in rampa
- Incalzire in scaune fata
- reglaj electric, cu memorie, scaun sofer, inclusiv zona lombara
- cotiera si suport pahare fata si in spate
S-a schimbat:
- Distrubutia are 10000km, iunie 2023
- conducta principala AC- august 2023
- garnituri conducte de admisie, capac cu garnitura saibe de foc, saibe de foc, capac baie de ulei
- Schimb de ulei la termen,
- electromotor si baterie - dec 2024
- cauciucuri fata - ianuarie 2025 ( 2000-3000 km parcursi)
- Kit de ambreiaj-  iunie 2025
- pompa ambreiaj - august 2025"
volvo,XC 60,32 700 €,1 969 cm³,197 CP,Diesel,SUV,160 000 km,Albastru,2024,Automata,"Volvo XC60 Facelift R Design+Black Edition !
An fab 09.2023 - VIN 2024 !
Importata in 20.11.2025 de la Volvo Flensburg Germania !
-POSIBILITATE DE VÂNZARE ÎN RATE // LEASING AUTO (Porsche Leasing / Impuls / BCR / BRD Leasing)
"">GARANTIE 12 Luni din momentul vanzarii !
"">Planul de SERVICE și KM însoțit de facturile originale.
Detalii autoturism :
- Motorizare 2.0d B4 Mild Hybrid 197 CP / 400 NM
- 160.000  km - Fiecare revizie efectuata la timp si numai in reprezentanta Volvo .
- Caroserie in stare prefecta - Fara incidente !
-Plafon Panoramic retractabil electric + Sunshade
-Sistem Audio HiFi Harman Kardon - 900W High end sound !
-Culoare Exterior Denim Blue Metallic
-Apple Carplay / Android Auto / Google maps / Internet + Mirror link !
-Head Up Display
- Distronic Plus - Adaptive Cruise Control !
-Active Lane Asist , mentine banda de rulare !
-Self Driving pt autostrada
- Keyless Go + Keyless Entry
- Jante 20 Inch R Design cu anvelope noi !
- Active pedestrian protection
-Camera spate si Park pilot activ
- Faruri Led Performance Thor Lights - adaptive plus lumini de zi !
- Proiectoare ceata + Functie Cornering si Coming Home
- Portbagaj cu actionare electrica si softclose
- Cutie Viteze automata 8+1 rapoarte Geartronic
- Sistem alarma cu senzor perimetru
- Bord complet digital- Volvo Active Infotainment Display !
- Camera fata pt indicatoare rutiere si pt iluminat inteligent .
- Assistent Plus - Senzor oboseala
- Pre Safe System + Asistenta la franare
- Pachet lumini ambientale interior + Exterior
- Scaune Volvo Comfort seats complet electrice + Pachet memorii !
- Incalzire in scaune fata + Incalzire in volan !
-Incalzire in bancheta din spate !
- Tapiserie Piele Nappa Black !
- Volan R imbracat in piele si multifunctional
- Comenzi vocale pt functiile masinii
- Pachet Multimedia complet - Navigatie + Linguatronic - Hard intern - USB - MP3
- Climatronic automat 4 Zone + Senzor Calitarea aerului
- Geamuri cu protectie UV
- Senzori parcare fata + spate + Camera spate si park pilot !
- Oglinzi pliabile electric , Electrocromate si incalzite !
Nu comparati acest autoturism cu alte masini fara istoric service cu km modificati sau cu accidente -Oferim garantie scrisa pentru km (Pentru verificare oferim seria sasiu)
Accept orice verificare! Pretul este negociabil in limita bunului simt !"
volvo,XC 60,23 890 €,1 996 cm³,190 CP,Diesel,SUV,203 836 km,Gri,2020,Automata,"*** VOLVO XC60 B4 190CP***R-DESIGN***
Transmisie automata 8+1
KM ABSOLUT REALI VERIFICABILI IN RETEA 203472
SS: YV1UZA8VDL1588544
Faruri full LED
Virtual cockpit (Ceasuri de bord digitale)
Sistem de navigatie, inclusiv harta Romaniei
Parbriz Incălzit
4 Moduri de Condus
Dublu Climatronic
Tapițerie Piele + Textil
Camera video marsarier
Bord Cockpit
Senzori parcare față-spate cu afisaj
Scaune fata reglabile electric cu memorie
Conectare telefon prin Bluetooth
Apple Carplay / Android Auto
Drive mode: Eco, Comfort, Dynamic, Offroad
DSTC (Controlul dinamic al stabilitatii si tractiunii)
Lane keeping (Asistent mentinere banda)
City Safe (Franare automata la intalnirea unui obstacol)
Road sign (Recunoastere semne rutiere)
Driver alert (Monitorizare stare sofer)
Pilot automat (Cruise Control)
Keyless GO + Keyless Entry
Volan multifunctional R Design imbracat in piele
Senzor de ploaie si lumini
Jante aliaj 19"" R Design cu Cauciucuri Noi 4Seasons
Sistem Start/Stop
Frana de parcare electrica + Auto Hold
Lumini de zi si stopuri LED
Geamuri electrice fata-spate
Oglinzi reglabile electric si incalzite
Cotiera centrala fata cu spatiu de depozitare
Cotiera centrala spate cu suport pentru pahare
ABS/ESP
Computer bord
Inchidere centralizata
Servo directie
3 chei
Cârlig de Remorcare Electric
Folie Geamuri Omologată RAR
Vopsea Originală 100%  !!!
Schimbat Recent(2000 km)
Ulei + Toate Filtrele
Ulei Cutie Viteze
Plăcuțe Frână
Cauciucuri Noi 4Seasons
Adusa recent din Germania!!!
Unic Proprietar !!!
Recent Inmatriculată !!!
EXCLUS VARIANTE !!!"
volvo,V40,6 900 €,1 984 cm³,150 CP,Diesel,Hatchback,216 000 km,Negru,2013,Manuala,"Masina este in stare impecabila atat tehnic cat si estetic.
Km absolut reali verificabili in reteaua Volvo sau parteneri
Numere valabile zoll
Motor 2.0 DIESEL in 5 CILINDRII original VOLVO!!!( a nu se confunda cu cel de 1.6 sau 2.0 in 4 cilindrii.
DOTARI:
-dublu climatronic
-navigatie mare profesionala
-volan sport multifunctional
-pachet sport exterior(2 tobe, extindere praguri, extindere bara, eleron portbagaj)
-interior textil cu partial piele
-day light(lumini de zi)
-stopuri Led
-bluetooth audio si media
-cotiera fata/spate
-jante aliaj 18” originale Volvo
-city safety(franeaza singura in caz de urgenta)
-key less go( porneste cu cheia in buzunar)
-bord digital cu 3 teme
-sensori parcare
-senzori lumini
-senzori ploaie
-oglinzi rabatabile electric
-4x geamuri electrice
Pt mai multe detalii la telefon!"
volvo,S60,6 750 €,1 579 cm³,115 CP,Diesel,Berlina,259 177 km,Negru,2013,Automata,"0°7°4°8°9°2°4°8°7°3
* PRET 6750 EURO NEGOCIABIL
* POSIBIL SI BUYBACK
*** VOLVO S60 MOMENTUM***
* An fabricație 06.12.2012 ( 2013 Ro )
* 259 000 KM REALI 100 %
* Motor 1.6 DIESEL
* 84 KW = 114 CP
* NORMA DE POLUARE EURO 5
* Cutie de viteze Automată + MOD Sport + Functie Manual prin Impulsuri
* Consum mediu garantat 5%
* Navigatie Mare color actualizată la zi cu hărțile Europei
* Car PLAY
* DISTRONIC
* LINE ASSIST
* SIDE ASSIST
* SIGN ASSIST
* HEAD-UP DISPLAY
* Cameră fază lungă / scurtă
* Dublu climatronic perfect funcțional
* Torpedeu refrigerat
* Cotiera frigorifica
* Geamuri electrice fata spate
* Geamuri Fumurii partea Spate
* Oglinzi electrice și încălzite heliomate retractabile electric
* Faruri BI-XENON Adaptive cu cornering
* Volan Multifunctional reglabil diferite pozitii
* Comenzi pe Volan Manuale si Vocale
* Senzori de lumina
* Senzori de ploaie
* Senzori presiune pneuri
* Senzori de parcare cu avertizare acustica și afișaj pe Navigație
* Fallow Me Home / Leave From Home
* Abs Esp Srs Airbag
* Model 12 Airbaguri
* Esp decuplabil
* Car Kit Bluetooth / Radio Cd Mp 3 / Auxiliar / Usb / Steack / Redare Audio din telefon
* Încălzire in scaune 3 TREPTE
* Start Stop la Semafor
* Pornire Start Stop
* Inchidere centralizata pe cheie si deschidere portbagaj
* 2 Chei Originale stil telecomanda
* Cârlig de remorcare detașabil
* Ceasuri bord digitale
* Computer de bord cu multiple detalii privind consumul si autonomia acestuia cu afișaj mare Maxi Dot
* Tempomat-Pilot automat cu functie accelerare Deccelerare si Limitare Viteza
* Jante aliaj Originale R17
* Culoare deosebită BLACK SAPPHIRE IN STARE FOARTE BUNĂ
* Interior curat Placut fără urme de uzură
* Tapiserie din Piele extinsă pe fetele de usi în stare foarte bună
* Stare Foarte Buna Tehnic Estetic si Mecanic
* Nu Necesită nicio investiție în viitorul apropiat
* Import GERMANIA personal de la privat
* Un singur proprietar de Nou
* Vopsea originală de fabrica
* Numerele de pe mașină sunt fictive
* Asigur Transport cu PLATFORMA IN TOATA TARA
* Perfectarea documentelor se va face pe loc
* ROG SI OFER SERIOZITATE !!!"
volvo,V60,17 500 €,2 000 cm³,190 CP,Diesel,Break,215 000 km,Negru,2020,Automata,"Se vinde Volvo V60 D4 (2.0 190 cai) cutie automata 8+1, an 2020 bine intretinuta
Dotari:
-piele alba (detin kit-ul original de intretinere scaune piele)
-cutie automata
-senzori fata- spate
-camera spate
-city assist, lane assist, faruri adaptive full LED
-jante aluminiu pe 17 (cu set de anvelope de iarna + vara in stare buna)
-full istoric reprezentanta
- 2 chei
Investitii:
-Distributie schimbata (detin factura)
-Revizie cutie (dețin factura)
-Recent revizia + placute schimbate
-Schimbate ambele baterii start-stop (in luna noiembrie, dețin factura)
Masina personala folosita zilnic bine intretinuta cu km in crestere, pentru detalii nu ezitati sa ma contactati."
volvo,XC 60,26 900 €,1 984 cm³,197 CP,Diesel,SUV,116 400 km,Negru,2021,Automata,"Volvo XC60 4D Geartronic
"" INSCRIPTION ""
-Prima inmatriculare -05.2021
-Culoare- ONXY BLACK METALLIC
-2.0 DIESEL Mild HYBRID
-Cutie AUTOMATA
-1 PROPRIETAR
-Putere-145Kw -197 CP
-- Extrasele sunt :
* Sistem Audio HARMAN/KARDON
* ABS
* Autobeam
* Auto Hold
* Autom. abblendend
* Automatic dimming internal mirror
* Automatic tailgate
* Centre armrest: front and rear
* Climatronic
* Cruise control
* Electric seats: Driver's seat
* Electric windows: front and rear
* Emission class: EURO 6d
* ESP (Electronic Stability Program)
* Fog light
* Hill Descent Control HDC
* Lane Change Warning
* Lane keeping system
* Leather: brown, Pattern
* Leather steering wheel
* LED headlights
* Lumbar support: Driver's seat, Passenger's seat
* Memory: Driver's seat
* Multi-function steering wheel
* Number of airbags: 6
* Number of seats: 5
* On-board computer
* Parking aid (ex works ) ( front, rear )
* Power steering
* Radio, MP3
* Rain sensor
* Remote central locking
* Reverse camera
* Roof rails
* Satnav with map views ( Navigationssystem Sensus )
* Seat heating: Driver's seat,
* Passenger's seat
* Side mirror: electrically foldable
* Sound system
* Start/stop system
* Telephone: Preparation with Bluetooth
* Tinted rear windows
* Touchscreen
* Trailer coupling: swivel-mounted
* Tyre Pressure Indicator TPI
* Voice control system
* Carte Service
* 2 Chei
- Service efectuat !
- Pretul contine Tva Deductibil !
- Nu fac schimb !"
