marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
mazda,3,2 990 €,1 560 cm³,110 CP,Diesel,Hatchback,230 000 km,Negru,2013,Manuala,"Mazda 3 1,6 Diesel Euro 5
* sistem Audio
* bluetooth și aux
* împerechere cu telefon și apelare hands free prin comenzi vocale
* geamuri electrice cu buton de blocare copii
* oglinzi rabatabile electric
* senzori de ploaie
* pilot automat
* senzori parcare
* computer
* cotiera
* oglinda antiorbire
* adus din Belgia"
mazda,CX-5,7 850 €,N/A,N/A,N/A,SUV,N/A,N/A,N/A,Automata,"Mazda CX-5
2.2 Diesel
AWD
din anul 2013
cutie automata
150 CP cuplu 380 Nm
este bine dotata :
tehnologie SkyActiv-D
Navigatie
Camera
Full senzori
Full LED
Faruri adaptive AFS
ABS  + EBD
Sistem stabilitate DSC TCS
sistem roti TPMS
Blind Spot Monitoring BSM
reglaj full electric cu interior placut din piele .
trapa ..si altele .
istoric online
carte service
pentru poze .video serie ViN
cu placere contactati ma pe wapp."
mazda,CX-7,3 950 €,2 184 cm³,175 CP,Diesel,SUV,336 000 km,Gri,2012,Manuala,"Propietar
Vând Mazda CX7 din 2012
2,2 diesel 175 CP
4x4 permanent
Înmatriculat de la 0km RO
Euro 5
Reviziile sunt făcute la zi
Distribuție schimbată
Funcționează perfect
Opțiuni:
Închidere centralizată
4 geamuri electrice
Camera spate
Jante de aliaj
Volan din piele
Navigație mare
Pilot automat
Comenzi pe volan
Tapițerie din piele
Încălzire în scaune
Trapa electrică
Scaune cu memorie și încălzite
Senzori de ploie
Senzori de lumini
Climatronic dublu
Proietoare ceață
Faruri xenon
Cutie manuală în 6 trepte
Și multe altele
ITP valabil 2026/7
Sunt al 2 le-a proprietar de 5 ani
Mici defecte optice l‐a caroserie,specific vârstei.
Mai multe detalii la telefon
Ușor negociabil la fața locului
Cu stimă"
mazda,3,6 850 €,1 999 cm³,150 CP,Benzina,Hatchback,183 900 km,Gri,2012,Manuala,"Mazda 3 2.0 MZR DISI SPORT-LINE
Euro 5 an 2012 - Motor pe benzina 2.0 - 150CP
manuala 6+1 trepte - 183900 km
Culoare gri
Dotari: - car play,DVD player-Navigatie cu Touchscreen Google Maps, conectare telefon bluetooth - Keyless Go -
Faruri Bixenon si Lumini de zi led - RVM
Senzori de parcare spate -
Dublu Climatronic -
Incalzire in Scaune -
Pilot automat -
Proiectoare Ceata -
Volan din piele -
Comenzi volan -
Geamuri Electrice Fata-Spate -
Oglinzi rabatabile electric
Senzori Ploaie - Senzori de Lumina - Inchidere Centralizata din Telecomanda -
Jante aliaj 17
Stare impecabila, ingrijita
Estetic si tehnic impecabile, fara zgârieturi sau elemente revopsite, masina nu necesita nici o investiție
Accept orice test
Adusa din Germania -"
mazda,3,2 000 €,1 594 cm³,109 CP,Diesel,Hatchback,310 000 km,Gri,2007,Manuala,"Mazda 3 BK 1.6DI Turbo, stage 1 - 150CP
Mazda 3 Facelift, model sport, an 2007
310.000 km în creștere - mașină personală
Unic proprietar în România
Cutie manuală 5+1
Webasto - sistem de încălzire auxiliară montat la reprezentanță Mazda Germania - se poate porni din telecomanda pentru a încălzi motorul și interiorul mașinii fără a porni motorul
Keyless entry
Keyless go
ABS-ESP-DSC-SRS
Cheie tip cartelă
Geamuri electrice
Senzori de lumini
Senzori de ploaie
Senzori centuri
Scaun șofer ergonomic - reglaj lombar
Faruri xenon din fabrică - autoleveling și spălătoare faruri
Oglinzi încălzite, rabatabile + reglabile electric
Proiectoare ceață noi
Folie omologată
Eleron+coadă rechin
Jante aliaj Titan - Borbet R17 - set cauciucuri de vară și set de iarnă 205/50/17 - omologate
Interior impecabil, întreținut, fără detailing, în mașină nu s-a fumat niciodată.
Cotieră dublă față - spațioasă - din fabrică
Cotieră spate din fabrică
Climatronic - AC funcțional - are freon.
Volan piele+pilot automat+comenzi pe volan
Navigație android - BT/AUX/USB- ofer și playerul original
Lumini ambientale + holograme portiere față
Presuri tip tăviță
Sistem audio de fabrică - sunet calitativ și bass puternic
Revizia generală făcută mereu la timp, între 8000 si maxim 10000 km+tester periodic
Roata de rezervă+kit schimbare roată
Asigurare valabilă 12.2025
ITP valabil 23.01.2026
Rovinietă valabilă 03.2026
Ofer fiscal pe loc
Serie de șasiu pentru verificare:
JMZBK14Y271515900
Accept orice test de verificare - mașină foarte bună din toate punctele de vedere."
mazda,CX-5,7 500 €,2 191 cm³,175 CP,Diesel,SUV,198 000 km,Gri,2012,Automata,"Mazda CX-5 2.2 AWD
-Tracțiune 4x4
-An 2012
-Km 198000
-Gri metalizat
-CP 175
-Euro 6
-Motorizare Diesel
-Echipare Revolution
-Navigație mare color cu touchscreen
-Sistem muzica Bose*
-Lane-Keep Assist System (LAS/Asistenta mentinere corsie)
-Lane change assistant (RVM/Sistem avertizare unghi mort)
-City emergency braking function (SCBS/Franare de urgenta in caz de impact)
-HCBS (Asistenta la faza lunga)
-Camera video marsarier
-Keyless Entry
-Keyless Go
-i-Stop (STAR/STOP)
-Scaune fata reglabil electric si incalzite pe trei nevele
-Interior piele perforata
-Suport lombar fata cu reglaj electric
-Senzor Lumini/Ploaie/Pneuri
-Senzori de parcare fata/spate cu afisaj
-Proiectoare ceata
-Dublu Climatronic
-Faruri Bi-Xenon și spalatoare faruri
-Faruri adaptive
-Comenzi volan
-Comenzi vocale
-Volan in piele sport
-Pilot automat
-Geamuri electrice fata / spate
-Privacy Glass (Geamuri fumurii de fabrica)
-Inchidere centralizată din telecomanda
-Computer bord
-Cotiera fata/spate
-Cotiera fata prevăzută cu priza 12V și intrare USB
-Limitator de viteza
-Bluetooth/AUX/USB/MP3/Telefon
-Oglinzi electrice si pliabile
-ABS/TCS/ESP/SRS
-Luneta încălzită
-Auto-Hold (asistenta la urcare si coborare)
-ISOFIX
-2 Chei
-Scaune spate pliabile și culisabile fracționat
-Jante aluminiu R19 originale Mazda
-Carlig de remorcare
Auto cumparata din Romania prin sistem leasing apoi inmatriculata pe persoana fizica. Reviziile sunt facute la reprrzentanta Mazda din Cluj, inclusiv repratiile specifice motorizarii.
Distributie, ulei cutie si grup,, discuri si placute frana, brate schimbate recent.
Acte la zi, fiscal pe loc."
mazda,6,6 750 €,2 191 cm³,175 CP,Diesel,Break,249 200 km,Argintiu,2014,Automata,"Mazda 6, 2.2 Diesel, Skyactiv, mașina personală, de familie, unic proprietar în RO, intretinuta exemplar.
Toate lucrarile de mentenanta ce corespund acestui tip de motor au fost efectuate la reprezentanta Mazda (nicio eroare la tester)
Detin toate facturile (cele mentionate mai sus + toate reviziile). Mai multe detalii la telefon.
•Mazda 6 SkyActive Euro6
• Motor: 2.2
• Anul Fabricatiei: 2014
• Diesel
• 175 HP
• Norma de Poluare : Euro 6
• Cutie de viteze Automata
• 248.800km in usoara crestere
• Full service history Mazda (Dețin toate facturile). Toate reviziile făcute înainte de timp. Se acceptă orice test la Mazda
Jante Aluminiu R19cauciucuri de vara
Jante Aluminiu R18 cauciucuri iarna
- Cutie-Automata
- Dublu climatronic
- Piele
- Trapa
- BiXenon Adaptive (faza lunga / faza scurta)
- Lumini de zi - Led Technology
- Senzori Parcare față spate
- Camera Marsalier
- Volan Multifunctional
- Incalzire Scaune / scaun sofer cu memorie (2)
- Start-Stop
- KeyLess Go
- KeyLess Entry
- Tempomat
- Sistem Audio BOSE
- RVM: Asistenta la schimbarea benzii
- Start-Stop
- Padele
- Bluetooth / Aux
- Pachet Chrom exterior
- Spalatori faruri
-Cârlig remorcare
-Geamuri electrice
-Oglinzi rabatabile electrice incalzite
-Senzori Lumini /Ploaie /Pneuri
-Asistent inteligent de frânare (SCBS)
-Lane assist
-presuri originale + cauciuc
Pret: Brut
Culoare: Argint
VIN (serie sasiu): JMZGJ692821148224
Norma de poluare: Euro 6
Emisii CO2: 129 g/km
Tara de origine: Belgia
Primul proprietar (de nou): Nu
Anunt adaugat de pe Autovit.ro"
mazda,3,7 500 €,2 198 cm³,150 CP,Diesel,Hatchback,198 000 km,Negru,2015,Manuala,"Mazda 3 SkyActive
Euro 6
An fabricație 2015. 10
Motor 2.2 diesel 150 cp
Navigatie originala
Încălzire în scaune
Tempomat viteză-pilot automat
Head up Display
Computer de bord
Sistem pornire start/stop
Închidere centralizată cu keyles go/entry
Sistem RVM Oglinzi
Oglinzi electrice încălzite retractabile electric
Geamuri electrice fata și spate
Geamuri fumurii originale din fabricație
Xenon cu spălători la faruri
Proiectoare ceata cu sistem cornering
Senzori parcare față și spate cu afișaj electronic
Senzori lumini, ploaie și oglinda retrovizoare
Radio cd original cu comenzi pe volan
Volan piele reglabil
Cotiere față și spate
Jante aliaj originale cu cauciucuri de vara pe 18
Scaune sport reglabile
Bluetooth telefon original
Pachet crom exterior
Culoare negru metalizat
198000km cu carte de service și acte tuv Germania
Recent adus din Germania
Stare tehnica și optica excelenta.
Nu ma interesează schimburi!
Preț 7500 Euro. Detalii în privat."
mazda,6,6 500 €,2 200 cm³,150 CP,Diesel,Berlina,280 000 km,Albastru,2013,Manuala,"Vand Mazda 6,an 2013, motor 2200,in stare buna, 280000 km reali"
mazda,CX-5,17 500 €,1 998 cm³,160 CP,Benzina,SUV,65 000 km,Rosu,2019,Manuala,"Mașina a fost achiziționată pe leasing, unic proprietar, toate reviziile făcute la reprezentanță. Stare excelenta, cu urme normale de uzură la caroserie.
Dotări: senzor de mișcare la marșarier, senzori de proximitate și semnal luminos în oglinzile laterale, pilot automat, senzor de proximitate față în caz de coliziune. Cauciucuri de iarnă și bare transversale potrivite pentru Thule incluse în preț.
Pret: Brut
Culoare: Rosu
Emisii CO2: 155 g/km
Anunt adaugat de pe Autovit.ro"
mazda,3,3 000 €,1 595 cm³,116 CP,Diesel,Hatchback,240 000 km,Argintiu,2011,Manuala,"Mazda3 edition facelift 1.6 Diesel, 116 CP, fabricație 2011 euro5
Anvelope în stare foarte buna, jante originale Mazda +jante tabla cu anvelope de iarna DOT 2024
Motor foarte fiabil , consum foarte mic
-Volan sport piele în 3 spițe cu comenzi
-Computer de bord
-Faruri cu lupă
-Geamuri electrice față spate
-Oglinzi electrice încălzite și rabatabile pliabile din buton
-Oglinzi heliomate
-Parbriz încălzit
-Clima bizonala cu afișaj digital
-Radio CD mp3 USB bluetooth
-Interior textil culoare închisă
-Suport ochelari
-Cotiera
-Proiectoare ceață, senzori lumină
-Senzori ploaie
-Senzori parcare spate
-Roata de rezervă subțire
-Închidere centralizată
- Cer și ofer Seriozitate !!!
-Filtre si ulei schimbate acum 2000 km
-Distributia are 30000 km
- Acte valabile cu fiscal pe loc"
mazda,CX-7,6 900 €,N/A,260 CP,Benzina,SUV,115 000 km,Negru,2008,Manuala,"Vand mazda  cx 7 an 2008 sau schimb 260 cp   4×4 permanent se vinde cu fiscal ,la schinb pretul crește
camere fața și spate ,senzor fața și spate folie omologată, 1 set anvelope iarnă 1 set anvelope vară, navigatie ,trapă ,interior piele, comenzi volan,pilot spalator faruri  sistem audio bose."
mazda,CX-5,19 800 €,1 998 cm³,165 CP,Benzina,SUV,198 000 km,Rosu,2020,Automata,"Mazda CX-5 4X4 Top 2.o Skyactiv- Technology 165 CP • AWD • 2020 • Full • Bose •
Motorizare: 2.0 Benzină Skyactiv benzină, 165CP Cameră 360• EURO 6
Transmisie: Automată 6 trepte
Tracțiune: Integrală (AWD)
An fabricație: 2020
Dotări & Opțiuni principale
- Scaune față încălzite și ventilate
- Scaune spate încălzite
- Volan încălzit
- Sistem audio premium BOSE
- Cameră 360° + senzori parcare față/spate
- Faruri LED adaptive(Matrix) + fază lungă automată
- Head-Up Display
- Cruise control adaptiv (MRCC)
- Sistem monitorizare unghi mort (BSM)
- Asistență menținere bandă (LAS)
- Frânare automată în oraș (SCBS)
- Navigație integrată + Apple CarPlay / Android Auto
- Hayon electric
- Jante aliaj 19""
- Climatizare automată bi-zonă
Mai multe detalii la tel. Maria"
mazda,3,11 500 €,2 191 cm³,150 CP,Diesel,Berlina,140 600 km,Negru,2018,Manuala,"Vând Mazda 3 sedan, 2.2. diesel, 150 cp, 2018.
Este gama de top care conține, între altele, volan și scaune din piele încălzite, dublu climatronic, senzori de parcare și cameră marșarier, sistem audio bose cu 9 difuzoare, navigație, recunoașterea semnelor de circulație, full led etc.
Este mașina personală, de nefumător, bine întreținută.
Are 140.600 km, ultima revizie la 136.230 km (29.08.2024), itp realizat în data de 07.05.2025 (valabilitate 2 ani), baterie varta achizitionată în data de 07.05.2025 + jante cu anvelope de iarna."
mazda,CX-5,9 000 €,N/A,150 CP,Diesel,SUV,159 000 km,Argintiu,2015,Automata,"Marca:Mazda
Model:CX5
An fab:2015
Motor:2.2 Diesel-150cp
Cutie vit:Automata.
Km:159000
Scaune incalzite
Anvelope bune vara Michelin pe jante de aliaj.
Geamuri/oglinzi electrice
Navigatie
Radio/cd-bluetooth.
Comenzi volan.
Climatronic.
Senzori parcare fata/spate.
Sistem audio BOSE!
Faruri automate xenon!
Pilot automat.
Star stop.
Masina este de origine Germania,import recent,stare foarte buna atat tehnic cat si optic fara elemente revopsite.
Interior curat foarte bine intretinut,scunele sunt in stare foarte buna.
Masina de nefumatori.
Pentru mai multe poze sau informatii contactatine telefonic sau pe whatsapp.
Nu facem schimburi!!!"
mazda,3,3 150 €,1 560 cm³,109 CP,Diesel,Hatchback,176 670 km,Albastru,2009,Manuala,"Se vinde Mazda 3 BK, 1.6 Diesel 109 CP EURO 4, prima înmatriculare 2009.
* Faruri XENON
* Spălătoare faruri
* Proiectoare ceață
* Volan piele cu, comenzi audio
* Închidere centralizată din cheie
* 2 chei cu telecomandă
* Scaune față cu încălzire
* Senzori parcare spate
* Cotieră față
* Cotieră banchetă spate
* Climă
* Covorașe din material textil
* Banchete spate cu Isofix
* Geamuri electrice față + spate
* Oglinzi cu încălzire si reglaj electric
* Kit complet roată de rezervă slim
* Jante aliaj R16 cu anvelope All Season NOI
Schimb ulei + toate filtrele efectuat.
În stare bună din punct de vedere mecanic cât și estetic.
Accept orice test autorizat efectuat de către persoane calificate !
Kilometri 100% reali, pot dovedi autenticitatea cu documente.
Mașina este adusă din Germania.
Nu fac schimburi, rog nu sunați cu oferte aberante !!!
Rog și ofer seriozitate !!!"
mazda,CX-5,11 900 €,2 191 cm³,150 CP,Diesel,Berlina,171 899 km,Gri,2016,Manuala,"Adusa recent din Germania!!
Se poate da si in rate !!
Mazda cx 5 !! 2016
Control automat al climatizării!!
Faruri led ,stopuri led
Sistem de navigație  in limba romana !!
Senzori parcare fata si spate
Cui de remorcare
Km reali 171.899 !!!
Oglinzi reglabile electric si încălzite
Ștergător de parbriz  cu senzor de ploaie .
Sistem de rabatare a banchetei din spate
Încălzire scaune !!
Încălzire volan !!
Navigație, cu touch-screen.
Cutie viteza  manuala 6 trepte
Cruise control !!
Funcție de frânare de urgenta in oraș.
Start/stop
Senzor presiune anvelopa."
mazda,RX-8,5 497 €,1 308 cm³,192 CP,Benzina,Coupe,140 000 km,Rosu,2007,Manuala,"Mazda RX-8 RX8 RX 8 Nemesis 192CP 5spd RHD - 88.000 mile = 141.000 km
- motor 4 port 192cp, rebuild efectuat in UK la Rotary Revs, porneste fara probleme rece/cald.
Caroserie buna, fara rugina, doar puntea spate un pic (problema comuna, curatata si vopsita recent pentru protectie)
- Discuri frana fata - spate noi Delphi
- Placute frana noi fata - spate Textar
- Reconditionati complet etrierii fata - spate, vopsiti rosu
- Furtune frana ranforsate noi HEL fata-spate
- Furtun ambreiaj ranforsat HEL, cilindru receptor ambreiaj nou, pompa centrala ambreiaj reconditionata
- Polish faruri si corectie lac (polish) vopsea caroserie + ceara aplicata
- Freon fresh 06.2025
- 3 ceasuri montate central pe bord in gauge pod custom: oil temp, oil pressure, water temp
- Volan piele rosu-negru proaspat retapitat / reconditionat
- Bobine NGK NOI!
- Bujii NGK NOI! , ulei motor nou Mobil 10w40, antigel FL22 NOU
- Radiator racire motor NOU Nissens
- Ulei cutie NOU Valvoline, ulei diferential NOU Valvoline, lichid frana NOU Motul RBF 600
- Arcuri Tein NOI!
- Jante oem 18"" proaspat reconditionate electrostatic in alb lucios +lac
- Bielete antiruliu NOI
- Oil catch can NOU Greddy
- Adaptor SOHN OMP NOU, rezervor ulei 2T - 700ml
- Pompa benzina NOUA OEM Mazda (rechemare)
- Admisie sport cu filtru Pipercross NOU, bateria relocata in portbagaj, racire mai buna per total
- Anvelope 225/45R18 Bridgestone T005 dot 2021
- Capac airbag pasager schimbat (era crapat rau de la soare - problema comuna)
Capacitate 1308cmc, impozit mic, asigurare ok, ITP valabil, etc."
mazda,MX-5,6 200 €,1 600 cm³,110 CP,Benzina,Cabrio,54 165 km,Argintiu,2000,Manuala,"Mazda MX-5 NB1 1.6, A/C, 54.000 km reali
Prima inmatriculare 05.2001, import Romania de noua.
54.165 km reali in crestere lenta, istoricul acestora se regaseste la RAR RO.
DETIN RAPORT CARVERTICAL SI RAR. Le pot da la cerere.
Masina tinuta exclusiv in parcare subterana, si in garaj de proprietarul anterior.
Nu are rugina (in sensul ca nu a avut niciodata, nu ca a avut si a fost reparata).
Modificari:
-	Usi antifonate, difuzoare schimbate (detin difuzoarele originale) la BeLoud
-	Deflector de vant cu difuzoare incorporate (nu detin deflectorul original)
-	Catadioptrii fumurii (detin si pe cei originali, portocalii)
-	Jante JR9 15x7 ET20 Silver w/Machined lip (au aproximativ 2000 km)
-	Eleron integrat in portbagaj, fara al treilea stop (detin si portbagajul original)
-	Arcuri H&R pe fata (detin arcurile originale). Stock pe spate (detin arcurile H&R). Arcurile H&R sunt sablate si vopsite la SRZ. Amortizoare stock.
-	Prinderi Hardtop integrate (laterale interior + Frankenstein bolts)
-	Antena scurta IL Motorsport (detin antena electrica originala, functionala)
-	Aparatori noroi lungi, spate. Detin si pe cele de pe fata, nemontate.
-	Nuca schimbator si maner frana de mana, brushed aluminum, Jass Performance. Detin si originalele.
-	Volan Nardi piele, refacut, arata ca nou. Detin volanul original in 4 spite.
-	Aer conditionat perfect functional, fara pierderi. Compresor nou Denso (reconditionat de fabrica), radiator + uscator, noi. Detin si piesele de la instalatia cu aeroterma originala.
-	Radiator Nissens inlocuit in 08.2021 la aprox 48.000 km
-	Intermediara Bosal, evacuare Ulter Sport noua, inlocuite la 53.870 km. Catalizator original, in stare perfecta, cu prindere vband de intermediara.
-	Tow hook si suport numar de la Jass Performance.
-	Grila metalica bara cu inscriptia MX5
-	ITP facut la 54.008 km, valabil 18.05.2026
-	Baterie Varta 54Ah, achizitionata la 30.07.2024
-	Ulei si filtru ulei schimbat pe 10.05.2025, la 53.987 km. filtrul de aer are aprox 2000 km
-	Distributia facuta la aprox 49.000 km, in septembrie 2021
Soft topul vinyl original al masinii cu degivrare, are cateva crapaturi pe banda laterala, dar este impecabil, nu se infilteaza apa.
Alarma cu doua telecomenzi
Doua chei
VIN: JMZNB186200157439
Defecte:
-	Scaun sofer (textil) putin rupt in zona cu piele.
-	Scaun pasager (textil) cu o gaura de tigara.
-	Butonul de A/C trebuie lipit, deoarece mai sare de la locul lui.
-	O crapatura in parbriz de aprox 3 cm, lipita, nu mai avanseaza.
-	Cureaua de accesorii e fie prea stransa, fie prea slaba si scartaie cateodata pana se incalzeste.
Pot oferi fiscal imediat.
Pretul este usor negociabil."
mazda,3,5 200 €,1 595 cm³,115 CP,Benzina,Hatchback,223 000 km,Albastru,2009,Manuala,"De vânzare Mazda 3, 1.6 benzină, an fabricație 2009, mașină personală, folosită cu atenție și întreținută la timp.
Stare tehnică:
Motorul funcționează foarte silențios, pornește ușor și trage excelent.
Nu scoate fum și nu consumă ulei.
Suspensia funcționează impecabil, s-au înlocuit preventiv componentele care prezentau uzură – fără jocuri, bătăi sau zgomote.
Discuri de frână în stare excelentă, aproape noi.
Plăcuțe noi, schimbate recent.
Mașina nu necesită nicio investiție – totul funcțional, gata de drum.
Dotări și confort:
- Cruise control (pilot automat)
- Senzori de ploaie și lumini automate
- Lumini de ceață
- Senzori de parcare spate
- Climatizare  (A/C)
- Încălzire în scaune
- Comenzi pe volan
- Geamuri electrice
- Oglinzi reglabile electric
- Închidere centralizată
Aspect & întreținere:
Interior curat, îngrijit, fără mirosuri neplăcute.
Revizii făcute la timp, toate sistemele funcționale.
Detalii suplimentare:
Mașina este ideală pentru cine caută o compactă japoneză fiabilă, economică și confortabilă, perfectă pentru oraș sau drumuri lungi.
Se poate vedea și testa în Iași."
mazda,altul,5 000 €,1 000 cm³,125 CP,Benzina,Break,183 000 km,Albastru,2014,Manuala,"Motorizare 1.0 benzina, 125cp
Distributie pe lant
Cutie de viteze manuala cu 6+1 rapoarte
Anvelope aproape noi
Faruri automate
Senzori ploaie
Senzori lumini
Senzori de parcare cu afisaj
Senzori presiune pneuri
Senzor antiorbire oglinda retrovizoare
Dublu climatronic cu afisaj
KEYLESS GO
Geamuri electrice fata+spate
Jante aliaj cu anvelope de iarna foarte bune
START&STOP LA SEMAFOR
Scaune incalzite
LEDURI FATA+SPATE
OGLINZI ELECTRICE+INCALZITE+RABATABILE ELECTRIC
Volan piele+comenzi
AUTO-HOLD
Computer bord color
Geamuri ionizate
Coming Home Light
Leaving Home Light
BLUETOOTH+COMENZI VOCALE
Proiectoare ceata
2chei
Neinmatriculata"
mazda,CX-7,2 500 €,2 200 cm³,173 CP,Diesel,SUV,179 000 km,Alb,2010,Manuala,Vand mazda cx7 2.2d...4x4...179.000km import germania...nici un rand de numere roși scoase...masina merge bine...senzori parcare...camera marșarier..incalzire in scaune...tempomat..etc..cauciucuri allseason...brate/telescoape nu bat frane sunt ok ....schimbu de ulei/ filtre făcut ieri...farurile polishate...detailing interior..nu necesită investiții pe partea de mecanica...masina corectă la un pret corect...nu ma interesează schimburi...contracost pot face cartea masini...JMZERH9A600214297 cine vrea sa ii faca raport carvertical...pentru alte nelămuriri va stau la dispoziție....2500 doar pana vineri
mazda,3,4 500 €,2 200 cm³,185 CP,Diesel,Hatchback,N/A,Gri,2009,Manuala,"Vand mazda 3,motor 2,2d 185 cai +,foarte multe opțiuni,unele defecte estetice și mecanice,pachet highline,schimb în special cu utilaje dar aștept și alte oferte + - cash,masina se poate vedea in Constanța,carte talon itp și asig+ fiscal"
mazda,MX-5,9 900 €,1 800 cm³,126 CP,Benzina,Cabrio,126 000 km,Maro / Bej,2011,Manuala,"Mazda Mx-5 NC Facelift
-PRHT-decapotare electrică perfect funcțională
-an fabricație 2011, Euro 5
-ediție specială Kaminari-interior și culoare deosebite (scaune piele crem incălzite, cu reglaj și pe înălțime)
-dotată cu aer condițonat funcțional, tempomat, incălzire scaune pe 5 trepte, comenzi volan, halogene, abs, esp, servo etc.
-stare tehnică foarte bună-motor 1.8-silențios, fără consum ulei, folosită și la deplasări mai lungi, cutia manuală 5+1 viteze schimbă perfect și exact, brațe și punți în stare foarte bună, bucșe cu uzură minimă, frâne și plăcuțe frână recent schimbate, revizii la zi
-echipată cu jante aluminiu originale 17’ cu anvelope iarnă Continental cu uzură minimă
-unic proprietar România de 1 an, se oferă fiscal la zi
Telefon: zero.sapte.cinci.sase.cinci.zero.sapte.opt.patru.opt"
mazda,5,4 690 €,1 798 cm³,115 CP,Benzina,Monovolum,160 683 km,Rosu,2008,Manuala,"Mazda 5 – 7 locuri, 0 pretenții și chef de drum cât pentru o familie întreagă!
E genul de mașină care nu fuge de treabă: duce copiii la școală, bagajele la mare și soacra la cumpărături (cu aer condiționat inclus ).
1.8 benzină – 115 CP – motor simplu, silențios și de încredere
Cutie manuală – control total și feeling de condus autentic
An fabricație: 2008
Kilometraj: 160.683 km – kilometri nemțești, făcuți la timp, nu la noroc
Import Germania – curată, civilizată și gata de drum
Serie șasiu: JMZCR198200337126
Preț: 4.690 € – cât o excursie în Grecia, dar aici ai 7 locuri și aer în față, nu coadă la ferry
Rate fără avans – o conduci azi, o plătești ușor
Garanție 12 luni – pentru liniștea ta (și a celor 6 pasageri din spate )
Livrare la domiciliu – vine direct la tine
Numere roșii valabile – bagi cheia și toată familia zice: „Unde mergem?”
WhatsApp: 07********55
Mazda 5 – mașina care știe ce înseamnă viața de familie: locuri multe, nervi puțini și zâmbete la fiecare drum."
mazda,MX-5,5 780 €,1 800 cm³,146 CP,Benzina,Cabrio,215 000 km,Rosu,2003,Manuala,"Ofer spre vânzare o Mazda MX-5 Miracle AC, fabricată în 2003,
Un roadster cu suflet, gata să ofere plăcerea pură de a conduce în fiecare zi.
Motorul 1.8 de 146 cai, combinat cu cutia manuală și LSD-ul, face din această mașină un companion de încredere, perfect pentru cei care vor să simtă fiecare curbă.
Dotările speciale îi adaugă o notă distinctă:
Pachet Mahon Nardi Torino, care îi conferă un aer elegant și sportiv
Scaune din piele încălzite, pentru confort chiar și în zile mai reci
Suspensii sport care te apropie și mai mult de drum, oferind un feedback excelent la condus
Soft top original mohair cu lunetă degivrată, păstrat impecabil
Faruri halogen pe bara față, care îi păstrează aspectul clasic și agresiv
Această Miata este perfectă pentru cineva care iubește să condusă cu suflet și stil, care vrea să transforme fiecare ieșire într-o mică aventură.
An fabricație: 2003
Motor: 1.8L 146 CP
LSD (diferențial autoblocant)
Suspensii sport
Scaune piele încălzite
Soft top mohair, lunetă degivrată
Faruri halogen pe bară față
Pachet Mahon Nardi Torino
Vizualizare în Cluj-Napoca
Sunt disponibil pentru orice întrebări și detalii, iar mașina poate fi vizionată și testată la Cluj-Napoca."
mazda,3,7 600 €,2 191 cm³,150 CP,Diesel,Berlina,175 300 km,Gri,2017,Manuala,"Mazda 3, an 2017, proveniență Germania, dețin ambele briefuri, carte service reprezentanta Mazda, mașina complet funcțională fără defecte.
Dotari :
- faruri adaptive - Bi-Xenon
- faza lunga/faza scurta automata
- distronic
- sistem boxe BOSE
- head up display
- keyless Go
- incalzire in scaune
- climatronic
- incalzire in volan
- comenzi volan
- navigatie
- camera marsalier
- senzori parcare față/spate
- oglinzi rabatabile cu încălzire
- computer de bord
- pilot automat
Nu s-au scos numere roșii
Dețin raport car vertical complet"
mazda,3,7 500 €,2 200 cm³,150 CP,Diesel,Hatchback,141 000 km,Negru,2016,Manuala,"Mazda 3 Sports Line
An 23-06-2016
Import Germania
Motorizare 2.2 diesel 150 cai
Cutie de viteze manuală 6+1
RVM Sistem de monitorizare a autovehicului din spate
Senzori parcare fata+ spate
Camera retur
Navigatie touch screen
Sistem audio BOSE
Head-up display
Clima
Încălzire în scaune
Lumini ambientale led
Geamuri electrice
Oglinzi electrice
Keyles entry
Keyles go
Start stop
Kilometraj 141000
Masina a fost adusă în țară pe roți cu numere zoll Germania
Mai multe detalii la telefon
Accept unele schimburi
Rar efectuat
Înmatriculat cu numere definitive
0 *************** 7
07******07
Pret 7500 Euro
Negociabil"
