marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
suzuki,Grand Vitara,4 900 €,2 000 cm³,109 CP,Diesel,SUV,347 000 km,Gri,2003,Manuala,"Vând Suzuki Grand Vitara, 2.0, HDI-109 CP- Peugeot. Kilometraj 347.000; AC, geamuri electrice, închidere, alarmă, oglinzi electrice, troliu, înălțată 5cm. Mașina este foarte bună, este întreținută, are toate actele în regulă. Pentru alte detalii, sunați-mă. Accept schimb cu MOTO."
suzuki,Grand Vitara,1 800 €,1 900 cm³,110 CP,Diesel,Pickup,200 000 km,Gri,2001,Manuala,"Vând Suzuki grand vitara, an 2001, 1.9 tdi, 4x4 funcțional, mic/mare, cârlig, itp valabil pana în 07.2026"
suzuki,Jimny,3 700 €,1 300 cm³,N/A,Benzina,Off-road,214 000 km,Verde,2000,Automata,"VAND URGENT !
Totul functional, stare buna din punct de vedere al coroziunii.
Km: 214 000
2x4, 4x4 Hi, 4x4 Low
Reductor la maneta (fiabilitate)
Aer conditionat, inchidere centralizara,geamuri electrice, jante aliaj.
An fabricatie: 2000
Motor: 1.3 benzina
Ulei motor schimbat, baterie noua, uleiuri grupuri, reductor si cutie de viteze schimbate.
A fost folosit pentru plimbari in natura. Nu s-a facut hard offroad cu ea.
Fac schimb cu L200 / Hilux  doar AUTOMAT!!! + diferenta din partea mea."
suzuki,Splash,1 590 €,999 cm³,N/A,Benzina,Berlina,183 000 km,Rosu,2008,Manuala,"Vand masina ideala de oras, stare tehnica si estetica buna, fara martori aprinsi la bord.
Masina a fost utilizata de nefumator si fara animale de companie.
Ofer bonus anvelope de iarna utilizate doar un sezon."
suzuki,Swift,3 200 €,1 300 cm³,92 CP,Benzina,Berlina,135 000 km,Rosu,2008,Manuala,"Vând Suzuki Swift din anul 2009,in stare foarte buna de functionare! Masina are motor de 1.3 benzina ,135000 de km, si este masina personala pe care am folosit-o in Germania! Am trimis-o cu gandul sa o folosesc pe perioada concediilor,dar intre timp am achizitionat o masina noua si nu mai am nevoie de ea! Ca dotări are clima,navigatie mica ,inchidere centralizata si geamuri electrice! Mai detine 2 chei si un al doilea set de jante de iarna cu cauciucuri foarte bune! Pentru mai multe detalii ma puteți contacta in privat sau la numărul de telefon +49 176 72990897"
suzuki,Vitara,4 500 €,2 500 cm³,165 CP,Benzina,Off-road,165 000 km,Rosu,1998,Manuala,"Vând suzuki grand vitara,
2,5 benzină, pentru cunoscători un motor fiabil și puternic!!! Pregătit pentru off road cu chit de înălțare și distantiere, troliu 6 tone ,vopsită cu raptor original,  aer condiționat (funcțional) încălzire in scaune , interior foarte întreținut !!  Ofer fiscal pe loc!!!TEL 07******84 schimb cu BMW x1 xdrive!!!, seria 3 f30 f34 xdrive!!!!ofer diferență."
suzuki,Grand Vitara,4 900 €,1 965 cm³,N/A,Diesel,SUV,163 000 km,Rosu,2011,Manuala,"Suzuki Grand Vitara 1,9 diesel fabricat 2011, ultimul model de Grand Vitara, compresor clima nou, discuri frana noi, 163.800 KM REALI cu caiet de service ! Detalii mai multe la telefon !"
suzuki,Grand Vitara,3 300 €,1 996 cm³,110 CP,Diesel,Hatchback,205 680 km,Verde,2004,Manuala,"De vânzare suzuki în stare bună de funcționare, al doilea proprietar în țară, nu are rugină la șasiu , nu este vopsit sau pregătit de vânzare , anul trecut am schimbat ambreiajul (luk) uleiurile în grupuri și cutie  etc , mașina are clima , webasto, cârlig remorcare, comenzi volan , 4 geamuri electrice pt detalii suplimentare vă stau la dispoziție"
suzuki,Jimny,4 449 €,1 300 cm³,N/A,Benzina,Off-road,N/A,Verde,2003,Manuala,"Suzuki jimny 1.3 2003 , distributie pe lanț, se prezinta in stare foarte buna ,4x4 reductor, urme de zgarieturi ,are urmatoarele modificari:
-kit inaltare + amortizoare si arcuri
-snorkel
-led bar
-proiector spate
-panou butoane led bar (fiecare separat)
-roofrack +roata de rezerva profil simex
-cauciucuri profil simex ca noi
-troliu
-carlig remorcare
-paracrengi
-scara usa portbagaj
-faruri schimbate
A fost folosit doar la vanatoare si pescuit,nu sa facut offroad!!
Accept si schimb cu grand vitara 2.0 diesel sau 2.0 benzina"
suzuki,Grand Vitara,3 900 €,1 900 cm³,129 CP,Diesel,Break,168 000 km,Argintiu,2007,Manuala,"Grand Vitara 2007 4x4 129 CP
168000 KM  ""REALI""
comenzi volan
Navigatie
Pilot automat
Scaune incalzite
Clima ac
Reductor mare / mic
4 geamuri electrice
Cârlig omologat
Filtru particule perfect functional
Proiectoare ceata
Folie geamuri omologate
Cauciucucuri iarna
Schimbat recent distribuție, ulei, bujii și curea accesorii
Pentru mai multe informații la tlf."
suzuki,Grand Vitara,3 499 €,1 998 cm³,128 CP,Benzina,Cabrio,130 000 km,Verde,2002,Manuala,"Suzuki Grand Vitara
Motor 2.0 benzină
Distribuție lanț
Reductor
Geamuri electrice
Oglinzi electrice
Cârlig remorcare
jante cu cauciucuri off-road 16’
set jante cu cauciucuri de iarnă 16’
Mașina este import Germania
Detalii la telefon"
suzuki,Grand Vitara,3 500 €,2 000 cm³,110 CP,Diesel,Off-road,N/A,Albastru,2004,Manuala,"Vand Suzuki Grand Vitara, an 2004 , diesel , masina folosita ocazional , in weekend , nu a facut off road.
Dotari : geamuri electrice , oglinzi electrice , servo , clima , scaune incalzite , radio CD , bullbar , portbagaj , carlig remorcare , etc.
Propietar in Ro din 2019 , cand a si fost inscrisa masina.
Fiind un prost negociator , pretul este FIX 3500 euro.
Nu doresc schimburi.
Va multumesc"
suzuki,Vitara,5 600 €,1 600 cm³,N/A,Benzina,Off-road,215 000 km,N/A,1996,Manuala,"Vând Suzuki vitara 1.6 16 valve, arată foarte bine, merge foarte bine, totul original pe ea. Mai multe detalii la telefon."
suzuki,Grand Vitara,7 000 €,1 998 cm³,109 CP,Diesel,Off-road,219 000 km,Gri,2005,Manuala,"Suzuki Grand Vitara 2.0 TD Limited
An 2005
219.000 km ( in crestere )
2.0 diesel 109 cp ( Peugeot )
4x2 4x4 4x4/L
A/C
Oglinzi incalzite
Geamuri electrice
Player audio cu bluetooth
Incalzire in scaune
Interior piele
Volan piele
Jante aliaj R16
Anvelope aproape noi DOT24
Carlig remorcare
Închidere centralizata
Proiectare ceata
Folie omologată RAR fata/spate
Recent schimbat kit ambreiaj
Masina este ingrijita dupa cum se poate vedea si in poze, nu are modificari, nu s-a folosit la off road."
suzuki,Splash,2 400 €,996 cm³,48 CP,GPL,Hatchback,170 000 km,Alb,2012,Manuala,"Vând Suzuki Splash 2012 euro 5
Primul proprietar
Consum mic ideal pentru naveta
Gpl Brc Genius 33l din fabrica omologat un plin 450km
Acte valabile
Revizie la zi
AC functional
Jante originale
Distribuție pe lanț
Folie omologata TNL
Bonus  anvelope de vară. .Se vinde cu acte in regula!!
Recent schimbat kit ambreiaj cu bielete ...etc întretinuta foarte bine..
Nu deranjați inutil!
Se negociaza in limita bunului simț!"
suzuki,SX4,2 500 €,1 900 cm³,120 CP,Diesel,SUV,201 000 km,Alta culoare,2007,Manuala,"Vând Suzuki sx4, 4x4 auto-2w lock. Nu prezintă urme de rugina 4 geamuri electrice. Închidere centralizata . Cu mașina se circula aproape zilnic. Prețul este în euro. Și este negociabil"
suzuki,Grand Vitara,3 550 €,1 900 cm³,130 CP,Diesel,SUV,274 000 km,Alb,2007,Manuala,"Vind sau schimb cu masina de oras pe benzina ptr un copil de 18 ani pot oferi o diferenta pina la 3000 de euro daca este cazu
4X4"
suzuki,Grand Vitara,2 800 €,2 000 cm³,N/A,Diesel,Off-road,203 000 km,Verde,2000,Manuala,"Vând Suzuki grand vitara în stare perfectă de funcționare
Geamuri electrice
Oglinzi electrice
Cauciucuri de iarnă ca noi
Faruri reglabile
Volan reglabil
Cârlig remorcare detașabil
4x4 mic / mare
Interior bine întreținut
Recent adusă în țară
Mai multe detalii la telefon"
suzuki,Vitara,2 350 €,1 590 cm³,95 CP,Benzina,Break,N/A,Rosu,1993,Manuala,"Motor 1.6 16v benzina
95 cp
Jante mărite
Confecționat de proprietar autocolante pe spate
Mașina funcționează foarte bine, este bună, pregătită pentru vânătoare în regiunea muntoasă
ACTE VALABILE, OFER FISCAL"
suzuki,Swift,2 400 €,N/A,93 CP,Benzina,Hatchback,N/A,Alb,2008,Manuala,"Vând Suzuki Swift 2008 , 1.3 benzina , 90 Cp , 229500km în creștere.
Scaune reglabile
Oglinzi electrice + încălzite
Senzori de parcare functionabili aftermarket montați de proprietarul anterior
Lumini ambientale la brichetă
Distribuție pe lanț
Frana spate pe tambur
A/C functionabil
Radiator schimbat
Anvelope M+S R15 Taurus + alte 4 jante de rezerva
Ca defecte :
Urme de uzura (a se vedea in poze)
Are o bătaie care se aude pe pietriș (s-ar putea sa fie de la caseta)
Mașina a fost folosita de sotie pentru naveta , dar ne-am mărit familia și o să o folosim pe cealaltă care este mai spațioasă.
Preț 2400€ negociabil
Telefon : 07********26"
suzuki,Grand Vitara,6 100 €,1 600 cm³,N/A,Benzina,Off-road,N/A,Verde,2004,Manuala,"Suzuki grand vitara 1.6i, 16valve, an 2004, AC funcțional.
În mașină s-a investit peste 4000€.
Vopsea raptor, bari metalice fata-spate, troliu Grizzly montat recent, scut metalic sub toată masina, distanțiere roti, jante et negativ, radiator nou, rezervor nou, anvelope Federal Couragia 31-10.5 R15, plus multe alte piese noi.
Pentru informații O771 14O 835
În stare foarte buna, folosit la vanatoare."
suzuki,Vitara,1 999 €,1 600 cm³,99 CP,Benzina,Berlina,164 000 km,Rosu,1997,Manuala,"Vand Suzuki Vitara X90, an fabricatie 1996, motor 1.6 benzina 16 valve, 164.000 km reali. Mai multe informatii la telefon, acte valabile (ITP, asigurare)"
suzuki,SX4,2 000 €,1 586 cm³,107 CP,Benzina,SUV,140 209 km,Negru,2008,Manuala,"Model: Suzuki SX4 4x4, 1.6 benzină, 79kw
Data primei inmatriculari: 04 2008
Kilometri: 140.209km
Incalzire in scaune
Airbag șofer/pasager,
Comenzi audio pe volan,
Sistem audio: radio cu CD player, oglinzi exterioare electrice, reglabile și încălzite
Inchidere centralizata din cheie, keyless entry
Masina are in prezent o problema la ambreiaj."
suzuki,Grand Vitara,4 800 €,1 900 cm³,129 CP,Diesel,SUV,247 197 km,Gri,2008,Manuala,"De vinzare Suzuki Grand Vitara an fabricație 2008 motor 1,9 diesel 129 cp. 4x4 la buton cu diferențial blocabil
Adus recent în țară țara de proveniență Austria.
Cumpărat de la proprietar un singur proprietar de nouă. Km. 247197 reali pentru cei interesați ofer seria de șasiu
Mai multe detalii la tel. 07******95
Nu s-au scos numere roșii
Se asigură transportul pe platformă
Nu fac schimburi !!!
Dotări:
-:- interior full piele neagră
-:- trapa electrica
-:- xenon cu spalator la far
-:- comenzi volan
-:- keyless entry
-:- keyless go
-:- încălzire în scaune
-:- pilot automat
-:- senzori parcare spate
-:- Navigatie micà originala Suzuki
-:- dubluclimatronic
-:- cotieră piele față spate
-:- jante originale R 17 Suzuki
-:- proiectoare ceață
-:- cirlig remorca
-:- închidere centralizată + 2 chei"
suzuki,Swift,1 800 €,1 300 cm³,67 CP,Benzina,Coupe,228 000 km,Rosu,2008,Manuala,"De vanzare Suzuki Swift 1.3 recent adus din Austria,toate actele la zi si înmatriculat in Ro pt mai multe detalii sunați la numărul de telefon 07******17"
suzuki,Vitara,3 498 €,1 599 cm³,80 CP,GPL,Cabrio,72 473 km,Negru,1996,Manuala,"Suzuki Vitara offroad benzia+GPL. O maina buna, tehnic merge bine pe benzia si GPL. GPL e omologat. Butelie 'mica' in portbagaj (mai incape un bax de bere langa butelie). E latita si inaltata. Are ceva rugina, la aripi si praguri.
Inbunatatiri:
- cauciucuri MT (au ~5000 km)
- Jante usoare aliaj ET negativ
- Flanse 10cm
- Overfendere fibra sticla
- led-bar
- navigatie
- scaune recaro piele
- kitt interior Momo
- Hard-top
- MRL manuale pe masina si automate la pachet
- esapament nou
scuze de praful din poze, nu am pregatit-o de vanzare. E in zona Lomb Cluj-Napoca."
suzuki,Vitara,13 200 €,1 600 cm³,130 CP,Diesel,Off-road,187 866 km,Gri,2017,Automata,"Vând Suzuki Vitara Allgrip,  motorizare 1.6 diesel, cu certificat conformitate, fabrica Suzuki Ungaria, toate cărțile din fabrica, an 10.07.2015, stat în depozit pâna la vânzare export Germania la 10.05.2017, data care apare și că prima înmatriculare, dovedesc cu acte, km  187.886, carte servisare la zi reprezentanta Suzuki,  unic proprietar in tara înmatriculat la 12.02.2024. Ca dotări, 4x4, 3 moduri de condus, auto-sport și noroi zăpadă, cutie automata și manuala cu padele volan, navigație android cu camera mers înapoi, radar stop avertizează distanta fata de auto din fata sau obstacol, părăsirea benzii, senzori ploaie, lumini, pilot automat, cârlig remorca demontabil, omologat, trapa dubla, scaune piele și alcantara in fata încălzite, rezerva noua, oglinzi electrice încălzite, toate geamurile electrice, banchete spate rabatabile, start stop semafor, închidere deschidere portiere și pornire cu cheia în buzunar, auto echipat cu jante aluminiu originale, anvelope iarna dot 2023, un rand roti vara jante aluminiu Suzuki, dot 2023, și un rand anvelope vara fara jante, puțin folosite. Ulei și filtre schimbate la 186.281 km și distribuția curele, pompa apa la 173.573 km. Auto funcționează impecabil starea generala foarte buna, auto îngrijit nu are scurgeri de lichide, nu bate, nu face zgomote suspecte, nu scoate fum. Alte detalii sau întrebări la tel. 07******86."
suzuki,Jimny,3 300 €,1 300 cm³,N/A,Benzina,SUV,N/A,N/A,2001,N/A,"Suzuki Jimny 2001, motor 1.3
Mași
na este înscrisă, cu toate taxele la zi. Bucsăraia a fost schimbată recent,cauciucuri noi se prezintă bine tehnic și estetic. Motorul funcționează corect, 4x4 merge fără probleme.
Accept orice probă sau verificare."
suzuki,Samurai,4 000 €,1 300 cm³,70 CP,Benzina,Cabrio,70 000 km,Alb,1988,Manuala,"Vând Suzuki samurai 1.3 carburator 4000€
-carburator nou
-Electromotor nou
-alternator nou
-prelata noua
-anvelope noi 5
-scaune schimbate cu încălzire și reglaj electric
-nu prezintă rugina deloc
-toate schimburile făcute acum 2 săptămâni"
suzuki,Grand Vitara,3 650 €,1 900 cm³,129 CP,Diesel,Hatchback,220 000 km,Gri,2006,Manuala,"Suzuki grand vitara 2000 cm Diesel 109 cp  Motor Peugeot..
De precizat; Mașina a fost achiziționată de la privat un singur proprietar în Germania fără evenimente anterioare se oferă serie șasiu pentru verificare istoric km etc.
Motor 2000 cm ,Peugeot, cele mai reușite motoare.
An fabricație 2005.
Carte service km reali fără evenimente anterioare se oferă serie șasiu pentru verificare istoric km 125000...
Euro 3.
4×2.
4×4.
Differential blocabil 4L.
Reductor 4H mare mic la maneta.
Fără rugina la șasiu serie șasiu vizibila.
Aer condiționat.
Sd player mp3 GPS.
Închidere centralizata.
Oglinzi electrice încălzite.
Pot să ajut la transport oriunde în țară.
Accept orice test posibil.
Nu fac schimb de nici un fel.
Preț negociabil la fața locului în limita bunului simt.
Mai multe detalii la numărul de telefon zero șapte patru opt cinci opt sase patru unu cinci. 07********15
."
suzuki,SX4,3 000 €,1 956 cm³,N/A,Diesel,Hatchback,228 000 km,Alta culoare,2012,Manuala,"Vand urgent!
Suzuki SX4 motor de 2.0 Motorina
* Unic proprietar in Romania
* An fabricație 2012 (septembrie)
* Tractiune fata
* 228 000 de km (in crestere)
* 2 chei
* Sistem multimedia compatibil cu telefon Android si iPhone (cu handsfree si gps)
* Comenzi volan
* Clima automata
* Faruri ceata
* 2 seturi de jante (aluminiu pe 16 si tabla pe 15)
* Camera marșarier
* Euro 5
* Motor 2.0 diesel (motorina) 135 de cai (consum mic)
* Geamuri electrice fata si spate
* Discuri si placute fata schimbate in toamna
* Arcuri si amortizoare fata schimbate in toamna
* Distributie facuta in vara
* Schimb ulei + toate filtrele recent
* ITP valabil pana in Iunie 2026
* Defecte (cateva puncte de grindina (greu sesizabile) + uneori se aprinde martor motor (ar trebui curatat EGR-ul, dar nu a pierdut din putere - merge normal)
* Schimb cu masina cu 4x4 + diferenta din partea mea daca e cazul.
PRET FIX!!!"
suzuki,Splash,2 700 €,996 cm³,48 CP,Benzina,Berlina,110 km,Verde,2009,Manuala,"De vânzare Suzuki Splash an 2009, benzina, verde, manuală. 1485/996."
suzuki,Swift,3 690 €,1 242 cm³,94 CP,Benzina,Hatchback,192 000 km,Negru,2011,Manuala,"Suzuki Swift, an fabricatie 2011, euro 5, benzina, capacitate motor 1.2, 94CP
Optiuni:
- Aer conditionat
- Inchidere centralizata
- Computer bord
- 2 chei, roata rezerva, functioneaza impecabil
- carte service
- consum combinat 5%
- O74537724O"
suzuki,Vitara,7 190 €,1 586 cm³,120 CP,Benzina,SUV,N/A,Alb,2015,Manuala,"Suzuki Vitara 1.6 MPI, benzină aspirat normal
2015, înmatriculat 06.2016
Tracțiune 4X4
Moduri de condus: AUTO, SNOW, SPORT, LOCK
Diferențial central blocabil
179000
120 CP
Aer condiționat manual
Bluetooth
Auxiliar
Auto hold, asistenta la plecarea din pantă
Start stop
Comenzi volan
2 geamuri electrice
Mecanic în stare buna
Estetic 9 din 10
Anvelope de iarnă DOT 2023
ITP 06.2026
O singură cheie.
Al doilea proprietar de nouă.
Mașina a fost implicată într-un incident din care a rezultat înlocuire bară fata, far stânga și aripă stânga, toate noi. Incidentul nu a rezultat cu declanșarea airbag-urilor.
Pentru mai multe detalii ne auzim la telefon.
Mașina se vinde numai cu perfectarea actelor."
suzuki,Grand Vitara,3 500 €,1 900 cm³,131 CP,Diesel,SUV,290 000 km,Alta culoare,2009,Manuala,"Vand suzuki grand vitara 2009
Itp pana 10/11/2026
Comenzi pe volan
Climatronic
Pilot automat
Navigatie
Radio.cd
Oglinzi electrice(incalzite)
Tapiterie piele
Scaune incalzire...
Carlig remircare omologat R.A.R
Geamuri electrice
Tractiune la buton 2×4,4×4 cu red
Cotiera fata spate
Cauciucuri ms
Schimburi la zii ulei filtre.
Schimbat acum 6 luni chit ambreiaj nou.(facturiile)
Nu are gram de rugina .sau prob mecanice accept test in orice service.
Masina se afla intro stare tehnica si estica buna.
NU SE VINDE FARA FISCAL!
SE OFERA FISCAL PE LOC .
PRETUL  ESTE NEGOCIABIL.
Tel 07******59"
suzuki,SX4 S-Cross,5 550 €,1 600 cm³,120 CP,Diesel,SUV,340 000 km,Negru,2014,Manuala,"Km REALI !!! -340000
2 chei
keys less go
keys less entry
motor 1.6 diesel cu 120 cp, consum mic
cutie viteze 6+1 trepte
oglinzi incalzite rabatabile electric
bluetooth
sistem "" maini libere ""
Hill hold
Senzori parcare spate
Proiectoare ceață
ISOFIX
Asistență în pantă
Comenzi volan piele
Pilot automat
Încălzire oglinzi
Avertizare schimbare viteză
Dublu climatronic
Distribuție, discuri și plăcuțe schimbate de curând
DPF off
Accept orice test"
suzuki,Grand Vitara,1 800 €,1 900 cm³,180 CP,Diesel,SUV,205 000 km,Negru,2007,Manuala,"Vand
Opel Astra GTC
An fabr 2007
Motor 1.9 cdti
State tehnica si estetica buna
Toate dotarile perfect functionale
Itp valabil 07/2026"
suzuki,Jimny,4 950 €,1 300 cm³,N/A,Benzina,Off-road,N/A,Negru,2002,Manuala,"Suzuki Jimny an 2002 stare foarte bună, trage foarte bine ,ambreaj nou inclusiv cablu baterie nouă cuplează perfect 4x4 mare,mic la manetă fără rugină fostul proprietar a refăcut total caroseria,anvelope ofroad foarte bune,motor perfect fără fum sau pierderi de ulei sau antigel momentan nu necesită nici o investiție, a fost folosit ocazional la pescuit în rest păstrat sub acoperiș, acte valabile inclusiv itp se vinde numai cu transcriere imediată."
suzuki,Jimny,2 850 €,1 298 cm³,80 CP,Benzina,Off-road,211 500 km,N/A,1998,Manuala,"Mașina este întreținută foarte bine, cutie de viteze manuala, 4x4"
suzuki,Jimny,4 300 €,2 000 cm³,128 CP,Benzina,Cabrio,N/A,N/A,2005,Manuala,"Vand suzuchi jimny
Motor 2.0 de grand vitara
Led bar
Cauciucuri pe 31 jorney digger uzate foarte putin
Toate actele valabile
Ofer fiscal pe loc
An fabricatie 2005
128 cp
Rollcage interior detasabil"
suzuki,Grand Vitara,1 900 €,1 870 cm³,95 CP,Diesel,SUV,N/A,Gri,2007,Manuala,"Mașina are unele probleme la
motor . Se vinde în starea actuală, ideală pentru cine se pricepe sau dorește să o repare. Pretul este negociabil."
suzuki,Jimny,5 850 €,N/A,N/A,Benzina,Off-road,190 000 km,N/A,2009,Manuala,"Vand Suzuki Jimny an fabricatie 2009, Euro 4, manual 5+1 trepte, 4x4 reductor mic/mare la buton.
Masina are montat un motor de 1.5 benzina, cod M15A 100cp, 73kw distributie pe lant.
Dotari:
-ABS
-geamuri electrice fata
-oglinzi reglabile electric
-închidere centralizată
-incalzire scaune
-scaune piele+material
-clima AC
-faruri ceata fata
-radio CD
-carlig remorcare 1300kg
-carte service
-2 chei
Vine echipata cu 4 jante de aliaj, cauciucuri mixte M+S. Distributie schimbata+consumabile, baterie noua, sasiu fara rugina. Import Germania, masina este inmatriculata, ofer fiscal, pret usor negociabil la fata locului. Mai multe detalii la telefon sau pe WhatsApp."
suzuki,Grand Vitara,5 200 €,1 586 cm³,109 CP,Benzina,Off-road,202 400 km,Rosu,2006,Manuala,"Vand Suzuki Grand Vitara an 2006
Masina nu a fost folosita in OFF-ROAD
Km in crestere
O vand deoarece nu o folosesc
Masina este in stare foarte buna
Caroserie SUV 3 usi
Motorizare 1.6 benzina 109 CP
Inmatriculata Ro.
ITP valabil 18.05.2026
Asigurare valabila 05.2026
Masina este 4×4
Aer conditionat functional clima
Geamuri electrice
Incalzire oglinzi si reglabile din buton
Jante aliaj
Roata de rezerva pe haion noua
Inchidere centralizata
2 chei
Bancheta spate rabatabila si usor detasabila
Navigatie cu android si bluetooth
Camera marsarier pe navigatie
Carlig remorcare omologat rar
Geamuri negre omologate rar trecute pe  certificat
Incalzire in scaune
Comenzi volan
Stare tehnica
Masina porneste perfect merge foarte bine fara scurgeri fara probleme ascunse  revizia a fost facuta de mine si s-au schimbat urmatoarele:
Brate bucsi
Bielete
Telescoape
Bujii
Cureaua de accesorii
Baterie noua
Cauciucuri 90% bune M+S BRIDGESTONE
Schimb ulei motor cutie si grupuri
Scut metalic protectie baie, grupuri grosime 5mm cu fereastra pentru schimbul de ulei
Mai multe detalii sau poze in mesaj sau telefonic"
suzuki,Samurai,5 700 €,1 298 cm³,64 CP,Benzina,Pickup,80 000 km,Albastru,1991,Manuala,"Suzuki Samurai SJ413,  1.3 benzină , an 1991, facut pt offroad acum 2 ani, sablat si vopsit, arcuri si telescoape noi, antifonat, cu set de cauciucuri pe 31 negativ si cauciucuri de asfalt pe 195, cu bara fata de rezerva si top soft , nefolosit inca, bara spate si fata de metal, cu troliu de 4,5 tone. Alte detalii pe whatsapp 00491626080155"
suzuki,Jimny,8 299 €,1 300 cm³,90 CP,Benzina,Off-road,165 km,Gri,2012,Manuala,"Vând Suzuki Jimny
Motor 1.3 16 valve benzină
Snorkel
Led-bar
90CP
Cutie de viteze manuală
Volan partea stângă
3 uși
Accept variante cu Toyota lj70,patrol y60 scurt și y61 scurt
Vopsea raptor gri
Scaune din piele
Banchete din piele
An 2012
Paravanturi geamuri față
165.000 Km
Folie geamuri față-spate
Fără gram de rugină
Motorul trage extraordinar de bine(prinde aproape 160)
Mașina se poate vedea și proba
Prețul este 8299€ ușor negociabil
Acte la zi
Roata rezervă
Ventilator radiator
Cuplaj 4x4 și mic la buton
5 trepte+ R
Mașina merge impecabil
Nu trebuie investit nici un ban în ea
Număr de telefon 07******05"
suzuki,Vitara,7 200 €,1 600 cm³,135 CP,Benzina,SUV,230 000 km,Gri,2016,Automata,"Vând Suzuki Vitara 1.4 benzina, 2016, cutie automată, cu motor defect. Masina a avut 2 proprietari, are Turbo recent recondiționat (dețin acte doveditoare, s-au plătit 750 euro). În urma constatării, un cilindru (nr. 3) nu are compresie."
suzuki,Grand Vitara,4 750 €,1 997 cm³,109 CP,Diesel,Off-road,242 400 km,Gri,2004,Manuala,"Vand Suzuki Grand Vitara
- An fabricatie 2004
- Motorizare 2.0 Turbo Diesel
- 109 CP
- Cutie de viteze manuala 5+1
- 4x4 reductor mic - mare
- Interior piele
- Scaune incalzite
- Proiectoare ceata
- Inchidere centralizata laa telecomanda
- Geamuri electrice
- Carlig remorcare
- Oglinzi reglabile electric
- Scut de tabla
Unic proprietar in tara.
Import Germania"
suzuki,Splash,1 500 €,999 cm³,70 CP,Benzina,Hatchback,N/A,Alb,2011,Manuala,"Suzuki Splash 2011 • 1.0 Benzină • 70 CP • 155.000 km
Preț: 1.500 € – negociabil
Acte și stare:
ITP valabil până în aprilie 2026.
Fiscal imediat.
Motor și cutie în stare bună, pornește și funcționează corect.
Dotări:
Geamuri electrice față, oglinzi electrice.
Închidere centralizată.
Lumini LED.
ABS, airbaguri, servo direcție.
Consum și întreținere:
Motor economic: ~5 l/100 km.
Lanț distribuție.
Revizie ulei și filtre schimbate recent.
Aspecte de știut:
Prezintă câteva zgârieturi și mici lovituri vizibile
Interior decent, necesită doar o curățenie mai atentă.
Contact 07********04 si pe whatup același nr."
suzuki,Grand Vitara,3 350 €,1 900 cm³,131 CP,Diesel,SUV,280 000 km,Verde,2007,Manuala,"Mașină personală, folosită zilnic până acum un an,când s-a achiziționat alta, de atunci a stat parcată în garaj.Nu are ITP și asigurare valabile.
Toate detaliile la telefon.
Prețul este ușor negociabil.
Se vinde doar cu perfectarea ea actelor."
suzuki,Ignis,13 400 €,1 197 cm³,83 CP,Hibrid,SUV,7 196 km,Alta culoare,2023,Manuala,"Vand Suzuki Ignis 2wd Passion cu urmatoarele dotarai:
Vopea metalizata Falme Orange
Aer conditionat
Jante aliaj
Geamuri electrice fata
Oglinzi electrice si ncalzite
Inchidere centralizata cu telecomanda
Sistem multimedia 7 inchi,Navigatie si Mirror Link cu Android Auto si Apple Car Play,comenzi pe volan
Camera de mers Inapoi
Scaune fata incalzite
Bancheta spate glisanta si rabatabila 50:50
ABS+ESP+HILL HOLD CONTROL
Asistenta la franare si pastrarea benzii de circulatie
Km reali,carte service,revizii la zi
Garantie 18 luni la masina si 8 ani(motor cutei si sistem hybryd)
Faruri cu LED cu aprindere automata"
suzuki,Grand Vitara,3 999 €,1 598 cm³,110 CP,Benzina,Off-road,170 000 km,Rosu,2006,Manuala,"Suzuki Grand Vitara
1.6 benzina - 106cp
4x4 permanent
179000 km
Bullbar fata + pregur laterale inox
Cauciucuri ca noi
Proveniență Germania"
suzuki,Samurai,8 000 €,1 298 cm³,60 CP,N/A,Hatchback,63 000 km,Verde,2001,Manuala,"Masina este modificata toata, se vede pe ea tot ce are pus, totul este functional pe ea, nu necesita nici un ban investit. se poate face proba. s-au investit foarte multi bani, este un model mai unicat. Pentru pasionati si cunoscatori. Proprietar, acte la zi, inmatriculat RO. Pentru detalii va stau la dispozitie, nu fac schimburi."
suzuki,Vitara,3 800 €,1 590 cm³,70 CP,Benzina,SUV,N/A,Verde,1996,Manuala,"Vand Suzuki Vitara, 1.6 benzina, 16 valve. Masina a fost recondiționată recent si vopsita. Are baterie noua. Ofer fiscal pe loc, are ITP valabil
Pret usor negociabil
Pentru detalii sunati la nr +40**********72"
suzuki,Swift,1 900 €,1 328 cm³,67 CP,Benzina,Cabrio,320 km,Albastru,2006,Manuala,"Vând Suzuki Swift ,mașina personală adusă din olanda pe roți ,mașina merge foarte bine , am 2006 motor 1.3 benzină , geamuri electrice,oglinzi cu încălzire …nu necesită investiții ,pentru mai multe detalii sunați la zerosapte53538845! Preț 1900€ negociabil"
suzuki,Grand Vitara,4 700 €,2 000 cm³,130 CP,Benzina,Hatchback,150 000 km,Argintiu,2004,Manuala,"Vând Suzuki Grand Vitara an 2004,motor 2000 benzină.150000 km.Masina in stare foarte bună, fără rugină.Mai multe detalii la telefon.pret 4700 euro negociabil"
