marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
ford,Kuga,12 800 €,2 000 cm³,180 CP,Diesel,SUV,233 000 km,N/A,2017,Automata,"Ford Kuga 2.0 TDCI 180cp 4x4 TITANIUM
Achiziționată de la unic proprietar neamt de noua
Prima înmatriculare: 08.2017
Euro 6 fără ad blue
Cutie de viteze automată
Motorizare 2.0 TDCI 180cp EURO 6
Stare tehnică și estetică excelentă.
Km reali, 233000 hârtii TUV ,carte service și facturi reprezentanta unde atestă km originali
Fără daune sau elemente revopsite
Se acceptă orice test!
Fără schimburi!
Opțiuni:
Culoare verde -negru cu o perlă deosebită
Sonorizare Sony premium cu subufer
Distronic! frâneaza în caz de nevoie
Navigatie
Parbriz încălzit cu degivrare
Încălzire în scaune+electrice
Keyless go
Keyless entry
Faruri xenon cu lumini de zi și stopuri led
Frana de mână Electrică
Park Tronik - mașina parchează singură
Android Auto / Apple CarPlay
Climatronic digital
Carlig electric
Oglinzi electrice + încălzite
Volan multifuncțional din piele
Volan cu încălzire
Start/Stop
Senzori ploaie / senzori lumină
Oglinzi electrice încălzite
Oglindă retrovizoare cu senzor anti-orbire
Geamuri electrice față-spate heliomate
Senzori presiune anvelope
Funcție Coming Home / Leaving Home
Computer de bord
Jante aliaj cu anvelope în stare foarte bună
O mașină foarte îngrijită
Numere provizorii 90 zile
Tel 07******12
Preț 12800euro negociabil în limita bunului simț"
ford,Focus,2 450 €,1 600 cm³,101 CP,Benzina,Berlina,189 000 km,Gri,2008,Manuala,"Ford Focus cu motor 1.6 benzina, clasic aspirat de 101cp, anul 2008, cutie manuala, 188.000 km reali. Tehnic este de nota 10, estetic prezinta mici imperfectiuni specifice varstei. Un singur proprietar de noua. Cu abs, servo, aer conditionat functional, computer de bord, geamuri / faruri / oglinzi electrice incalzite, radio cd original cu comenzi la volan, semnalizari pe oglinzi, inchidere din telecomanda, volan reglabil pe inaltime / adancime, 2 chei, si acte valabile. Ofer fiscal pe loc. Exclus variante. Poate fi vazuta in orasul Constanta"
ford,Kuga,7 750 €,1 995 cm³,163 CP,Diesel,SUV,237 597 km,Alb,2012,Manuala,"Ford KUGA Titanium  4x4
An fabricație: 2012
CP : 163
Cutie: Manuală
Tracțiune: 4x4
Norma poluare: Euro5
Km: 237597   100% reali
Keyless go
Keyless entry
Cameră masalier
Carlig remorcare
Încălzire scaune
Navigatie
Bi-Xenon
LED
Interior piele / textil
Geamuri fumurii
Climă
Pilot automat
Senzori parcare fata/spate
Comenzi volan
Senzori ploaie
Senzori lumina
Proiectoare ceata
AUX
Geamuri electrice
Oglinzi electrice încălzite
Lumini ambientale
Cotiera fata/spate
Jante aliaj
Accept orice test autorizat
Mașina a venit pe roți din Germania
Numere valabile"
ford,C-MAX,3 000 €,1 596 cm³,95 CP,Diesel,Berlina,200 000 km,N/A,2008,Automata,"Ford C max cutie automata7+1trepte 1.6tdci cel mai reușit motor, toate reviziile au avut loc la timp distribuție efectuată cauciucuri noii(2024) detin factura discuri+plăcute schimbate (2024)
*Masina in stare buna unic propietar
ATENTIE
*200.000km   accept si Recomand Test la Orice Service Autorizat )!! Toate reviziile la timp
*Seria Șasiu Pentru A Se Verifica Istoricul Si Km Mașini La Cerere!
*revizii făcute la timp
*Nu Prezintă rugina
*Motorizare:1.6diesel
*aer condiționat
*Servo Direcție
*Geamuri electrice
*Inchidere centralizată prin telecomandă
*comenzi volan
*computer bord
*cauciucuri noii
* scaune rabatabile
*buton esp
*Itp , valabil . Taxa De Drum Valabilă !!
ATENTIE
*Masina Este in stare buna se oferă toate actele
*Ideala Pentru Familie
*Consum Mic"
ford,Focus,12 490 €,1 499 cm³,120 CP,Diesel,Hatchback,172 000 km,Gri,2019,Automata,"~ POSIBILITATE CREDIT DOAR CU BULETINUL FARA AVANS
~ POSIBILITATE BUYBACK CU AUTOTURISMUL DV
~ KM SE TREC PE FACTURA DE ACHIZITIE SI SUNT GARANTATI JURIDIC
~ POSIBILITATE TRANSPORT IN TOATA TARA
••• MOTORIZARE •••
- 1.5 diesel
- 120 cp
- euro 6
- 3 moduri de condus
- cutie automata
- 172000 km
••• DOTARI •••
- navigatie
- pachet ST Line de fabrica interior/exterior/suspensie
- distronic
- heads up display
- line assist
- collision assist
- asistenta faza lunga
- faruri FULL LED
- padele volan F1
- ecran multimedia cu touchscreen
- pachet lumini exterior
- lumini ambientale interior
- daylight LED
- stop.uri LED
- recunoastere semne circulatie
- dublu climatronic
- camera marsarier
- senzori parcare fata/spate
- wi-fi phone charging
- keyless go/keyless entry
- buton start/stop
- auto hold
- jante aliaj 18""
- pilot automat
- computer de bord
- volan piele/reglabil/multifunctional
- geamuri electrice fata/spate
- oglinzi electrice/rabatabile electric
- geamuri heliomate
- scaune reglabile pe inaltime
- mp3/aux/usb/sd/bluetooth
- isofix
- proiectoare LED
- senzori ploaie/lumina/presiune roti
- inchidere centralizata
- abs/esp
- etc..!!
MENTIUNI
- trimit seria de sasiu pt verificare
- masina este fabricata in 2019
- carte service
- distributia schimbata
- revizie cutie efectuata cu factura
- pachet ST de fabrica
- ACCEPT SI RECOMAND TEST IN REPREZENTANTA
- vopsea originala
- totul perfect functional
- auto se afla intr-o stare foarte buna atat tehnic cat si estetic
- la cerere trimit mai multe poze ori video cu masina
- Informatile de pe site pot contine erori de tastare/tehnice/prelucrare a datelor pentru care firma noastra nu isi asuma niciun fel de responsabilitate.
- pentru detalii sau alte informatii nu ezitati sa ne contactati"
ford,Focus,2 990 €,1 798 cm³,125 CP,Benzina,Break,227 000 km,Albastru,2009,Manuala,"Ford Focus 1.8 Titanium Flexi Fuel
Motor 1798 cmc / 125 cp
Fabricatie: 07.2009
227.000 km
Dublu climatronic
4 geamuri electrica
Pilot automat
Senzori parcare
Computer bord
Comenzi volan
Oglinzi electrice incalzite
Oglinda retrovizoare heliomata
Degivrare parbriz
Carlig remorcare
Jante originale ford
Stare tehnica si estetica foarte buna.
Se pot scoate numere rosii."
ford,Kuga,11 390 €,1 995 cm³,150 CP,Diesel,SUV,207 000 km,Alb,2015,Manuala,"* Ford Kuga 2.0 Diesel / Cutie Manuala / 150 Cp / ST-Line / Euro 6 *
* Motorizare : 2.0 Diesel 150 Cp Euro 6 Fara Ad-blue *
* Model Deosebit si dotat ST-Line *
* Recent Adusa din Germania pe roti cu numar de Zool valabil 30 de zile *
* KM : 207.000 , Reali 100% ,Carte Service , Istoric curat fără daune în Istoric / Ultima intrare la 202.000 Km in data de 2025.08 , Hârtii de Tuv Km trecuti *
* Fabricatie : 2015.03 *
* Culoare : Weis ( Alb ) *
* Cutie Manuala 6+1 *
* Park Assist ( Parchează singura , parcare laterala și garare cu spatele și cauta singura loc de parcare ) *
* Keyless Go ( Pornire la buton cu cheia in buzunar ) *
* Keyless Entry ( Deschidere cu cheia in buzunar ) *
* Camera Masalier *
* Senzori de parcare Fata-Spate cu afisaj digital *
* Scaune Electrice *
* Scaune Încalzite *
* Bixenon Adaptiv cu spalator , Stopuri Led *
* Dublu Climatronic cu afisaj digital *
* Interior deosebit din piele cusuturi albe
* Navigatie Full Europa inclusiv harta Romaniei *
* Portbagaj Electric *
* Deschidere inteligenta Portbagaj ( Hands-Free Liftgate ) Deschiderea portbagajului prin trecerea piciorului pe sub bara din Spate *
* Sistem Sonorizare Profesional Sony *
* Jante Aliaj Bicolore pe 18 *
* Auto-Hold ( Asistenta la plecarea din Rampa) *
* Asistenta faza lunga-Scurta ( Schimba singura faza la aparitia unui autoturism ) *
* 4 Geamuri Electrice *
* Oglinzi Electrice si incalzite *
* Pachet ornamente interior Piano Black *
* Paket Crom Exterior *
* Tempomat ( Pilot Automat ) *
* Proiectoare de ceata  *
* Computer Bord *
* Comenzi Volan / Comenzi vocale *
* Alarma de fabrica *
* Falow Me Home ( luminile raman aprinse dupa blocare-deblocare 30 de secunde) *
* 2 Chei *
* Clima Spate Pasageri *
* Masuțe Pasageri reglabile *
* Banchete rabatabile și reglabile *
* Isofix ( Prindere scaun copii ) *
* Cotiera Fata-Spate  *
* Roata de rezerva Slim noua cu tot chitul *
* Radio / Cd / Aux / Usb / Bluetooth *
* Din Categoria SUV : Bmw X1 , Bmw X2 , X3  , Mercedes GLC , Jaguar XF , Audi Q5 , Audi Q3  , Vw Tiguan , Vw T-Roc , Vw Taigo , Skoda Kodiaq , Skoda Qaroq , Sqoda Qamiq , Ford Kuga , Ford Puma , Ford Edge , Nissan Qashqai , Nissan X-trail , Nissan Juke , Toyota Rav 4 ,Toyota Corolla Cross , Honda Hr-v , Honda Cr-v ,Mazda Cx-3 , Mazda Cx-5 , Mazda Cx-30 , Hyundai Tucson , Hyundai Ix35 , Hyundai Kona , Hyundai Santa Fe ,  Kia Sportage , Kia Sorento , Range Rover Evoque , Suzuki Vitara , S Cross , Opel Mokka , Opel Grandland X , Peugeot 3008 , Peugeot 5008 ,Renaul Captur , Renault Kadjar , Renault Koleos , Dacia Daster , Mercedes GLK *
* Masina se afla in stare foarte buna din toate punctele de vedere , este foarte curata si ingrijita cu toate service-urile la zi si istoric curat fara accidente *
* Fara Schimburi *
* Pret Usor Negociabil *"
ford,Focus,6 500 €,1 560 cm³,115 CP,Diesel,Hatchback,191 500 km,Argintiu,2015,Manuala,"Vand Ford Focus, an de fabricatie 2015, 1.6TDCi 115CP, Titanium, masina personala in stare foarte buna, 191500km
Dotari;
Dublu Climatronic
Oglinzi  cu incalzire
4 geamuri electrice
Pilot automat
Keyless go ( porneste cu cheia in buzunar )
Navigatie mare cu ecran touchscreen
Bluetooth,
Hill start asist
Faruri xenon si proiectoare ceata
Parking asist ( parcheaza singura)
Senzori parcare fata- spate cu afisaj
Senzori ploaie
Incalzire in scaune
Incalzire in parbriz
Incalzire in volan
Toate actele la zi"
ford,Mondeo,2 800 €,1 600 cm³,125 CP,GPL,Berlina,270 000 km,Albastru,2007,Manuala,"Vând Ford Mondeo , cumpărat de nou din România, mașina are in prezent 270.000 km reali , a fost servisata regulat in service, are distribuția schimbată acum 15.000 km , nu necesita investiții. Vine la pachet cu 2 seturi de jenti. Nu ma interesează variante întrucât am achiziționat alt autoturism , sunt proprietar , ofer fiscal, mașina este dotata cu instalație GPL ce a fost si ea servisata anul trecut. Ca si dotări amintesc : geamuri electrice , comenzi volan , navigație , pilot automat, aer condiționat. Rog si ofer seriozitate , am investit in mașină 1000 euro anul trecut."
ford,Kuga,7 800 €,2 000 cm³,140 CP,Diesel,SUV,250 000 km,Alb,2014,Manuala,"De vanzare Ford Kuga 2014 masina personala, 250000km, motorina.
fara erori in bord.
Dotari:
Proprietar vând Ford kuga titanium
Motorizare 2.0 diesel, 140 cp,, tractiune 4x4
- transmisie manuala 6 rapoarte,
- keyless entry, keyless go
-hayon cu acționare la picior la butonsau din telecomanda
- pilot automat cu limitator de vite
- Jante aliaj cu anvelope iarna
- cauciucuri de vara
- climatizare 2 zone,
- senzori parcare fata spate cu afișare pe display si sonor,
- camera video spate cu linii de ghidaj,
- Park assist, mașina parchează singura
- 4 geamuri electrice
- lumini automate
- lumini de zi,
- senzori ploaie și lumini,
- Proiectoare ceata
- parbriz încălzit / fisurat
- usb, cd și aux în consola centrală,
- oglinzi pliabile eletric
- lumini ambientale în interior,
- geamuri fumurii din fabrica
Serie sasiu: WF0AXXWPMAEJ68132"
ford,altul,550 €,1 800 cm³,N/A,Benzina,Berlina,265 000 km,Rosu,2000,Manuala,"Mașina Ruleza Perfect  Mecanic
Se Vinde cu perfectarea actelor
Are ITP Nou
Det la tel M"
ford,Fiesta,3 399 €,1 999 cm³,150 CP,Benzina,Coupe,183 000 km,Alb,2008,Manuala,"Vand Ford Fiesta ST150, motor 2.0 aspirat, 150 de cai putere. Itp si RCA valabile 2026.
La ultima revizie inainte de itp s au schimbat placutele fata, spate, lichid frana ghidaje etrieri spate, lichid servo directie, toba finala si intermediara.
Stare buna de functionare, toate reviziile la zi. Masina are istoric complet de noua, facturi si carte service de Romania.
Anvelope stare buna si inca un set de roti cu anvelope de iarna. Mai are un set de arcuri sport si distantiere.
Estetic este 8/10, mici urme pe caroserie, iar pe plafon are aplicat un colant negru deoarece avea o zona cu lac exfoliat.
Mai multe detalii la telefon. Masina se poate vedea in Bucuresti, sector 6. RCA ul se va inceta dupa primirea fiscalului."
ford,Transit,10 350 €,2 200 cm³,156 CP,Diesel,Minibus,445 000 km,Gri,2015,Manuala,"Mașina pe firmă ofer factură !
Motor 2.2 distribuție pe lanț !
7 locuri plus marfă
Cutie in 6 rapoarte
Pilot automat
Geamuri electrice
Parbriz încălzit
Scaun șofer încălzit
Reglaj electric scaun șofer
Uși culisante pe ambele părți
Distribuție schimbată in Mai 2025
Injectoare noi Ianuarie 2025
Ambreiaj schimbat in 2024
Dețin panou despărțitor original
Mașina a făcut curse de Italia regulat
Schimb doar cu Touareg 2012 in sus ."
ford,Fiesta,6 000 €,N/A,100 CP,Benzina,Hatchback,N/A,Argintiu,2017,Manuala,"Ford Fiesta 2017 (anul, nu modelul din 2017), benzina, EcoBoost 1L, 5 usi, aproximativ 110.000 km reali, primul proprietar. ITP facut anul acesta, se vinde cu tot cu rotile de iarna, achizitionate noi, in urma cu 1 an.
- oglinzi electrice incalzite, parbriz incalzit, scaun sofer incalzit;
- senzori lumini si ploaie;
- start stop;
- jante aliaj originale - vara - vechime 1 an;
- jante aluminiu - iarna - vechime 1 an;
- aer conditionat;
- cutie manuala;
- revizii anuale si totul facut la termen;
Motivul vanzarii - ne-a ramas mica."
ford,Focus,7 990 €,1 499 cm³,120 CP,Diesel,Hatchback,222 500 km,Gri,2018,Manuala,"NU FAC SCHIMBURI  / COMBINAȚII  !
Import recent Germania, stare excelentă
Model Titanium  / Dotări  TOP !
Prima înmatriculare: 12.05.2018
Motorizare: 1.5 TDCI
Putere:88 KW / 120 CP
Combustibil: motorină
Normă de poluare: Euro 6 (fără Adblue)
Cutie de viteze manuală, cu 6 rapoarte
KM 100% reali / Carte service
Multiple facturi de întreținere
Dotări:
*climatizare două zone
*geamuri reglabile electric
*oglinzi reglabile electric
*oglinzi rabatabile electric
*închidere centralizată  / două chei
*Keyless Go
*pilot automat
*computer de bord
*Navigație originală
*Bluetooth  / USB / Radio
*volan reglabil învelit în piele
*comenzi volan
*cotiere / airbaguri / suporti pahare
*scaune față încălzite
*lumini ambientale
*parbriz cu degivrare
*lumini automate
*proiectoare de ceață
*senzori de ploaie
*senzori de parcare față și spate
*asistență la parcarea laterală
*Sistem Isofix (ptr partea spate)
*Sistem StartStop
*pachet crom exterior
*jante aliaj originale 17 țoli, etc."
ford,KA,4 900 €,1 242 cm³,69 CP,Benzina,Coupe,46 200 km,Alb,2014,Manuala,"Vând Ford KA echipare Titanium, fabricație 2014, 46000 km, motor 1242 cmc, 69CP, Euro 6.
Mașina este cumpărată de noua din Romania, starea tehnică și estetică fiind foarte buna, revizie(ulei, filtre, distribuție..)efectuată acum 1 an.
Dotări:
-clima automata
-parbriz încălzit
-scaune încălzite
-airbaguri frontale și laterale
-oglinzi electrice încălzite
-volan piele reglabil și comenzi
-geamuri electrice
-computer bord
-sistem audio original cu 6 difuzoare și subwoofer
-inchidere centralizata cu alarma VIPER
-luneta și laterale spate colorate
-jante aliaj pe 16"" cu anvelope allseason
-ornamente piano black la interior/crom la exterior
-2 chei.
Nu mă interesează schimburi, iar prețul este puțin negociabil."
ford,Focus,5 500 €,1 000 cm³,101 CP,Benzina,Hatchback,165 320 km,Albastru,2015,Manuala,"Ford Focus 3 Facelift
Motor 1.0 ecobost
EURO 6
An fabricație 2015
165320 km
Navigație
Bluetooth
Aux
Geamuri electrice
Oglinzi electrice
Senzori parcare
Aer condiționat
Cutie viteze manuala 5+1
Jante aliaj originale 16 inch
Start-Stop
Volan îmbrăcat in piele cu comenzi
Pilot automat
3 chei
Import Germania
Se oferă factura
Nu schimb"
ford,Focus,2 900 €,1 600 cm³,110 CP,Diesel,Hatchback,240 000 km,Albastru,2009,Manuala,"Vsnd Ford Focus
An 2009
1.6 Diesel -80 kw-110 CP
240000 km
Stare foarte buna de functionare
Nu s-au scos numere rosii
Recent adus din Germania"
ford,Kuga,9 500 €,1 997 cm³,150 CP,Diesel,SUV,196 155 km,Alb,2016,Automata,"Ford Kuga 2.0 TDCI 4WD Powershift Titanium din 2016, 196155 km, 1997 cmc, 150 cp, Euro 6, 4x4 permanent, cutie automata, stare buna de functionare, intretinuta periodic, fara accidente, primul proprietar,
Pret 9500 euro negociabil
Schimbat distributie, ulei cutie viteze, baterie
Trapa electrica, senzori de ploaie, lumini si presiune roti, geamuri electrice si ionizate spate, oglinzi electrice, incalzite si retractabile, jante din aliajde 17 inch, camera de parcare si senzori, dechidere portbagaj electric cu senzor sub bara, volan din piele cu comenzi, pilot automat, monitor color mare cu touch screen, navigatie, comenzi vocale, conectivitate Blutooth si USB, climatizare automata pe doua zone si spate, sistem Keylees Entry & Start, sistem stabilitate ESP si TCS
Pentru detalii nu evitati sa ma contactati la tel. 076800217"
ford,Transit,8 250 €,2 198 cm³,125 CP,Diesel,Monovolum,299 999 km,Alb,2015,Manuala,"** Ford Transit Facelift
** Motorizare 2.2d CR TC I4 DSL 125cp
** Cutie manuala 6+1 trepte
** An fabricatie 04.2014
** Norma de poluare Euro 5
** Unic Proprietar de NOUA
** 299.000 km === Inmatricular RO ===
• Fara probleme Volanta / Rugina / Injectoare
LA CERERE OFER VIDEO INTERIOR EXTERIOR MOTOR
PRET: 8.250
Tel sau WhatsApp: 07********70
Schimbate in 2025: - Kit Complet Distributie
- Kit Complet Ambreiaj
- Volanta NOUA + Rulment
- Set Complet Garnituri
- Set Complet Curele
- Termostat
- Injectoare Reconditionate
- Turbina Recondionata
Pentru toate cele de mai sus exista Factura + Garantie + Deviz + Chitanta
Bena Spate Imbracata Complet in Aluminiu + Full LED
Modelul cu Doua Foi de Arc pe Spate
Usa Culisanta Dreapta Facil ptr Transport
VIN: WF0XXXTTGXES67364
# Echipare ce se remarca prin :
- Aer Conditionat Climatic Functional
- Volan Piele reglabil inaltime / adancime
- Pilot Automat + Comenzi Volan
- Geam-uri Electrice cu Mod Impuls
- Oglinzi Reglabile si Pliabile Electric
- Interior textil IMPECABIL
- Scaune Comfort + Cotiera - 3 Loc-uri
- ABS / ESP
- Linie audio Hi-Fi Surround
- Lumini de zi LED
- Scaune reglabile inaltime / adancime
- Computer bord
- Inchidere centralizata
- Servodirectie asistata
- Faruri reglabile electric
- Senzori ploaie
- Senzori lumini
- 6 Airbag-uri
- Temporizator
- Proiectoare ceata
Rog sa nu comparat cu toate rupturile de pe Piata
Masina arata extraordinar de bine si ruleaza IMPECABIL
Condusa de noua de un singur sofer - doar drumuri lungi
** Autoturismul ruleaza foarte bine, stare tehnica si estetica excelenta !
** Mai multe detalii telefonic - 07********70"
ford,Focus,8 600 €,999 cm³,100 CP,Benzina,Break,149 400 km,Albastru,2020,Manuala,"FORD FOCUS Mk4 1.0 EcoBoost 100 CP - TREND
-An fabricatie: 07/2020
-Caroserie: break/combi, 5 usi
-Motorizare: 1.0 EcoBoost, 100 CP, Euro 6 (distributia pe lant)
-Cutie de viteze: manuala, 6+1 trepte
-Rulaj: 149.400 km
-Culoare: albastru
-Nivel de echipare: TREND
-Tapiterie confort specifica echiparii
-Clima
-Coming home - leaving home
-Faruri LED ; faza lunga automata
-Senzori ploaie/lumini
-Pilot automat cu functie de limitare a vitezei ; Lane assist ; Traffic assist
-Radar frontal pentru franare automata
-3 moduri de condus (Normal, ECO si Sport)
-Senzori de parcare fata, spate si laterali ; parcare automata
-Camera pe spate cu posibilitatea de a schimba unghiul de vedere
-Volan din piele cu comenzi
-Sistem multimedia touchscreen SYNC 3 cu navigatie si avertizari de trafic
-Android Auto ; Apple CarPlay ; hotspot Wi-Fi ; Bluetooth ; USB ; AUX
-Pad cu wireless charging pentru telefon
-FordPass Connect - conectarea cu masina din aplicatie de pe telefon (se pot inchide/deschide usile, se poate vedea locatia GPS in orice moment, avertizari legate de combustibil/presiune pneuri/revizii etc) - servicul este activ in momentul de fata
-Oglinzi rabatabile electric
-Proiectoare ceata cu functia ""cornering""
-Pachet nichel exterior
-Bari longitudinale portabagaj
-Jante Al. 16"" (specifice echiparii)
-Senzori de presiune in roti cu afisaj pe fiecare roata in parte
-Sistem Start&Stop
-Frana de parcare electrica
-2 chei tip telecomanda"
ford,Mondeo,4 590 €,1 596 cm³,116 CP,Diesel,Break,280 000 km,Gri,2013,Manuala,"Ford Mondeo  - Diesel
*Caracteristici:
*An Fabricație: 2013
*Caroserie: BREAK
*Putere: 116cp
*Capacitate cilindrica: 1560
*Clasa de poluare: EURO 5
*Cutie de viteze: manuala
*Culoare: grij
Dotări:
-Pachet titanium
-Jante de aliaj pe 17
-Lumini de zi - Daylight
-Proiectoare de ceata
-Senzori parcare fata spate cu afișaj
-Senzor de lumina si de ploaie
-Pilot automat
-ESP
-Clima
-Parbiz incalzit
-Scaune reglabile electric
-Încălzire in scaune
-Sonorizare audio Sony
-Navigație
-Comenzi pe volan
-Buton Start Stop
-Interior din piele + Alcantara cu cusături
-Computer bord
-Geamuri electrice
-Oglinzi reglabile si rabatabile electric
-Închidere centralizată
-Carlig de remorcare
etc
Masina se prezintă in condiții foarte bune atat mecanic cat si estetic. Nu a suferit accidente.
Unic proprietar
Mai multe detalii la telefon!"
ford,Mondeo,10 290 €,1 997 cm³,150 CP,Diesel,Berlina,133 750 km,Gri,2017,Manuala,"Ford MONDEO LUXURY_GREY PEARL EFFECT _FACELIFT- 2.0 TDCi~ 150 CP
AN FABRICATIE- 03/ 2017
ATENTIE: motorizare 2.0 TDCi - consum foarte redus+ km 100 % reali ( recomand verificarea + ofer seria VIN celor interesati + la cerere- se poate oferi raportul CARVERTICAL )
~echipare TITANIUM-pachet dotari PREMIUM gama Ford;
~unic proprietar Romania;
_masina pentru pretentiosi- IMPECABILA estetic si optic
~~Navigatie FULL 12 inch""+ AUX-IN_CD+DVD +color+touchscreen+controlul intregului sistem de pe tableta
~ford INTELLINGENT LIGHT~BI-XENON adaptiv (vireaza in functie de roti) _ ultima generatie(culoare albastrui-violet)_ Iluminare Adaptiva, Functii inteligente;
~semnalizare progresiva (asemanatoare S-class-ului) + leduri fata+spate de zi (2 pozitii )
~KEYLESS GO+ENTRY(porneste la buton+deschidere-inchidere masina cu amprenta de la fiecare usa)
~LINE ASSIST-mentine masina intre benzile de circulatie+atentionare-vibrare volan+redresare
_ SCAUN SOFER FULL ELECTRIC + MEMORII ( 3 pozitii inregistrate)
~CAMERA citire semne de circulatie- semne rotunde+toate limitarile de viteza
~CAMERA schimbare faza lunga cu faza scurta ( distanta mai mica de 350 de m)
~VIRTUAL COCKPIT-bord mare,color+full accesorii
~PARKING ASSIST- parcheaza singura lateral+perpendicular + CAMERA de parcare SPATE+ afisaj 360
_senzori de parcare 360 grade ( fata+spate+lateral)_PARKING ASSIST
_full senzori lumina+ploaie+pneuri_volum
_oglinzi FULL electrice,incazite,heliomate+rabatabile electric din telecomanda
_dublu climatronic dual zone-control atat manual cat si digital de pe consola
_comenzi volan, comenzi vocale+ audio; pilot automat, parbriz incalzit fata + spate
_frana de mana electrica, auto-hold, start-stop la semafor
_lumini ambientale exterior + interior -10 nuante reglabile din consola
_folii omologate geamuri spate+ ionizate fata;
- tapiterie stofa+ ISOFIX= FOARTE BINE ingrijita
!!! KM 100 % REALI-recomand verificarea la reprezentanta/alte site-uri specializate;
- pentru cei interesati, la cerere- pot oferi raportul CARVERTICAL;
accept orice test autorizat ( reprezentanta FORD + service-uri autorizate ) ;
2 chei cu cip-keyless+amprenta
~PRETUL usor NEGOCIABIL->mai multe detalii nu ezitati sa sunati;"
ford,Mondeo,2 450 €,1 800 cm³,N/A,Diesel,Break,244 000 km,Gri,2009,Manuala,"Ford Mondeo, fabr 2009
Motor 1.8d
DETALII LA 0752_475_359
Masina in stare foarte buna de functionare
Import Olanda, posibilitate 3 luni numere rosii
Dublu climatronic
Pilot automat
4 geamuri electrice
Computer bord
CD player
Fara schimburi auto"
ford,Focus,4 600 €,1 600 cm³,116 CP,Diesel,Break,200 000 km,Rosu,2013,Manuala,"Ford Focus Titanium/ An 2013/ 1.6 tdci-116 Cp / Euro 5
200 000 km reali . Carte service.
Dotari :
Scaunele din fata încălzite
Parbriz incalzit
Faruri cu lumina de zi led
Xenon
Sistem navigatie
Jante aluminiu
Senzori parcare fata-spate
Asistenta la parcare
Oglinzi electrice ,incalzite,rabatabile electric
Geamuri spate tenta verde
Start & Stop
Inchidere centralizata
Servodirecție
ABS+ESP
Airbag x6
Geamuri electrice fata
Oglinzi electrice si incalzite
Computer de bord
Tempomat
Climatronic
Volan Reglabil
Comenzi pe volan
Radio cd MP3 + Comenzi pe volan
Senzori de lumina + ploaie
Lumini de zi
Proiectoare de ceata
Senzor de presiune pneuri
Stare tehnica mecanica ,foarte buna
Pret. 4600€ Fix"
ford,Focus,5 499 €,999 cm³,101 CP,N/A,Break,206 000 km,Alb,2013,Manuala,"Ford Focus 1.0 EcoBoost – Eficiență și confort german
Ford Focus 1.0 EcoBoost este un hatchback compact care combină performanța motorului EcoBoost cu confortul și funcționalitatea de zi cu zi. Este ideal pentru oraș și drumuri lungi, oferind o experiență de condus sigură și plăcută.
Date esențiale:
An fabricație: 02.2013
Kilometraj: 206.000 km
Capacitate cilindrică: 999 cm³
Putere: 101 CP
Combustibil: Benzină
Normă poluare: Euro 5
Țara de origine: Germania
Tracțiune: Față
Cutie manuală: 6+1 trepte
Dotări principale:
Pilot automat, sistem Start-Stop, jante aliaj R16, senzori ploaie, lumină și parcare, cameră pentru mers înapoi, 2 chei originale, oglinzi electrice rabatabile, geamuri electrice, cotieră față, încălzire scaune, volan reglabil cu comenzi, torpedou refrigerat, ISOFIX, 10 airbaguri, ABS, ESP, climatronic, sistem audio cu Bluetooth și USB, bord computer.
Preț și locație:
Preț: 5.400 € | Variante: 6.000 €
Iași, Bucium – Strada 3 Fântâni, intersecția cu Gara Socola
Servicii disponibile:
Verificare tehnică înainte de achiziție, BuyBack pentru mașina actuală, livrare la domiciliu, posibilitate de achiziție în rate.
Ford Focus oferă confort și eficiență pentru fiecare drum."
ford,Focus,4 500 €,1 596 cm³,150 CP,Benzina,Hatchback,232 000 km,Galben / Auriu,2011,Manuala,"Ford Focus 1.6 EcoBoost 150 CP – 2011 – Dotări Premium – 232.000 km
Vând Ford Focus hatchback din 2011, motorizare 1.6 EcoBoost (150 CP), cutie manuală, 232.000 km reali.
Dotări principale:
Motor 1.6 EcoBoost, 150 CP – puternic și economic
Cutie manuală, 6 trepte
Climatizare automată pe două zone
Scaune față încălzite
Parbriz degivrat
Oglinzi încălzite și rabatabile electric
Senzori de lumină și ploaie
Senzori de parcare față și spate
Park Assist – funcție de parcare automată
Keyless Go – acces și pornire fără cheie
Start/Stop – pentru consum redus
Pornire la buton
Comenzi pe volan
Bluetooth
Sistem audio Sony
Iluminare ambientală (la picioare, în uși, spații depozitare, sub oglinzi)
Suplimentar Jante de aliaj cu anvelope de vară noi, folosite doar un sezon
Stare generală:
Revizii și întreținere la zi
Preț: 4.500EUR – ușor negociabil
Pentru mai multe detalii: [07******09]."
