marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
dacia,Duster,10 800 €,1 000 cm³,100 CP,Benzina,Hatchback,93 600 km,Albastru,2022,Manuala,"Vand Dacia Duster motor 1.0 Benzina plus GPL
An fabricație 2021 luna 11
Prima înmatriculare 2022
Dotarii
Faruri led cu lumina de zi
Camera la mers cu spatele
Senzori de parcare
Jante aliaj
Volan îmbrăcat in piele reglabil
Geamuri electrice fata-spate
Cotiera fata
Pilot automat
Senzor ploaie
Etc"
dacia,Sandero,12 800 €,998 cm³,90 CP,Benzina,Hatchback,14 000 km,Gri,2022,Automata,"An fabricație 2022
Dotări full, inclusiv scaune încălzite
Bare portbagaj și suport bicicletă incluse în preț
Mașina este în garanție până în martie 2027 și mai are 2 revizii
Preț ușor negociabil"
dacia,Logan,4 850 €,999 cm³,N/A,Benzina,Berlina,184 000 km,Alb,2017,Manuala,"Kilometri reali
Cumparata noua din tara
Motor 1.0 L benzina euro 6
Cutie viteze manuala 5+1 trepte
GPL omologat montat in 2023 valabil pana in 2033
Aer condiționat functional
Abs
Esp
Radio cd original+comenzi volan
Stare tehnică,estetică si funcțională foarte buna
Accept variante la 5500 euro +/- diferenta"
dacia,Duster,11 500 €,1 332 cm³,131 CP,Benzina,SUV,101 421 km,Albastru,2019,Manuala,"Parc Auto vinde
Dacia Duster 1.3 benzina 131 cp
An fabricatie 04.2019
Km reali 101.412.
Modrl Prestige
Climatronic
Camere 360 grade
Keyless go  Keyless Entry
2 cartele
Senzori unghi mort
Senzori parcare fata spate
Piele
Praguri inox fabrica
Geamuri electrice fata / spate
Oglinzi electrice incalzite
Jante R 17
Geamuri fumurii fabrica
Pilot automat
Limitator viteze
Logo duster praguri liminate fabrica
Nsvigatie+camere 360 grade
Alarma +inchidere centralizata fabrica
Computer bord
Proiectoare
Functie auto
Bluetooh
Numere rosii pe loc in cursul saptamanii"
dacia,Duster,7 490 €,1 499 cm³,110 CP,Diesel,SUV,298 000 km,Gri,2015,Manuala,"DACIA DUSTER 1.5 DIESEL 110 CP 2015
TRANSPORT INCLUS LA DOMICILIU
CULOARE NEGRU
1.5 DIESEL 110 CP
CUTIE MANUALA
298.000 KM
OGLINZI FULL ELECTRICE INCALZITE
FARURI REGLABILE
TAPITERIE  TEXTILA
JANTE ALIAJ 16
CLIMATRONIC
SENZORI PARCARE
SISTEM NAVIGATIE
COMENZI VOLAN
SCAUNE INCALZITE
PILOT AUTOMAT
GARANTIE 12 LUNI
Tu iti alegi masina, noi ne ocupam de finantare!
Vino la un test drive gratuit pentru a testa calitatea autoturismelor.Este locul din care poti sa iti cumperi masina dorita in conditii de siguranta si incredere!
* AUTO BOX PLOIESTI *
*Posibilitate achizitionare cash si prin finantare(rate), cu sau fara avans. Aveti nevoie doar de buletin !
*Aprobare si finantare direct la sediul nostru sau totul online in maxim 1 ora!
*Pentru rate se accepta firme, persoane fizice si persoane care au mici probleme in biroul de credite, inclusiv pensionari !
* Finantare si pentru persoanele cu probleme in Biroul de Credit cu avans minim 10%!
* Finantare si pentru persoanele care lucreaza in afara tarii cu avans 0!
*Acceptam si masini in sistemul de buy-back, respectiv masina dvs se poate accepta ca avans pentru una de la noi.
*Vechime de minim 3 luni la locul de munca.
*Salariul incepand de la cel minim pe economie
*Actele le perfectam pe loc la biroul nostru din incinta parcului!
*Se eliberează factura fiscala!
*Punem la dispozitia clientului toate documentele necesare inmatricularii autovehiculului sau transcrierii acestuia.
*La cererea clientului putem intermedia tot procesul de inmatriculare(RAR, Politie, etc.)
Masini in rate cu avans 0
Rate fixe/Posibilitate achitare anticipat
Se accepta Soferi cu diurna / pensionari
Posibilitate finanțare doar cu buletinul
Aprobare online
Aprobare credit in maxim 2h
Avans ZERO
Dobânda de la 1% pe luna
Vârstă între 21 de ani și maxim 75 de ani.
In cazul in care nu răspundem va rog lăsați mesaj indicând autovehiculul care va interesează și detaliile dumneavoastră de contact , cu siguranța vom reveni cu telefon!
Adresa parcului nostru este : DN 1A Centura de Est a Ploiestiului
Daca folositi Waze sau GoogleMaps: AUTO BOX PLOIESTI
Program
Luni-Vineri -8.00-18.00
Sâmbătă. -9.00-16.00
Duminica -9.00-16.00"
dacia,Sandero Stepway,5 555 €,1 461 cm³,90 CP,Diesel,Hatchback,230 000 km,Gri,2016,Manuala,"Dacia Sandero Steway -2016
Navigatie
Scaune incalzite
Senzori parcare
Anvelope iarna
Comenzi volan / volan piele
Pilot automat / limitator
Geamuri electrice
Proiectoare ceata
Carlig tractare
Auto recent adus in tara !!!
Credit doar cu buletinul, fara adeverinta de venit.
Finantare rapida pentru : Persoane fizice/Juridice/Pfa/Întreprinderi individuale.
Avans 0% pana la 16.000 Euro pentru Persoane Fizice/Pfa/Întreprinderi individuale
Dobanda fixa de la 1% pe luna.
Avans 15% pentru Persoane Juridice / Dobanda fixa de la 4.5 %/an.
Se accepta veniturile din pensie, diurna si contractele din afara tarii.
Kilometraj certificat.**Descrierea autovehiculului este cu scop informativ.In cadrul acesteia pot interveni erori de tipar sau erori umane( optiuni , capacitate cilindrica , transmisie , etc)
**In baza seriei de sasiu se poate verifica lista exacta a dotarilor in reprezentantele marcii"
dacia,Duster,7 300 €,1 600 cm³,105 CP,Benzina,SUV,108 000 km,Gri,2012,Manuala,"Dacia Duster  Prestige 4×4 1.6 benzina  CP 105 din anul 2012
Km 108000 reali
Dețin raport CARVERTICAL
Vin: UU1HSDARN45747056
Recet adusă numere de tranzit valabile
DOTĂRI:
Interior din piele
Buton ECO optimizare consum
Interior din piele
Încalzire in scaune
ABS, ESP, ASR
Lumini de zi
Proiectoare ceață
Geamuri electrice
Oglinzi electrice
Servo directie
Aer condiționat perfect funcțional
Jante din aliaj cu cauciucuri  de iarna
Cârlig de remorcare detașabil
2 chei
Mașina este recent adusă . Stare de funcționare foarte bună. Întreținută la interior/exterior. Este plăcută din punct de vedere estetic."
dacia,Lodgy,5 500 €,1 485 cm³,110 CP,Diesel,Monovolum,199 000 km,Alb,2015,Manuala,"Dacia Lodgy
Motorizare: 1.5 dci, 110 cai putere, cutie in 6 viteze
An Fabricatie: 2015.03
Norma poluare: Euro 5
Rulaj de 199000km, cu hartii doveditoare
-Aer conditionat perfect functional
-Interior textil, foarte îngrijit și curat, fara urme de uzura
-Geamuri electrice
-Oglinzi electrice, incălzite
-Sistem Multimedia cu Bluetooth incorporat (handsfree), redare prin CD MP3 / Bluetooth Audio / Aux
-Pilot Automat
-Comenzi Volan Multimedia
-Pilot Automat
-Jante echipate cu anvelope foarte bune de iarna
-Senzori parcare spate
-Caroserie impecabila, fara rugina
-Import Spania, adusa pe roti
Recent adusa, nerulata in tara! Se prezinta intr-o stare impecabila, perfect functional din orice punct de vedere! Mai multe detalii la telefon."
dacia,Dokker,6 499 €,1 596 cm³,105 CP,GPL,Hatchback,180 000 km,Negru,2018,Manuala,"Adus de doua zile din Germania
Dacia Dokker - 2018 - Euro6
Motorizare 1.6 benzina + GPL
Un singur proprietar de la starea noua în Germania
180mi km
A.c funcțional
Start-Stop
Încălzire în scaune
Sensori parcare
Camera marșarier
Pilot automat
Navigație cu touch-screen
Proiectoare ceață
Uși glisante pe ambele părți
5 locuri
Stare perfectă
Fără gram de rugina
Fără bătăi la articulații
Nu necesita absolut nici o investiție
Se poate vedea și proba în orașul Hunedoara
Nu sau scos nr roșii
Se poate transporta cu platforma contracost la domiciliu"
dacia,Jogger,12 350 €,999 cm³,110 CP,Benzina,Break,105 000 km,Maro / Bej,2022,Manuala,"DACIA JOGGER PRESTIGE FULL
Benzina   EURO 6
Motor 1.0.    110CP
2022 luna 06
105000 km
Cotiera fata
Senzori parcare fata/ spate + camera
Faruri de zi (DRL) LED tip semnatura luminoasa ""Y"", Faruri ""eco-LED"" (faza scurta LED - faza lunga LED), Faruri cu aprindere automata
Tapiterie textila specifica ""PRESTIGE""
Semnalizatoare laterale amplasate pe aripi
Bare de pavilion longitudinale
Jante  aliaj 16""
Carcase oglinzi retrovizoare în culoarea masinii
Geamuri spate, custode si luneta cu tenta de culoare inchisa, de fabrica
Cârlig de remorca
Antena tip aripa rechin
Directie asistata electric
GSI - indicator de schimbare optima a treptelor de viteza
Luneta incalzita + oglinzi incalzite
Inchidere centralizata
Volan reglabil pe inaltime si adancime
Volan îmbrăcat în piele și cu comenzi multimedia
Computer de bord
Stergatoare cu senzor de ploaie
Geamuri electrice fata cu impuls pe partea soferului
Geamuri electrice spate
Iluminare portbagaj
3 tetiere pentru locurile din spate (rand 2 scaune)
Bancheta spate rabatabila 1/3-2/3 si pliabila (rand 2 scaune)
Oglinzi retrovizoare reglabile electric, cu asistenta la unghiul mort
Multimedia
Media Display: radio DAB, ecran 8‘’, replicare smartphone (WIFI), comenzi pe volan & satelit, Bluetooth®, 4 difuzoare; USB
Siguranță și sisteme de asistență
ABS (Anti-lock Braking System)
AFU (asistenta la franarea de urgenta)
E.S.P. (sistem de stabilitate electronica a autovehiculului)
Airbag-uri frontale (sofer si pasager fata); laterale torace (sofer si pasager fata) si cortina (rand fata si rand 2 scaune)
Centuri de siguranta fixe pentru locurile din fata; Centuri de siguranta spate cu prindere in trei puncte
Apel de urgenta 112
Sistem de prindere ISOFIX pentru locurile laterale spate (rand 2)
Kit de reparatie
Proiectoare de ceata
Cruise Control
Sistem de franare de urgenta automat - interurban
Card acces ""maini libere""
VIN (serie sasiu): UU1DJF00969222489
Tara de origine: Romania
TOATE REVIZIILE FACUTE IN REPREZENTANTA RENAULT SERUS !"
dacia,Sandero,4 790 €,898 cm³,90 CP,GPL,Hatchback,152 000 km,Alb,2014,Manuala,"Dacia Sandero 0.9 cmc 90 cp instalatie Gpl Agr montata in 2023
Unic proprietar in Ro din 2023, un singur proprietar in Germania.
Model Prestige
Mai full decat a plecat din fabrica :)
- Navi mare color
- Senzori parcare si camera marsarier
- Volan piele cu comenzi
- Regulator si limitator viteza
- Computer de bord cu toate functiile active
- Asistenta la plecare in panta (functie activata din meniu) din fabrica nu vine activa
- Geamuri electrice
- Inchidere centralizata
- Folie geamuri omologata
- Roti iarna si vara noi
Masina se prezinta intr-o stare Impecabila atat tehnic cat si estetic.
Servisare :
- La 120000 km montat instalatie Gpl - este in garantie cu revizii la zi.
- La 135000 kit distributie lant pe Original , toate piesele originale de fabrica
- Acum 1500 de km au fost schimbate  urmatoarele piese revizie mare :
- kit ambreiaj complet original Dacia
- revizie ulei + filtre + bujii
- discuri si placute fata noi
- senzor baie ulei
- faruri Led
Pret 4790 euro
Usor negociabil
Daca gasiti defecte la masina puteti negocia, puteti incerca.
Masina personala , mesajele de kakat  cu boss iti dau 3000 si ti-o iau vor fii sterse din start. Ma astept la multe din astea."
dacia,Duster,15 800 €,1 350 cm³,150 CP,Benzina,SUV,94 000 km,Gri,2023,Automata,"Stare foarte buna, revizii la zi, garantie producator pana in 09.26, varianta extreme, cea mai full, 4x2, automata, camere 360, navigatie, scaune incalzite, climatronic, etc.
Pret foarte usor negociabil! Factura cu tva deductibil."
dacia,Logan,6 900 €,1 461 cm³,90 CP,Diesel,Break,198 000 km,Gri,2016,Automata,"2 SMART AUTO vă oferă autoturisme rulate achiziționate prin licitații auto, de pe platforme dedicate exclusiv dealerilor autorizați, inaccesibile publicului larg.

	Ce vă garantăm:

	. . . TRANSPARENȚĂ TOTALĂ
Vă punem la dispoziție toate informațiile disponibile: proveniența, istoricul kilometrajului, starea tehnică și estetică inițială, investițiile efectuate și costurile reale. Toate aceste detalii pot fi dovedite prin bonuri fiscale, facturi, fotografii și materiale video.

	. . . PREȚ CORECT
Marja de profit redusă (5-10%) reprezintă reclama noastră prin oferirea unui preț minim raportat la calitate.

	. . . AUTOTURISME TESTATE
Înainte de comercializare fiecare vehicul este rulat și testat pe drumurile publice în diverse condiții de trafic pentru a ne asigura că nu există vicii ascunse.

	# # #
Vehicul: Dacia Logan MCV 2 1.5 dCi Laureate
Fabricație: 29.07.2016.
Kilometraj: 198.000km.
Drept de circulație: numere provizorii încă 60 de zile.
Gata de înmatriculare.
Mașina are CARTEA DE IDENTITATE A VEHICULULUI (CIV, cost 300euro).

	# # #
MECANIC – în perfectă stare de funcționare!
Fără erori. Mașină testată 1.000km, fără vicii ascunse și fără probleme/costuri ulterioare.
Motorul nu a fost curățat, astfel încât eventualele scurgeri să fie vizibile la verificare.
Nu mai necesită investiții.
Schimbat KIT DISTRIBUȚIE (curea + role + pompă apă) + KIT ACCESORII + antigel, ulei și toate filtrele.
Schimbat AMORTIZOARE + rulmenți de sarcină față.
Anvelope de iarnă.
Rulaj verificabil prin facturi revizii, istoric ITP-uri și CARTE SERVICE.

	# # #
A T E N Ț I E !
Motor 1.5dCi de 90CP, iar cutia de viteze are 6+1 trepte!
Euro6 FĂRĂ AdBlue.
2300rpm la 140km/h și 3000rpm la 170km/h.
Cuplu 220Nm.
ROG NU CONFUNDATI cu motorizarea de 75CP sau cutia în 5 trepte!

	# # #
Mașina a beneficiat de un detailing profesionist complet (cost 300euro) și arată foarte bine.
INTERIOR – curat și întreținut, fără urme de uzură pe tapițerie, volan sau butoane.
EXTERIOR – imperfecțiuni minore inerente, fără zgârieturi vizibile, îndoituri, vopsea mătuită, sărită sau rugină.
FĂRĂ ACCIDENTE!

	# # #
Nivel de echipare Laureate + dotări opționale

	CUTIE AUTOMATĂ Easy-R cu 6+1 trepte sau mod manual
	ESP
	AER CONDIȚIONAT

	MediaNav Evolution cu touchscreen color de 7 inch + NAVIGAȚIE + conexiune bluetooth telefon + intrare USB
	Senzori de parcare
	CAMERA VIDEO pentru mers înapoi

	Asistență la pornirea în rampă (Hill Start Assist)
	Volan piele cu comenzi
	Geamuri electrice FAȚĂ + SPATE

	Proiectoare de ceață
	Lumini de zi DRL
	Oglinzi electrice încălzite

	Anvelope de iarnă Nokian + BF Goodrich în stare foarte bună
	Rezervă normală nefolosită
	Airbag șofer, pasager și laterale față

	Mod ECO de funcționare pentru reducerea consumului
	Start/stop dezactivabil
	ABS, AFU, ASR

	Închidere centralizată
	2 chei
	Computer bord, ISOFIX și alte dotări standard pentru această versiune de echipare

# # #

	. . . AUTOTURISME LA COMANDA
Putem importa autoturismul dorit cu adaos de doar 5% și avans de 20%, rambursabil dacă nu găsim ceea ce căutați.

	. . . TRADE-IN și BUY-BACK
Acceptăm autoturismul dumneavoastră actual ca parte din plata unui vehicul din oferta noastră, în urma unei evaluări corecte și transparente.

	# # #
Puteți verifica seria VIN: U_U_1_7_S_D_C_J_K_5_5_7_3_6_5_5_8.
Acceptăm orice test autorizat.
Se oferă factură fiscală.
Prețul reflectă starea în care se află mașina și include investițiile de PESTE 1.000 EURO efectuate pentru obținerea CIV, service și detailing.
Negociabil.
Pentru informații și fotografii suplimentare, contactați-ne.
Vă așteptăm pentru vizionarea și testarea mașinii dorite.
Pitești, Argeș.

	. . . 2 SMART AUTO – transparență și încredere în fiecare mașină."
dacia,Logan,2 950 €,1 196 cm³,N/A,GPL,Berlina,238 977 km,Alb,2013,Manuala,"Înmatriculată Romania
An 2013 luna  decembrie
GPL omologat rar
Navigație
Climatronic
Motor 1,2 euro 5 benzina gpl
geamuri electrice
Servodirecție
Abs
Acte la zi"
dacia,Duster,7 300 €,1 600 cm³,105 CP,Benzina,SUV,115 000 km,Maro / Bej,2011,Manuala,"Dacia Duster
Culoare deosebita - Maro
Interior curat și foarte frumos
Motor 1.6 benzina 105Cp
An fabricație 2011.03
Km 115000 Istoric Dacia + Carvertical
Cutie de viteze manuala 6+1
Tracțiune integrală 4X4 4X2 Auto
Că dotări are
Clima AC
Bord computer
Comenzi volan
Pilot automat
Limitator de viteza
Bluetooth USB
Telefon
Geamuri electrice fata
Oglinzi electrice
Închidere centralizată
O cheie
Anvelope in stare foarte buna
Geamuri colorate de fabrică
Cârlig
Bandouri fata spate
Jante de aliaj
Etc
Km 100% originali!!!"
dacia,Spring,10 500 €,N/A,65 CP,Electric,Hatchback,27 000 km,N/A,2023,Automata,"Vând Dacia Spring 65 Cp. Primul proprietar,mașină în stare perfectă de funcționare, fără accidente.
O vindem pentru că ne cumpărăm tot mașină electrica, dar cu 7 locuri"
dacia,Sandero Stepway,14 700 €,999 cm³,100 CP,GPL,Berlina,23 900 km,Negru,2024,Manuala,"SANDERO EXTREM An Fabricație 17.5.2024
Motor de 999 Benzină+GPL de Fabrică
100 CP Norma de poluare Euro 6
Unic proprietar cumpărată din România
ATENȚIE DOAR 24.000 MII KM REALI
RULATA OCAZIONAL ȚINUTĂ IN GARJ NOUĂ
AUTO ÎN GARANȚIE
FULL CASCO 2026
Culoare : NACRE PEARL BLACK ( culoare neagră specială)
Trapa panoramic(model deosebit)
Încălzire în scaune
Climă Automată
Faruri FUL LED Automate
Navigație GPS
Start stop la semafor
Cameră marșarier
Keyless Go keyless entry
2 Cartel
Frâna de mână acționată Electrică
Apple CarPlay integrat
Volan piele multifuncțională
Sistem avertizare unghi mort în oglinzi
Recunoaște semnele de cerculatie
Comenzi lângă volan
Geamuri Electrice față spate
Senzori parcare față spate
USB
Mod ECO
Cotieră
Jante Aliaje R16
Senzori de presiune roți
Vopsea Originală ținută în Garaj
Multe Alte opțiuni
Preț 14700€(
Cer și ofer seriozitate
Mașina achiziționată de nouă din reprezentanța Meridian Nord ( dețin factură de achiziție 18700€)"
dacia,Sandero,3 700 €,1 149 cm³,75 CP,Benzina,Berlina,140 000 km,Albastru,2014,Manuala,"Dacia Sandero
An fabricatie 2014
Euro 5
Motor 1.2 benzina
140.000 km
Masina foarte bine intretinuta
Import germania
Geamuri electrice fata
Tapiterie textil
Abs
Esp
Aer conditionat
Cd player
Radio
Proiectoare ceata
Inchidere centralizata
2 chei
Masina se poate achizitiona si in RATE
Garantie
Pentru alte detalii sunati la numarul de telefon din anunt sau pe whats app"
dacia,Logan,4 990 €,1 498 cm³,90 CP,Diesel,Break,185 000 km,Rosu,2016,Manuala,"Recent adusa in tara pe roti 2200km, autoturismul ruleaza foarte bine,aspect exterior si interior foarte bun.
NU S-AU SCOS NUMERE ROSII!
Posibilitate transport la domiciliu pe platforma.
Detalii tehnice si opțiuni :
- An fabricatie 2016
- Motorizare 1.5 Dci 90cp ( cel mai fiabil)
- EURO 6
- Aer condiționat
- Incalzire in scaune
- Pilot automat si limitator viteza
- Volan reglabil imbracat in piele
- Comenzi la volan
- Navigatie cu touchscreen
- Geamuri electrice
- 2 x chei
- Anvelope de iarna aproape noi
- Computer bord
- Carlig remorcare
- Priza 12v
-Mai multe detalii la telefon."
dacia,Logan,5 500 €,1 000 cm³,1 000 CP,Benzina,Berlina,8 900 km,N/A,2024,Manuala,"Vand dacia LOGAN 1.0 TCE
10 2024 inmatriculat RO
Unic proprietar
9000 km rulaj
Avariat conform foto
Pret negociabil"
dacia,Logan,6 950 €,898 cm³,90 CP,GPL,Break,170 000 km,Alb,2017,Manuala,"Dacia Logan mcv 0.9 TCe 90Cp Euro 6
Garanție 1 An
* Transmisie manuala
* Motorizare 0.9 benzina + GPL de fabrica
-  Fabricatie 2017
- Km : 170.000 documente ( cartea service + facturi ]
Seria : UU17SDN1556893538
Dotari :
- Aer conditionat
- Faruril cu lumini de zi led
- Comenzi volan
- 2 chei
- Carlig remorcare de fabrica
- Start stop la semafor
- Functie ECO pentru un consum mai mic
- Pilot automat
- Geamuri electrice
- Computer bord
- Senzori presiune roti
- Abs esp
- AUTO HOLD (menține masina la plecarea din rampa)
- Scaune reglabile pe inaltime adancime si lombar
- Oglinzi   electrice
SISTEM ISOFIX (prindere scaun copil)
DIRECTIE SERVOTRONIC
INCHIDERE CENTRALIZATĂ
Mai multe detalii la telefon !"
dacia,Sandero,1 699 €,1 390 cm³,75 CP,Benzina,Hatchback,79 325 km,Argintiu,N/A,Manuala,"Dacia Sandero
Fabricatie 2008
Motorizare benzina 1.4 MPI
79.000 km .
Cumparata de noua din Romania. Unic proprietar.
Dotari:
Aer conditionat
Geamuri electrice
Oglinzi electrice
Servodirectie
Închidere centralizata..etc
Auto in stare foarte buna . Defecte optice conform varstei , se pot observa in fotografiile afisate.
In momentul vanzarii se ofera toate documentele necesare pentru transcriere, inclusiv fiscal."
dacia,Duster,10 800 €,1 200 cm³,125 CP,Benzina,SUV,149 000 km,Maro / Bej,2019,Manuala,"^ Dacia DUSTER II ^
An 2019
Motorizare 1.2 tce
Cp 125
Cutie manuala
Norma de poluare = Euro 6 =
Import Recent (varianta de export)
Nu s au scos nr rosii
Km %%% reali 150 000
Accept orice fel de test si recomand verificarea masinii
Dotari:
• Navigatie originala
• Camera Marsalier
• Climatronic
• Senzori parcare fata+spate
• Faruri automate
• ABS+
• ESP
• HDC
• Mod ECO
• Hill Start Assist
• Indicator schimbare trepte de viteza
• Pilot automat / Limitator de viteza
• Start / Stop semafor
• Sistem Multimedia (aux / USB)
• CarKit (conectivitate bluetooth
• Volan reglabil multifunctional, imbracat in piele
• Comenzi volan
• Lumini de zi LED
• Senzori ploaie
• Senzori lumina
• Airbag-uri fata (sofer + pasager), laterale fata
• Servodirectie asistata
• 4 Geamuri electrice
• Oglinzi reglabile electric si incalzite
• Stergatoare parbriz automate intermitente • Proiectoare ceata
• Computer de bord
• Torosuri pavilion
• Geamuri heliomate de fabrica
• Carlig Remorcare
• Jante aliaj 17 Maldive
• 2 chei"
dacia,Duster,6 680 €,1 197 cm³,125 CP,Benzina,Off-road,141 067 km,Albastru,2014,Manuala,"Dacia Duster
Model : Prestige
Fabricatie : 06.2014
Motor : 1.2 Benzina
Putere : 125 CP
Euro 5
Cutie viteze manuala 6+1 trepete
140184 km absolut reali ( se trec pe factura + documente doveditoare! )
VIN : UU1HSDA2651094749
D O T A R I :
AC Climatic functional
Geamuri electrice fata si spate
Navigatie mare color full Europa cu touch-screen
Oglinzi electrice / incalzite
Linie audio originala cu Aux si USB
Volan piele
Comenzi volan
Pilot automat
Senzori parcare spate
Suport pahare fata și spate
Privacy Glass
Inchidere centralizata
Tapițerie din piele in stare foarte buna
Sistem de fixare ISOFIX
Jante aliaj originale Dacia
Proiectoare ceata
Lumini de zi
2 chei
•Posibilitate Rate ,Cash , Buy~Back și Test Drive.
POSIBILITATE DE VÂNZARE IN RATE !!!
Acest autoturism se poate finanța pentru :
‍Persoane Fizice :
- Cu istoric negativ in biroul de credit si 20%avans-in functie de istoricul clientului
- Contracte de munca din AFARA TARII (din strainatate ) si 0 % avans
- Cu venituri din diurna
- Persoanele cu pensii din Romania vârstă maxima 70 de ani
-cu venituri din Prenatal
‍Persoane juridice :
• Firme PFA, întreprinderi individuale, SRL
•••Posibilitate de închidere anticipata si recalcularea creditului •••
Verificarile și detaliile pentru rate se pot face TELEFONIC,Whats”App SAU LA SEDIUL NOSTRU !
OFERIM NUMERE ROȘII (Provizorii) PE LOC!!!
Km 100 % Verificabili
-Masina se prezinta intr o stare foarte buna atat tehnic cat si optic
-Firma noastra detine autovehicule ce pot fi verificate in orice service autorizat!!!
-Se eliberează factura cu km trecuți pe ea!!!
BuyBack -PRELUAM MASINA DUMNEAVOASTRA CA AVANS PT ORICE MASINA DIN PARCUL NOSTRU
* In caz de nelamuriri cu privire la optiunile prezentate / stare tehnica sau estetica puteti sa ne contacta telefonic."
dacia,Lodgy,4 900 €,1 461 cm³,90 CP,Diesel,Monovolum,181 000 km,Albastru,2013,Manuala,"** Dacia Lodgy
** An fabricatie 2013
** Motorizare 1.5 DCi 90 CP
** Tractiune Fata
** Cutie Manuala 5+1 Trepte
** Norma de poluare Euro 5
** Culoare Albastru
IMPORT RECENT RO !Nerulata RO
Dealer Autorizat(Pretul este cu TVA INCLUS si Nedeductibil)
Nu acceptam la schimb Autoturisme/Imobile/Terenuri/Hale
Toate actele în vederea înmatriculării se încheie în ziua achiziției
Detinem Raport CarVertical
Oferim serie sasiu pentru verificare istoric
Posibilitate Rate/Leasing Prin TBI PAY(Avans minim 50%,Se accepta si contract de munca din AFARA)
Oferim Garantie 1 An de zile conform Legii in Vigoare
^^ Gama de dotari --Laureate -- ce se remarca prin:
• Jante + Capace 15+Jante Iarna
• Tapiterie Textil
• Radio CD+Conexiune USB si Bluetooth (car-kit)
• Senzori de parcare Spate
• ESP + ABS
• Airbag-uri fata (sofer + pasager), laterale fata
• Proiectoare Ceata
• 2 Geamuri electrice
• Oglinzi exterioare electrice si incalzite
• Stergatoare parbriz automate intermitente
• Limitator Viteze
• Computer de bord multifunctional
• Volan Multifunctional imbracat in piele +Comenzi+Padele
~ Autoturismul se prezinta in stare buna de functionare :
Fara probleme de ordin tehnic / mecanic
Nu necesita investii in viitorul apropiat
Toate reviziile au fost efectuate la timp
~ Toate actele se perfectioneaza la vanzarea autoturismului
Toate informațiile din acest anunț urmează să fie confirmate împreună cu vânzătorul."
dacia,Duster,6 950 €,1 200 cm³,116 CP,Benzina,SUV,184 000 km,Albastru,2015,Manuala,"Adus din Germania
Nu schimb
Mașina rulează perfect
Se oferă numere roșii pe loc
Se oferă factura fiscală
Garanție
Se vinde și în rate fixe
Carte service
Kilometri absolut reali
Distribuție schimbată
Dotări
Navigație
Camera mansarier
Aer condiționat
Geamuri electrice
Pilot automat
Funcție eco
Computer bord
Tapițerie în două culori
Proiectoare ceață
Lumini de zi
Torosuri longitudinale
Comenzi volan
Jante aliaj ușor originale
6+1 trepte
Cotieră
Oglinzi electrice
Două chei
Senzori ploaie
Senzori parcare
Senzori pneuri
Mai multe detalii la telefon!"
dacia,Lodgy,4 750 €,1 500 cm³,110 CP,Diesel,Break,210 521 km,Negru,2014,Manuala,"Vand Dacia Lodgy model Prestige motor 1,5 Diesel
110 cp fabricație  2014 luna 05 ,euro 5 ,210 000 km reali cu hârtie tuv și carte servis ,recent adus din Germania de la privat.
Dotări:
NAVIGAȚIE
Climatronic AC
Încălzire în scaune
4Geamuri electrice
Computer bord
Senzori de parcare spate
Volan reglabil sport îmbrăcat in piele cu comenzi .scaune încălzite
Sistem navigatie MediaNav cu touchscreen, radio, navigatie, USB, AUX, MP3
Computer de bord
Oglinzi electrice
Bare longitudinale plafon
Oglinzi retrovizoare cu reglaj electric si incalzite
Suport pahare.auto are mod eco pentru consum.+ ați Arată fiecare treapta la schimbarea vitezei în bord auto este full
Pilot automat (Tempomat)
Limitator de viteza
Scaun sofer reglabil pe inaltime
Bancheta spate rabatabila fractionat
ABS/ESP
Inchidere centralizata cu telecomanda
Servodirectie
Jante originale cu cauciucuri noi
Pretul este negociabil doar la fața locului mai multe detalii la telefon, asigur transport pe platformă
Rog seriozitate maximă."
dacia,Logan,4 500 €,1 200 cm³,75 CP,Benzina,Berlina,98 000 km,Gri,2014,Manuala,"Dacia Logan Model Laureat
An Fabricație: 2014-10
Motorizare: 1.2 16v Benzina 75Cp Euro 5
Km: 98.000 Reali Cu Toate Reviziile Efectuate La Timp, Accept Orice Testare Inclusiv Reprezentanța Dacia !! Ofer Serie Șasiu Pt Verificare ! UU14SDAG450690262
Un Singur Propietar Cumpărată De Nouă Din Reprezentanța Dacia !! Fără Accidente În Istoric !!
Aer Condiționat
Geamuri Electrice
Servodirecție
Proiectoare Ceață
Volan Reglabil
Navigație Media
Comezni volan
Închidere Centralizata
Scaun sofer regalbim pe înăltime
Computer de bord
Oglinzi electrice încălzite
2 Cheii, Carte Service
Roata de Rezervă nefolosită
ITP-RCA-ROGVINETA VALABILE
Stare Impecabilă !!
Accept Orice Testare Verificare !
Mai Multe Detalii La Telefon !
Preț Ușor Negociabil !"
dacia,Dokker,4 400 €,1 461 cm³,110 CP,Diesel,Monovolum,167 000 km,Maro / Bej,2015,Manuala,"Dacia Dokker , 1,5 Diesel , recent adus , 167000km , euro 5 , funcționează perfect, nu s-au scos nr roșii , accept orice test și proba ! 4200 euro"
